NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
53	3.712	88.667	1.578	60.164	0.786	0.76	20000.0
54	4.191	99.664	1.907	66.576	0.851	0.705	20000.0
55	3.771	85.124	1.65	58.456	0.717	0.755	20000.0
56	4.328	101.008	1.87	67.256	0.901	0.702	40000.0
57	4.339	102.339	1.91	66.302	0.906	0.71	20000.0
58	4.513	105.285	1.955	69.216	0.91	0.679	40000.0
59	4.349	108.882	1.895	70.401	1.016	0.651	20000.0
60	3.642	90.151	1.597	60.344	0.828	0.745	20000.0
61	4.316	102.972	1.927	67.839	0.89	0.701	40000.0
62	4.219	100.427	1.836	66.059	0.894	0.695	20000.0
63	4.829	115.193	2.042	73.605	1.068	0.626	20000.0
64	4.277	102.494	1.91	67.256	0.88	0.69	20000.0
65	4.675	111.514	2.048	71.783	1.01	0.65	40000.0
66	3.629	86.724	1.55	57.855	0.802	0.755	20000.0
67	4.014	92.219	1.795	62.091	0.789	0.746	20000.0
68	3.825	91.584	1.69	62.87	0.879	0.737	20000.0
69	3.817	92.084	1.72	63.231	0.79	0.744	40000.0
70	4.291	104.191	1.847	66.64	0.952	0.664	30000.0
71	4.177	97.194	1.776	64.556	0.807	0.726	20000.0
72	4.34	103.539	1.923	66.756	0.944	0.678	40000.0
73	3.97	95.85	1.779	64.63	0.869	0.707	20000.0
74	4.333	104.126	1.962	69.504	0.936	0.665	30000.0
75	4.511	95.459	1.944	62.26	0.915	0.679	30000.0
76	4.278	105.186	1.851	66.819	0.982	0.671	40000.0
77	4.047	100.59	1.718	65.225	0.935	0.709	20000.0
78	4.413	99.975	1.935	67.772	0.813	0.721	50000.0
79	4.251	102.687	1.85	66.505	0.902	0.699	40000.0
80	4.086	102.877	1.785	67.34	0.931	0.679	30000.0
81	3.433	81.45	1.535	56.38	0.734	0.788	20000.0
82	4.4	102.999	1.935	68.173	0.919	0.688	30000.0
83	4.682	107.578	2.031	68.326	1.0	0.679	20000.0
84	4.481	108.64	1.894	69.422	0.998	0.674	30000.0
85	4.14	93.679	1.818	63.7	0.797	0.717	30000.0
86	4.036	92.201	1.738	61.939	0.817	0.749	20000.0
87	3.907	92.545	1.736	62.581	0.799	0.725	20000.0
88	4.03	100.488	1.779	66.276	0.925	0.688	30000.0
89	4.455	100.133	1.888	65.234	0.86	0.724	20000.0
90	3.644	86.112	1.68	60.207	0.734	0.746	20000.0
91	4.151	96.906	1.793	63.017	0.812	0.742	30000.0
92	5.008	119.592	2.135	76.281	1.115	0.595	30000.0
93	4.31	98.228	1.843	63.958	0.88	0.714	20000.0
94	4.093	98.262	1.763	64.986	0.92	0.688	40000.0
95	4.29	103.885	1.902	65.566	0.956	0.69	20000.0
96	3.909	92.06	1.764	60.154	0.858	0.735	30000.0
97	4.176	100.828	1.801	64.961	0.899	0.703	20000.0
98	4.398	105.223	1.995	69.904	0.882	0.677	50000.0
99	3.841	99.861	1.621	64.239	0.96	0.692	20000.0
100	3.952	94.692	1.677	62.793	0.846	0.732	30000.0
