MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
2:Del:R:2	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
2:Del:R:3	4.752300869768078e-06	2.966357495282068e-07	4.270446965506381e-06	7.286584288408449e-06	0.002563573910007122	1.1801055525211268e-05
2:Del:R:4	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
2:Del:R:5	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
3:Del:R:0	0.002506511938520504	1.2833185579133045e-05	0.005120822066496231	0.01846775890067079	0.02074849188973644	0.012820882825997727
3:Del:R:1	0.0013090650247295343	1.697375279885449e-07	0.001747303284954853	0.0005500671394668188	0.0007150295356236569	0.0007621277688554073
3:Del:R:2	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
3:Del:R:3	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
3:Del:R:4	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
3:Del:R:5	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
4:Del:R:0	0.0015641933689995824	0.0038556875131085635	0.001606110498486295	0.017548830221298956	0.02271997217506936	0.015506658484888547
4:Del:R:1	0.001507091127593867	1.6855613054644892e-07	0.0005072720917232942	0.0014238613766005416	0.00040849129338283775	0.003677250770814453
4:Del:R:2	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
4:Del:R:3	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
4:Del:R:4	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
4:Del:R:5	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
5:Del:R:0	0.011467994616797341	0.015739961913114654	0.006704915780646275	0.004778287858827355	0.015793151584223324	0.381867125050303
5:Del:R:1	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
5:Del:R:2	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
5:Del:R:3	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
5:Del:R:4	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
5:Del:R:5	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
2:Ins:R:0	0.007103078422566118	0.05012603437528014	0.007508511141114411	0.021655992657103412	0.0011517016793175826	0.0075899225080158315
2:Ins:R:1	0.0026964488688781783	0.001736612236033004	0.0037348388066139647	0.0038604432674935654	0.00422390340513644	0.001861381993197142
2:Ins:R:2	0.00024161022827229317	2.8804299216034226e-07	0.000534124532469491	0.0013652866483664639	0.0004108104829687265	0.0008417503508417212
2:Ins:R:3	0.0004167759839208429	2.235463504085544e-07	0.00042053403194373116	0.0012103071316894897	5.645320498132378e-05	0.0010557877178825948
2:Ins:R:4	4.418195582047701e-06	2.9322190364666767e-07	3.508133865807395e-05	6.966396859411361e-06	0.0029803154486347694	1.1483592793410935e-05
2:Ins:R:5	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
3:Ins:R:0	0.000533620411888478	0.06628528080880641	0.0005078837066810138	0.0008903331786358137	3.75773611187924e-05	9.496954049552642e-05
3:Ins:R:1	0.002001310415071771	1.2269977421652813e-07	0.0018453548802128239	0.0022964566091074803	0.000634222134640563	0.0032750997162060004
3:Ins:R:2	0.0011708780327387557	5.3579007595239145e-05	0.00020652656734142737	0.0007412813602195456	5.433392814094162e-05	0.0006378911114575203
3:Ins:R:3	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
3:Ins:R:4	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
3:Ins:R:5	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
4:Ins:R:0	4.469833074836061e-06	0.0637302578985691	3.829758892948121e-06	0.00032241576445616536	7.556768116145917e-07	1.1251448609073122e-05
4:Ins:R:1	0.00040307132589134653	0.0004327896745946447	0.0002657929261918923	0.0019160181626476458	0.00040600021360774006	0.003712515476322551
4:Ins:R:2	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
4:Ins:R:3	0.00030846407000069577	2.670479948818638e-07	0.0009358824288716505	0.0008603142515767104	0.00023686356202063053	0.0004183715099497931
4:Ins:R:4	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
4:Ins:R:5	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
5:Ins:R:0	2.030691718585834e-06	0.6467197644710541	1.8115109195497037e-06	0.004758948628736878	3.358453057833445e-07	4.264336026432094e-06
5:Ins:R:1	0.008200510056202006	6.543852878126976e-08	0.010693566290246892	0.024971010402415176	0.0024318031031525323	0.034160898237330886
5:Ins:R:2	0.0002864834109342951	2.4558732494739386e-07	0.0008235206236480774	0.0009110566997426872	0.0009013542577523026	0.0006556182226495366
5:Ins:R:3	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
5:Ins:R:4	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
5:Ins:R:5	6.634240698986105e-06	3.455931815921076e-07	5.472942926871838e-06	8.520763296928635e-06	2.3615623442907463e-06	1.4262757522374159e-05
2:Del:M:1	0.012833959610436168	0.01291270473971963	0.009417380983650112	0.03960134711495982	0.012466385338780554	0.0095219004582151
3:Del:M:1	0.003407507779607357	0.0028584172147386156	0.0032624072811168504	0.006362446562878148	0.0006947099939799629	0.002317416884163208
3:Del:M:2	4.693012583459222e-05	0.0029424458388148623	0.00027231616161927264	0.0013821046327191766	0.007678577840753462	0.00041259214422780134
4:Del:M:1	0.003385286266544938	5.034941740252208e-05	0.002321979421113838	0.01209847312068522	0.0031227523822195736	0.015830710427308076
4:Del:M:2	0.0004952709231579888	1.8305861049228156e-07	0.0007068602618713272	0.001152698700475696	0.0047456681784854024	0.0022409855647674702
4:Del:M:3	0.0002872593108338606	2.531310477049686e-07	0.0004172380083116423	0.00039260497526793614	1.657987025254215e-06	0.001242550107704119
5:Del:M:1	0.022217100368767718	0.0008357854221141281	0.023216816868398382	0.0881702093201612	0.002384697453010798	0.11462359739308113
5:Del:M:2	0.0021506756369106482	0.0036077211084059257	0.007312302692207169	0.010011389582136446	0.00041182989946598526	0.01478796447028003
5:Del:M:3	0.0025392257460541147	8.44097419427925e-08	0.0026947226380711698	0.0063809697005924445	4.983147485088324e-05	0.01656467191742422
5:Del:M:4	0.00022984110999800576	2.4622122047901484e-07	0.0007284642295496724	0.0011078019944557127	0.00020088362484344202	0.0005782295044491547
5:Del:M:5	6.6342408126729424e-06	3.455931830131931e-07	5.472942933693048e-06	8.520763238948347e-06	2.3615622531991677e-06	1.426275730409543e-05
