NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
88	12.905	93.607	4.028	61.536	0.888	0.745	20000.0
89	12.229	93.2	3.74	61.098	0.916	0.739	20000.0
90	12.384	92.263	3.854	61.039	0.901	0.749	30000.0
91	13.512	101.485	4.181	65.521	0.949	0.712	20000.0
92	13.046	95.631	4.249	63.676	0.866	0.737	20000.0
93	13.319	100.247	4.172	65.647	0.969	0.7	30000.0
94	12.738	96.408	4.019	63.344	0.923	0.724	30000.0
95	13.245	97.942	4.106	64.089	0.949	0.717	30000.0
96	12.682	92.307	3.912	60.447	0.892	0.754	20000.0
97	12.523	92.37	3.927	61.356	0.89	0.754	20000.0
98	13.191	99.572	4.067	65.644	0.943	0.701	30000.0
99	13.867	103.695	4.361	68.352	1.001	0.677	40000.0
100	12.97	99.874	3.991	64.062	0.992	0.707	30000.0
