NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	121.573	48.007	19.442	39.944	0.288	0.841	50000.0
2	120.557	48.972	18.741	40.414	0.305	0.82	30000.0
3	115.886	47.384	18.212	39.313	0.29	0.837	50000.0
4	121.019	50.69	18.747	40.455	0.325	0.821	30000.0
5	120.027	46.879	18.758	39.607	0.278	0.839	20000.0
6	110.448	48.254	17.044	39.095	0.307	0.829	30000.0
7	119.919	47.543	18.928	40.186	0.28	0.834	40000.0
8	108.334	48.754	16.64	39.762	0.314	0.821	20000.0
9	118.145	49.679	18.27	40.638	0.313	0.823	30000.0
10	118.603	50.41	18.901	40.846	0.328	0.813	60000.0
11	115.939	49.19	18.275	40.5	0.317	0.815	40000.0
12	120.886	47.426	19.065	39.294	0.283	0.842	70000.0
13	117.106	49.771	17.867	40.019	0.314	0.816	20000.0
14	122.068	48.484	19.119	40.299	0.3	0.831	30000.0
15	114.559	46.286	17.482	38.216	0.281	0.84	20000.0
16	113.502	47.614	17.538	38.689	0.306	0.828	40000.0
17	122.62	47.765	19.05	39.819	0.288	0.833	40000.0
18	116.859	46.486	18.32	38.573	0.277	0.84	40000.0
19	119.835	48.801	18.437	40.161	0.295	0.828	60000.0
20	115.549	49.31	17.973	40.527	0.318	0.814	20000.0
21	115.591	47.875	17.452	38.233	0.298	0.837	30000.0
22	121.16	48.623	18.602	40.277	0.295	0.82	50000.0
23	118.451	48.287	18.561	40.032	0.287	0.827	70000.0
24	121.706	48.65	18.848	39.83	0.295	0.828	50000.0
25	116.373	47.786	18.506	39.458	0.303	0.835	20000.0
26	111.532	49.065	17.32	40.198	0.318	0.815	30000.0
27	118.372	48.732	18.494	39.663	0.307	0.825	50000.0
28	109.718	46.949	16.98	38.486	0.293	0.837	20000.0
29	119.881	48.537	18.684	39.791	0.301	0.829	40000.0
30	114.28	48.219	17.657	39.622	0.302	0.834	20000.0
31	120.584	49.964	19.075	41.478	0.311	0.819	50000.0
32	119.708	47.719	18.778	40.152	0.297	0.822	40000.0
33	122.807	49.596	18.915	40.922	0.314	0.82	50000.0
34	115.38	48.583	17.764	39.871	0.307	0.826	40000.0
35	112.755	47.319	17.381	39.059	0.288	0.839	30000.0
36	118.727	49.225	18.805	40.81	0.309	0.824	20000.0
37	120.8	50.038	18.544	39.996	0.319	0.815	40000.0
38	117.46	48.315	17.956	38.892	0.301	0.84	40000.0
39	116.994	49.222	17.915	41.037	0.3	0.822	40000.0
40	124.053	48.946	19.108	39.745	0.289	0.832	30000.0
41	121.285	48.679	18.778	39.602	0.303	0.836	20000.0
42	114.244	48.241	17.306	39.164	0.309	0.831	40000.0
43	118.498	47.816	18.638	39.108	0.282	0.839	50000.0
44	114.837	48.588	17.8	40.201	0.304	0.825	30000.0
45	115.015	49.147	17.732	39.936	0.32	0.815	40000.0
46	120.08	48.162	18.328	39.337	0.306	0.826	80000.0
47	114.957	47.438	17.745	38.492	0.287	0.842	80000.0
48	116.892	49.88	18.343	40.153	0.322	0.825	30000.0
49	115.408	47.233	17.708	38.682	0.29	0.839	20000.0
50	117.966	49.99	18.24	40.286	0.326	0.813	60000.0
51	117.097	49.049	18.321	40.843	0.312	0.82	30000.0
52	112.643	45.643	17.291	38.265	0.263	0.847	30000.0
53	117.779	47.846	17.906	39.117	0.297	0.836	50000.0
54	120.421	48.678	18.711	40.249	0.303	0.82	40000.0
55	118.782	47.755	18.136	39.424	0.294	0.835	30000.0
56	121.799	50.873	19.046	40.899	0.331	0.814	80000.0
57	114.115	49.226	17.446	39.538	0.316	0.823	30000.0
58	114.162	49.177	17.591	39.365	0.322	0.823	30000.0
59	112.63	47.889	16.883	38.842	0.305	0.827	20000.0
60	115.8	48.42	17.762	39.678	0.303	0.825	40000.0
61	122.905	49.905	19.181	41.538	0.303	0.81	40000.0
62	118.668	48.649	18.09	40.114	0.302	0.822	50000.0
63	119.771	46.612	18.36	38.73	0.277	0.84	30000.0
64	117.726	48.113	18.198	39.951	0.308	0.821	40000.0
65	124.703	48.176	19.55	40.144	0.293	0.838	30000.0
66	122.385	47.483	19.179	39.906	0.277	0.84	20000.0
67	117.832	48.609	18.51	40.017	0.303	0.821	30000.0
68	116.544	47.366	18.141	38.983	0.289	0.837	40000.0
69	120.083	49.047	19.409	41.138	0.321	0.811	60000.0
70	115.581	48.747	18.036	39.362	0.308	0.825	50000.0
71	114.792	47.364	17.68	38.973	0.301	0.832	20000.0
72	119.876	48.523	19.047	40.626	0.305	0.817	50000.0
73	120.188	46.443	18.51	38.417	0.27	0.852	30000.0
74	117.399	46.683	17.929	38.908	0.288	0.844	30000.0
75	123.091	49.392	19.187	40.539	0.313	0.819	50000.0
76	113.869	48.195	17.618	39.071	0.317	0.826	20000.0
77	114.496	47.106	17.756	38.292	0.288	0.844	40000.0
78	113.987	46.468	17.584	38.895	0.275	0.838	60000.0
79	120.182	49.211	18.496	40.173	0.302	0.83	30000.0
80	122.065	49.386	18.686	40.11	0.302	0.831	30000.0
81	117.347	48.289	17.986	39.126	0.294	0.838	20000.0
