NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	5.216	76.695	2.305	54.503	0.607	0.822	20000.0
2	5.653	78.921	2.338	55.901	0.649	0.807	20000.0
3	5.818	85.018	2.41	59.231	0.723	0.784	20000.0
4	5.599	74.929	2.216	49.445	0.654	0.85	30000.0
5	5.521	79.002	2.179	51.38	0.705	0.819	30000.0
6	5.408	78.437	2.209	52.891	0.736	0.822	20000.0
7	5.481	78.858	2.327	55.501	0.613	0.808	30000.0
8	6.575	99.613	2.742	65.286	0.923	0.724	20000.0
9	5.554	85.402	2.397	57.418	0.787	0.78	20000.0
10	5.945	88.656	2.457	57.172	0.744	0.793	30000.0
11	4.986	78.283	2.163	55.237	0.719	0.79	40000.0
12	5.318	83.026	2.274	56.078	0.743	0.783	70000.0
13	5.518	82.096	2.292	52.421	0.724	0.815	20000.0
14	5.774	82.003	2.38	56.109	0.722	0.823	20000.0
15	5.3	78.436	2.164	51.296	0.691	0.821	30000.0
16	5.945	89.217	2.401	60.58	0.816	0.749	30000.0
17	4.871	68.94	2.009	46.483	0.575	0.864	20000.0
18	5.649	84.489	2.529	57.347	0.804	0.772	40000.0
19	5.971	93.223	2.49	61.131	0.811	0.743	30000.0
20	5.037	74.883	2.179	51.802	0.619	0.837	20000.0
21	5.972	83.888	2.328	56.555	0.743	0.799	20000.0
22	5.845	87.366	2.466	60.848	0.72	0.768	20000.0
23	4.876	70.462	1.907	47.285	0.648	0.856	30000.0
24	5.37	77.392	2.109	51.854	0.722	0.814	20000.0
25	5.032	74.172	2.048	50.989	0.626	0.834	20000.0
26	5.193	80.727	2.064	55.311	0.762	0.784	30000.0
27	6.427	96.112	2.766	64.735	0.858	0.732	20000.0
28	5.669	79.183	2.326	52.585	0.673	0.83	20000.0
29	5.599	88.658	2.364	55.489	0.833	0.758	20000.0
30	6.254	93.011	2.619	61.462	0.819	0.766	20000.0
31	5.452	80.189	2.21	52.237	0.67	0.817	40000.0
32	5.606	77.427	2.338	54.468	0.578	0.835	20000.0
33	5.673	85.81	2.464	58.499	0.716	0.788	20000.0
34	5.904	85.798	2.275	57.444	0.726	0.789	40000.0
35	5.942	91.584	2.283	59.113	0.834	0.746	30000.0
36	5.65	86.433	2.293	58.924	0.751	0.77	30000.0
37	5.407	78.851	2.332	54.477	0.664	0.822	40000.0
38	5.005	75.96	2.196	50.462	0.665	0.837	20000.0
39	7.344	108.688	2.929	67.915	1.021	0.689	20000.0
40	5.172	73.732	2.071	48.905	0.63	0.853	20000.0
41	5.924	91.109	2.535	60.572	0.831	0.75	20000.0
42	5.065	73.958	2.223	47.376	0.598	0.854	20000.0
43	5.358	78.541	2.221	51.525	0.664	0.834	20000.0
44	4.935	74.388	2.068	49.722	0.623	0.843	40000.0
45	5.306	82.188	2.121	55.048	0.787	0.789	30000.0
46	5.777	92.111	2.346	59.315	0.892	0.727	30000.0
47	4.541	70.504	1.964	48.581	0.626	0.829	30000.0
48	5.339	82.171	2.221	54.034	0.747	0.775	20000.0
49	5.819	89.249	2.249	57.701	0.838	0.785	30000.0
50	5.428	84.236	2.146	53.511	0.77	0.794	30000.0
51	5.776	87.461	2.364	57.408	0.776	0.788	20000.0
52	4.975	73.54	2.087	51.085	0.643	0.841	30000.0
53	4.596	66.974	1.81	43.64	0.55	0.888	40000.0
54	5.178	73.264	2.142	51.571	0.565	0.846	30000.0
55	6.09	91.909	2.517	60.33	0.836	0.749	20000.0
56	5.285	78.46	2.155	53.291	0.647	0.828	20000.0
57	4.428	69.545	1.871	45.6	0.634	0.854	40000.0
58	5.564	82.95	2.375	52.935	0.775	0.808	20000.0
59	6.427	95.799	2.515	62.606	0.841	0.74	20000.0
60	6.028	89.953	2.454	59.326	0.827	0.769	40000.0
61	5.994	85.269	2.407	58.498	0.692	0.802	20000.0
62	5.398	78.492	2.347	54.671	0.652	0.809	30000.0
