MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
1:Del:C:1	0.009707652083188857	0.10617859293927871	0.019804191136085763	0.20426678605889095
1:Del:C:2	0.00040875660571625615	0.005829929174625913	0.09616981518011547	0.06110726015601529
1:Del:C:3	0.0005638978476999057	0.015289678539807028	0.03813076239837301	0.015938673326177762
1:Del:C:4	0.00024381033143011877	0.0037823048771451796	0.006671849676117745	0.01707217977075743
1:Del:C:5	0.0002440014806479951	0.004822280767875782	0.006463463682457586	0.008875070676685937
1:Del:T:0	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
1:Del:T:1	0.02269083506890297	0.030212770154194643	0.06759195696965449	0.04686333723621374
1:Del:T:2	0.0004071294852349716	0.007623374125259943	0.02707274421479724	0.012412736196392871
1:Del:T:3	0.000687666367291584	0.023619641927638383	0.030112436263923428	0.02937082618819659
1:Del:T:4	0.0014366601315725332	0.007206839789096193	0.01772931964610507	0.018932745603474358
1:Del:T:5	1.6949451440950724e-06	0.002363362851358488	0.017059489326793482	0.006427985260429523
1:Ins:C:0	0.01768048298783242	2.0098380036870368e-05	2.0577303894242503e-05	2.0534221639536555e-05
1:Ins:C:1	0.009978255827427073	0.04369946573980002	0.025381393303666188	0.04663376136762812
1:Ins:C:2	0.00994459332966727	0.0021774057157858805	0.01448645983701681	0.005446044551456452
1:Ins:C:3	0.0004736148027086529	0.003609418258652113	0.011204836656825137	0.005914440661008484
1:Ins:C:4	0.0004924027595514625	0.01952296625870531	0.012545658371614081	0.010651420978269925
1:Ins:C:5	0.00023823270217803838	0.0010726501091176033	0.009136936008599151	0.010438268864709244
1:Ins:T:0	0.02566000398603279	0.01415854665116285	0.020379309117981848	0.02789933771030718
1:Ins:T:1	0.008353145542818404	0.030055025750694197	0.076190361133539	0.09135923759992594
1:Ins:T:2	0.0004105616467819573	0.01714527931153043	0.025260688440699935	0.02483783027239582
1:Ins:T:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
1:Ins:T:4	0.0007420180060984194	0.004889461640050286	0.009054717092853935	0.0028115434404662664
1:Ins:T:5	4.1838417242916e-07	0.02537403593922064	0.03210357448200635	0.1135948289024691
2:Del:R:0	0.00745176533218185	0.00937494941053501	0.010952618708258796	0.02408328707206124
2:Del:R:1	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Del:R:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Del:R:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Del:R:4	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Del:R:5	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Del:R:0	0.0004959876743770053	0.0043603896734339285	0.029519897041905097	0.014706993073123158
3:Del:R:1	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Del:R:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Del:R:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Del:R:4	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Del:R:5	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Del:R:0	0.00017035499756200452	0.005808823126917559	0.007745962662638704	0.005101972646443755
4:Del:R:1	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Del:R:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Del:R:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Del:R:4	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Del:R:5	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Del:R:0	0.04665000543624046	0.4466542209684849	0.014583792946854397	0.01666525150394319
5:Del:R:1	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Del:R:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Del:R:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Del:R:4	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Del:R:5	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Ins:R:0	0.1139990933611989	0.004062565333619261	0.017184318371943733	0.022986846072118396
2:Ins:R:1	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Ins:R:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Ins:R:3	0.00024781236910570214	0.010321835492140963	0.005136968831984632	0.007109723492508237
2:Ins:R:4	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Ins:R:5	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Ins:R:0	0.054161786818876866	1.773297797626583e-05	1.8007793587457856e-05	1.83498229853285e-05
3:Ins:R:1	0.0008991803039920754	0.011486768934091743	0.006976155750712678	0.004598843255039355
3:Ins:R:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Ins:R:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Ins:R:4	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
3:Ins:R:5	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Ins:R:0	0.040354725380307176	1.84495248413441e-05	1.8730549272731877e-05	1.8912655896201614e-05
4:Ins:R:1	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Ins:R:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Ins:R:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Ins:R:4	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Ins:R:5	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Ins:R:0	0.5859094014763833	8.584314833145481e-06	1.0582186634159444e-05	1.324010957279878e-05
5:Ins:R:1	0.0010867147512754283	0.013461713745430749	0.06592480650997683	0.04267692646605724
5:Ins:R:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Ins:R:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Ins:R:4	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Ins:R:5	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
2:Del:M:1	0.010289498062115196	0.01563116173995695	0.03992082596840646	0.01682937239484943
3:Del:M:1	0.0002667983011886577	0.012717551509313125	0.006550564334893352	0.001619631179009957
3:Del:M:2	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
4:Del:M:1	0.0007353303167860755	0.010742647069607756	0.017742691656696934	0.01608716346623396
4:Del:M:2	0.0009925884354136157	0.006419010830586558	0.004507941855972603	0.007011077349386596
4:Del:M:3	3.380590804908934e-06	2.45064843329601e-05	2.4565784460719442e-05	2.434226319564914e-05
5:Del:M:1	0.02118409300024806	0.05370512480552181	0.1940138985606245	0.023896931291910214
5:Del:M:2	5.979708226533375e-07	0.02289388354832681	0.01282850627273774	0.03147141262903884
5:Del:M:3	0.004589695974319312	0.0025831422659666715	0.002712277524633464	0.0031581423767420348
5:Del:M:4	3.3805908094564075e-06	2.4506484351149993e-05	2.4565784478909336e-05	2.434226319564914e-05
