NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	5.675	130.986	2.364	79.617	1.417	0.538	40000.0
2	5.665	131.13	2.373	80.004	1.357	0.548	30000.0
3	5.285	129.022	2.186	78.482	1.409	0.541	30000.0
4	5.176	121.784	2.05	75.175	1.306	0.603	40000.0
5	5.208	123.329	2.165	75.309	1.237	0.602	40000.0
6	5.399	126.091	2.174	77.295	1.267	0.581	40000.0
7	5.343	126.141	2.151	75.736	1.282	0.601	40000.0
8	5.125	118.583	2.052	73.858	1.271	0.617	20000.0
9	5.474	128.478	2.26	79.154	1.357	0.557	20000.0
10	5.521	125.516	2.21	77.008	1.315	0.58	30000.0
11	5.188	114.303	2.186	73.283	1.156	0.637	30000.0
12	5.52	125.801	2.283	76.649	1.327	0.568	40000.0
13	5.316	127.218	2.218	78.568	1.32	0.574	40000.0
14	5.256	119.633	2.137	74.285	1.264	0.597	20000.0
15	4.88	116.681	2.027	73.436	1.21	0.611	20000.0
16	5.406	124.391	2.122	76.721	1.303	0.589	20000.0
17	5.293	125.308	2.093	76.409	1.312	0.58	20000.0
18	5.998	136.404	2.388	81.01	1.468	0.525	40000.0
19	4.968	116.876	2.009	73.226	1.223	0.626	20000.0
20	5.334	128.15	2.127	77.578	1.346	0.565	50000.0
21	5.43	130.459	2.184	79.494	1.397	0.544	40000.0
22	5.501	126.337	2.198	78.653	1.317	0.576	20000.0
23	5.332	124.203	2.144	78.516	1.281	0.58	40000.0
24	5.1	113.686	1.993	71.241	1.138	0.659	20000.0
25	5.296	126.952	2.075	77.44	1.377	0.564	20000.0
26	5.422	128.193	2.283	79.131	1.334	0.554	40000.0
27	5.372	125.71	2.203	76.707	1.324	0.594	40000.0
28	5.561	130.947	2.202	78.76	1.377	0.554	20000.0
29	5.355	126.262	2.128	77.636	1.292	0.576	40000.0
30	5.283	123.425	2.12	75.703	1.286	0.597	20000.0
31	5.501	124.266	2.224	75.094	1.302	0.605	20000.0
32	5.005	118.861	1.993	73.602	1.232	0.618	30000.0
33	5.381	126.427	2.19	76.548	1.317	0.59	30000.0
34	5.081	121.019	2.034	74.612	1.237	0.619	30000.0
35	5.396	125.71	2.175	77.355	1.308	0.573	20000.0
36	5.108	118.969	2.035	73.842	1.22	0.627	20000.0
37	5.173	126.016	2.126	77.085	1.245	0.595	20000.0
38	5.608	132.871	2.233	80.104	1.413	0.535	30000.0
39	5.802	123.123	2.362	77.609	1.289	0.595	20000.0
40	5.001	120.101	2.071	74.304	1.207	0.613	40000.0
41	5.273	119.756	2.079	75.403	1.233	0.607	20000.0
42	5.137	122.462	2.132	75.708	1.284	0.599	20000.0
43	5.254	125.789	2.225	76.423	1.288	0.592	40000.0
44	5.084	118.643	2.121	73.089	1.185	0.618	20000.0
45	5.132	120.295	2.11	74.551	1.295	0.6	30000.0
46	5.136	120.807	2.117	74.266	1.261	0.606	30000.0
47	5.241	126.882	2.148	77.229	1.358	0.562	30000.0
48	5.614	129.988	2.251	78.348	1.318	0.564	20000.0
49	5.146	118.691	2.267	74.704	1.277	0.597	20000.0
50	5.697	132.309	2.3	78.909	1.376	0.552	30000.0
51	5.298	123.921	2.151	75.114	1.317	0.594	30000.0
52	5.491	125.794	2.314	76.385	1.387	0.562	20000.0
53	4.993	110.887	1.985	69.772	1.102	0.67	40000.0
54	5.246	120.485	2.195	77.302	1.228	0.59	20000.0
55	5.236	122.089	2.116	75.28	1.28	0.608	20000.0
56	5.541	130.583	2.171	78.641	1.358	0.553	20000.0
57	5.499	125.385	2.227	77.5	1.33	0.587	30000.0
58	5.216	124.165	2.069	75.094	1.305	0.588	20000.0
59	5.196	122.751	2.138	77.426	1.285	0.582	20000.0
60	4.501	109.13	1.808	68.764	1.196	0.649	30000.0
61	5.092	117.223	2.075	74.426	1.218	0.619	30000.0
62	4.958	118.783	2.039	74.074	1.204	0.611	30000.0
63	5.349	127.914	2.083	77.539	1.405	0.554	30000.0
64	5.413	128.564	2.212	77.227	1.335	0.565	30000.0
65	6.193	139.211	2.499	83.379	1.573	0.504	20000.0
66	5.027	118.971	2.026	74.488	1.251	0.622	20000.0
67	4.945	117.466	2.023	74.257	1.209	0.616	30000.0
68	5.058	120.182	2.042	75.496	1.297	0.592	30000.0
69	4.877	119.73	1.969	73.202	1.242	0.612	20000.0
70	5.316	129.365	2.178	78.94	1.359	0.557	20000.0
71	5.248	124.314	2.082	76.131	1.243	0.59	30000.0
72	5.292	126.252	2.176	76.306	1.34	0.574	40000.0
73	5.455	128.933	2.226	79.004	1.297	0.559	20000.0
74	5.426	125.453	2.321	79.319	1.325	0.56	20000.0
75	5.902	128.725	2.353	76.686	1.355	0.579	20000.0
76	5.582	129.81	2.266	78.418	1.419	0.55	20000.0
77	5.549	127.849	2.111	77.603	1.348	0.579	30000.0
78	5.355	122.816	2.155	75.887	1.283	0.598	20000.0
79	5.399	120.757	2.176	75.375	1.251	0.613	20000.0
80	5.203	128.653	2.067	77.63	1.368	0.554	40000.0
81	5.091	121.78	2.143	75.723	1.272	0.594	20000.0
82	5.731	132.381	2.3	80.41	1.437	0.539	20000.0
83	5.763	133.952	2.27	77.351	1.419	0.56	20000.0
84	5.576	125.261	2.267	78.23	1.396	0.582	30000.0
85	5.467	122.537	2.232	76.664	1.259	0.592	30000.0
86	5.479	124.445	2.098	76.563	1.324	0.595	20000.0
87	5.238	122.154	2.17	77.342	1.225	0.59	40000.0
88	5.234	122.905	2.136	76.436	1.315	0.577	20000.0
89	5.924	133.771	2.308	80.333	1.398	0.534	30000.0
90	5.009	114.106	2.074	69.719	1.239	0.627	30000.0
91	5.363	124.406	2.151	76.319	1.244	0.595	30000.0
92	5.756	133.821	2.35	81.505	1.444	0.521	30000.0
93	5.492	130.128	2.201	78.88	1.37	0.562	30000.0
94	5.401	127.188	2.191	79.073	1.347	0.558	40000.0
95	5.623	133.127	2.309	79.094	1.431	0.536	20000.0
96	5.279	122.692	2.231	75.945	1.27	0.592	20000.0
97	5.415	126.575	2.177	76.534	1.371	0.578	40000.0
98	5.328	124.793	2.21	76.646	1.283	0.588	20000.0
99	5.231	122.494	2.048	73.436	1.347	0.601	20000.0
100	5.12	118.505	1.976	73.662	1.206	0.616	20000.0
