NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	154.045	57.419	22.745	46.213	0.36	0.804	40000.0
2	152.629	58.111	22.698	46.565	0.37	0.798	40000.0
3	150.776	56.747	22.545	46.079	0.357	0.801	50000.0
4	151.21	57.359	22.524	45.924	0.361	0.807	110000.0
5	152.327	57.311	22.895	46.405	0.356	0.804	90000.0
6	151.576	57.276	22.389	45.988	0.358	0.805	60000.0
7	152.444	57.955	22.664	46.686	0.367	0.797	60000.0
8	152.566	57.804	22.589	46.332	0.364	0.8	50000.0
9	151.048	57.577	22.532	46.552	0.364	0.796	80000.0
10	150.038	56.731	22.453	46.084	0.355	0.803	80000.0
11	151.898	57.6	22.741	46.344	0.368	0.801	60000.0
12	151.945	57.787	22.662	46.636	0.369	0.797	40000.0
13	151.304	57.435	22.447	45.997	0.363	0.803	60000.0
14	151.527	58.121	22.396	46.278	0.37	0.796	60000.0
15	150.935	57.271	22.517	46.094	0.358	0.804	60000.0
16	151.294	57.411	22.551	46.322	0.364	0.798	40000.0
17	152.125	57.817	22.898	46.491	0.362	0.802	110000.0
18	151.526	57.412	22.663	46.223	0.36	0.804	30000.0
19	150.523	56.703	22.807	46.161	0.354	0.805	50000.0
20	151.45	57.067	22.672	46.172	0.362	0.804	40000.0
21	150.677	56.96	22.459	45.949	0.359	0.804	50000.0
22	151.272	57.489	22.681	46.289	0.365	0.801	40000.0
23	151.935	57.443	22.739	46.294	0.361	0.802	40000.0
24	151.997	57.11	22.742	46.356	0.364	0.802	30000.0
25	152.083	57.05	22.579	45.981	0.356	0.807	70000.0
26	153.275	57.591	22.698	46.502	0.365	0.797	70000.0
27	151.18	57.27	22.538	46.15	0.356	0.804	60000.0
28	150.953	56.351	22.385	45.394	0.353	0.812	90000.0
29	153.874	58.203	22.971	46.794	0.366	0.795	90000.0
30	153.386	57.281	22.886	46.199	0.356	0.804	80000.0
31	151.962	57.044	22.754	45.911	0.354	0.806	40000.0
32	151.842	57.094	22.506	45.887	0.364	0.804	70000.0
33	151.491	57.818	22.436	46.283	0.365	0.798	90000.0
34	149.764	57.137	22.379	46.051	0.357	0.806	70000.0
35	150.997	56.837	22.422	46.151	0.358	0.801	50000.0
36	150.709	57.28	22.588	46.024	0.364	0.804	60000.0
37	152.357	57.505	22.931	46.701	0.365	0.796	90000.0
38	152.842	57.226	22.989	46.235	0.358	0.803	50000.0
39	150.848	57.144	22.486	46.248	0.357	0.801	70000.0
40	152.423	57.656	22.776	46.508	0.364	0.801	90000.0
41	153.672	57.68	23.028	46.514	0.36	0.803	50000.0
42	152.803	57.931	22.928	46.793	0.372	0.796	70000.0
43	151.977	57.45	22.563	46.294	0.362	0.801	70000.0
44	153.36	57.206	22.711	46.256	0.356	0.802	110000.0
45	150.227	57.255	22.267	45.904	0.361	0.805	60000.0
46	152.52	57.545	22.736	46.377	0.362	0.801	70000.0
47	151.868	57.237	22.798	46.4	0.363	0.801	50000.0
48	150.899	57.33	22.557	46.118	0.362	0.801	60000.0
49	150.116	57.249	22.418	46.215	0.362	0.801	90000.0
50	154.266	57.937	23.203	47.041	0.364	0.794	50000.0
51	152.376	57.075	22.538	46.043	0.357	0.804	60000.0
52	154.6	57.964	23.146	47.27	0.365	0.792	50000.0
53	151.504	56.828	22.596	45.968	0.356	0.805	30000.0
54	152.177	57.162	22.948	46.269	0.363	0.803	50000.0
55	152.316	57.942	22.686	46.267	0.366	0.802	70000.0
56	149.197	57.023	22.167	45.846	0.361	0.802	40000.0
57	149.954	57.227	22.475	46.175	0.365	0.799	100000.0
58	152.943	57.833	22.724	46.663	0.367	0.797	70000.0
59	151.846	57.567	22.657	46.658	0.363	0.798	80000.0
60	149.758	57.145	22.518	46.185	0.364	0.801	50000.0
61	152.917	57.605	22.89	46.285	0.364	0.804	60000.0
62	150.304	57.29	22.421	46.151	0.36	0.801	50000.0
63	152.47	57.056	22.858	46.212	0.36	0.805	80000.0
64	152.664	57.553	22.806	46.208	0.363	0.804	40000.0
