MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Ins:C:4	0.005366448999181728	0.012589083869350474	0.01456135719527353	0.004177177435938689	0.0061839130879843655	0.012675312659290791
1:Ins:C:5	0.012745984480480673	0.000250688622276698	0.0012358009035565941	0.0006077467331650155	0.0008011547892300541	0.00011519513752091371
1:Ins:T:0	0.010106968771314655	0.04314074286248285	0.04360379111803553	0.030129803930632307	0.014413301970884333	0.016586570398978213
1:Ins:T:1	0.023525476004093607	0.03003123399587537	0.029259490854923884	0.03749451767917357	0.015226951935444504	0.14016477979550018
1:Ins:T:2	0.05067736065033412	0.050899110164071996	0.013241999422386996	0.009433083162904836	0.037679490490520495	0.02241953730504136
1:Ins:T:3	0.004828982564061164	0.009741806464243155	0.0029504069862650796	0.001697621027925038	0.002162796559351818	0.006130238522141269
1:Ins:T:4	0.005210980741224205	0.01047604869653469	0.0026175420334288903	0.0013879223485798774	0.0016623861760723458	0.007991575491415688
1:Ins:T:5	0.024637857053905067	0.03726210433116478	0.022095249429494004	0.006584683763640271	0.01245931505041355	0.013054336838509642
2:Del:R:0	0.0077725171762349195	0.0032187025905848544	0.00228783531249956	0.1061019356723989	0.009286240904893361	0.004112292289837405
2:Del:R:1	0.000847574187157889	0.0005614673321902331	0.0005431926305050183	0.025728903936683308	0.0003908466489758666	0.0008217368374351253
2:Del:R:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Del:R:3	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Del:R:4	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
2:Del:R:5	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
3:Del:R:0	0.002644547782851703	0.000746373488044938	0.001519110142644564	0.03791371636117219	0.0022081647077148857	0.0012313743530620513
3:Del:R:1	0.0021785286729129895	0.0011079946373618555	0.0013999991927931888	0.002456216318546609	0.01256777791040804	0.00667781614084106
3:Del:R:2	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
3:Del:R:3	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
3:Del:R:4	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
3:Del:R:5	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
4:Del:R:0	0.006568860474365295	0.010503648502924534	0.003932829220424026	0.032937756321851454	0.0056938389225656034	0.01730090223583133
4:Del:R:1	5.974583387171606e-06	6.538544747627384e-06	7.578761155855318e-06	5.511860199476359e-06	1.2564128639951378e-05	9.96223211927827e-06
