NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	3.506	90.593	1.726	62.357	0.734	0.731	30000.0
2	3.298	78.167	1.575	54.058	0.629	0.78	20000.0
3	3.416	84.956	1.627	58.109	0.656	0.774	20000.0
4	2.968	72.232	1.347	50.867	0.599	0.817	40000.0
5	3.36	79.486	1.597	56.874	0.635	0.781	20000.0
6	2.721	68.87	1.268	49.959	0.569	0.801	70000.0
7	3.086	80.281	1.51	57.203	0.623	0.782	40000.0
8	3.332	83.501	1.532	59.233	0.702	0.749	30000.0
9	3.057	72.107	1.492	52.84	0.576	0.809	20000.0
10	3.35	82.906	1.553	57.83	0.711	0.764	20000.0
11	3.047	73.952	1.458	53.309	0.554	0.8	30000.0
12	2.942	71.724	1.459	53.477	0.573	0.786	40000.0
13	3.015	73.791	1.431	53.78	0.645	0.789	20000.0
14	2.908	75.367	1.373	53.045	0.605	0.789	20000.0
15	2.905	75.078	1.364	53.606	0.642	0.766	120000.0
16	3.239	82.373	1.495	57.538	0.685	0.782	50000.0
17	3.327	76.63	1.512	54.757	0.615	0.797	60000.0
18	3.475	84.772	1.663	58.826	0.687	0.761	30000.0
19	2.89	73.161	1.327	52.787	0.598	0.802	20000.0
20	3.117	75.904	1.455	54.843	0.61	0.793	20000.0
21	3.565	92.803	1.675	63.365	0.782	0.728	100000.0
22	3.164	73.34	1.48	53.272	0.565	0.809	20000.0
23	3.444	86.86	1.538	59.582	0.713	0.756	30000.0
24	3.039	70.441	1.4	51.419	0.577	0.815	40000.0
25	3.274	84.518	1.509	58.254	0.664	0.772	20000.0
26	3.175	80.745	1.621	58.155	0.562	0.783	20000.0
27	3.347	79.781	1.563	54.367	0.632	0.798	40000.0
28	3.496	87.67	1.604	60.216	0.685	0.766	30000.0
29	3.359	78.651	1.498	54.679	0.631	0.782	20000.0
30	3.594	90.937	1.649	62.946	0.765	0.741	30000.0
31	3.08	76.445	1.49	54.18	0.627	0.779	40000.0
32	3.125	75.856	1.456	54.944	0.624	0.784	20000.0
33	3.051	82.22	1.481	57.059	0.69	0.763	30000.0
34	3.208	74.843	1.49	53.222	0.617	0.8	20000.0
35	2.968	77.328	1.332	53.052	0.69	0.777	170000.0
36	3.189	79.748	1.465	56.267	0.647	0.773	20000.0
37	2.589	69.506	1.306	51.06	0.544	0.833	30000.0
38	3.013	81.02	1.508	58.105	0.664	0.77	30000.0
39	3.033	72.221	1.454	53.209	0.555	0.807	30000.0
40	3.3	83.701	1.536	58.714	0.695	0.761	40000.0
41	2.863	75.515	1.289	53.578	0.627	0.786	30000.0
42	3.129	77.982	1.473	53.804	0.637	0.775	30000.0
43	3.066	72.039	1.463	50.811	0.594	0.817	30000.0
44	2.931	70.119	1.474	50.868	0.492	0.832	30000.0
45	3.222	76.885	1.492	54.803	0.623	0.78	50000.0
46	2.979	77.936	1.47	56.248	0.629	0.782	20000.0
47	3.135	76.484	1.542	54.189	0.618	0.783	30000.0
48	3.172	71.311	1.507	51.679	0.564	0.816	30000.0
49	3.142	75.525	1.53	53.47	0.607	0.793	20000.0
50	3.302	80.67	1.601	57.559	0.643	0.766	20000.0
51	3.15	76.953	1.442	53.439	0.609	0.788	20000.0
