NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	53.812	99.13	9.942	68.002	0.883	0.637	30000.0
2	57.527	102.578	10.798	71.81	0.88	0.617	50000.0
3	54.387	100.463	9.878	69.73	0.885	0.613	50000.0
4	54.591	99.425	9.884	68.259	0.872	0.642	20000.0
5	55.824	99.288	9.972	69.642	0.879	0.622	30000.0
6	54.836	100.277	10.131	69.177	0.857	0.632	30000.0
7	52.535	96.491	9.594	67.221	0.833	0.652	30000.0
8	53.759	99.284	9.871	68.328	0.855	0.646	50000.0
9	52.144	96.569	9.491	66.874	0.823	0.659	20000.0
10	52.351	96.213	9.495	66.418	0.842	0.67	40000.0
11	54.148	99.907	9.767	68.489	0.864	0.634	30000.0
12	53.33	98.024	9.839	68.68	0.887	0.633	20000.0
13	56.356	101.417	10.125	69.595	0.912	0.624	40000.0
14	52.888	98.775	9.462	68.316	0.88	0.63	30000.0
15	54.477	99.697	9.79	69.132	0.866	0.629	40000.0
16	53.128	98.091	9.687	68.363	0.866	0.632	20000.0
17	52.618	96.058	9.39	65.617	0.817	0.682	30000.0
18	54.364	99.603	9.726	68.933	0.86	0.631	40000.0
19	53.325	98.664	10.014	69.069	0.892	0.631	20000.0
20	52.627	96.985	9.538	67.285	0.842	0.647	30000.0
21	54.665	98.235	9.817	69.184	0.833	0.628	30000.0
22	53.201	99.769	9.702	69.147	0.875	0.622	20000.0
23	55.184	101.367	10.075	69.683	0.911	0.62	30000.0
24	52.804	96.983	9.639	67.149	0.848	0.652	30000.0
25	54.698	100.005	9.501	67.723	0.877	0.633	20000.0
26	53.851	99.627	9.765	68.438	0.873	0.635	20000.0
27	54.692	98.166	10.066	68.254	0.834	0.654	30000.0
28	54.151	100.044	9.387	67.877	0.878	0.632	40000.0
29	53.466	98.052	9.733	67.41	0.86	0.657	40000.0
30	54.95	99.964	10.119	69.964	0.895	0.62	20000.0
31	53.664	100.159	9.912	70.291	0.889	0.604	20000.0
32	55.14	100.903	9.948	69.544	0.874	0.633	20000.0
33	54.056	98.646	9.869	68.382	0.851	0.647	40000.0
34	54.076	98.948	9.784	67.808	0.85	0.651	30000.0
35	57.864	102.64	10.893	70.209	0.899	0.629	20000.0
36	54.286	97.172	9.98	68.816	0.833	0.64	20000.0
37	53.063	97.159	9.481	67.057	0.853	0.659	20000.0
38	52.503	97.353	9.351	66.906	0.837	0.648	20000.0
39	54.866	99.364	10.028	68.513	0.877	0.651	20000.0
40	52.669	97.446	9.44	67.176	0.837	0.653	20000.0
41	53.531	98.766	9.755	67.835	0.861	0.655	30000.0
42	54.95	98.846	10.079	70.095	0.838	0.619	40000.0
43	52.968	98.535	9.774	68.839	0.855	0.633	20000.0
44	56.701	102.236	10.285	70.329	0.882	0.618	30000.0
45	53.617	99.607	9.596	68.348	0.888	0.626	20000.0
46	52.871	98.815	9.402	67.394	0.857	0.652	20000.0
47	53.203	97.134	9.529	67.337	0.843	0.652	40000.0
48	53.699	99.384	9.581	68.159	0.852	0.637	20000.0
49	55.098	102.7	10.019	69.23	0.944	0.623	30000.0
50	54.489	99.159	10.126	69.344	0.848	0.638	20000.0
51	54.28	99.024	9.777	67.944	0.854	0.645	30000.0
52	54.954	98.048	10.117	67.726	0.848	0.657	20000.0
53	53.226	98.622	9.644	68.22	0.851	0.64	30000.0
54	54.353	100.059	9.964	69.326	0.853	0.635	20000.0
55	55.321	99.686	9.895	68.915	0.87	0.63	40000.0
56	52.717	97.574	9.718	67.978	0.842	0.652	20000.0
57	55.889	99.773	10.127	68.536	0.87	0.649	20000.0
58	55.366	99.504	10.137	69.208	0.895	0.631	20000.0
59	54.154	98.397	10.025	68.694	0.857	0.636	20000.0
60	55.225	103.559	9.824	70.577	0.931	0.596	40000.0
61	53.915	100.793	9.834	69.304	0.883	0.628	20000.0
62	54.4	99.801	9.876	68.688	0.872	0.637	20000.0
63	54.681	101.236	9.975	69.974	0.891	0.626	30000.0
64	54.587	99.835	9.708	68.506	0.879	0.633	30000.0
65	54.797	100.705	9.912	69.281	0.866	0.631	30000.0
66	53.49	98.669	9.793	67.358	0.856	0.66	20000.0
67	54.327	99.559	9.975	68.008	0.885	0.648	20000.0
68	53.347	99.196	9.773	68.639	0.867	0.625	20000.0
69	53.565	98.561	9.866	68.11	0.855	0.65	30000.0
70	54.044	98.838	9.789	68.261	0.87	0.633	20000.0
71	53.72	99.026	9.845	68.345	0.873	0.641	40000.0
72	53.898	98.735	10.024	68.34	0.873	0.64	30000.0
73	52.955	98.187	9.535	68.075	0.874	0.633	40000.0
74	55.216	101.132	10.121	69.756	0.871	0.626	20000.0
75	54.817	100.119	10.055	69.751	0.867	0.624	40000.0
76	52.83	97.399	9.526	68.095	0.87	0.635	20000.0
77	53.829	99.038	9.845	68.145	0.874	0.639	20000.0
78	52.421	96.348	9.62	67.361	0.861	0.646	30000.0
79	54.114	99.338	9.701	68.036	0.864	0.639	20000.0
80	54.636	100.449	9.804	68.289	0.875	0.647	20000.0
81	53.326	98.427	9.746	68.959	0.851	0.634	20000.0
82	54.492	99.19	10.03	68.643	0.86	0.634	20000.0
83	53.019	98.187	9.625	68.219	0.862	0.643	50000.0
84	53.844	99.672	9.686	67.263	0.904	0.649	20000.0
85	54.066	99.506	9.784	68.0	0.88	0.636	40000.0
86	53.825	99.041	9.744	68.813	0.853	0.633	30000.0
87	53.398	98.882	9.557	68.192	0.86	0.632	20000.0
88	54.688	99.937	10.164	69.097	0.911	0.634	30000.0
89	54.586	101.062	9.727	70.013	0.896	0.608	30000.0
90	55.021	100.315	10.12	68.74	0.876	0.645	20000.0
