NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	131.809	49.706	20.973	40.757	0.296	0.833	30000.0
2	128.451	52.37	19.264	42.19	0.346	0.797	30000.0
3	121.39	50.25	18.818	40.981	0.331	0.815	40000.0
4	129.42	51.652	20.059	42.073	0.34	0.813	30000.0
5	126.013	50.139	19.749	42.066	0.318	0.815	40000.0
6	120.746	50.636	18.586	40.604	0.329	0.822	30000.0
7	125.705	49.811	19.771	41.168	0.304	0.825	20000.0
8	127.367	50.135	19.719	41.351	0.305	0.825	30000.0
9	131.793	51.552	19.993	41.929	0.323	0.817	30000.0
10	126.956	51.759	19.848	41.851	0.334	0.811	20000.0
11	125.423	50.711	19.46	41.417	0.33	0.816	30000.0
12	123.116	50.845	19.419	41.782	0.325	0.815	50000.0
13	126.52	51.534	19.338	41.494	0.333	0.807	30000.0
14	128.61	50.235	20.452	42.304	0.316	0.818	40000.0
15	120.471	47.939	18.176	39.416	0.295	0.834	20000.0
16	124.146	49.749	18.995	40.078	0.317	0.832	50000.0
17	127.992	50.902	19.786	41.619	0.336	0.812	50000.0
18	125.732	49.685	19.994	41.073	0.316	0.821	40000.0
19	128.095	49.7	19.785	41.128	0.303	0.823	30000.0
20	122.081	51.014	19.134	42.132	0.326	0.805	40000.0
21	122.959	49.507	18.683	39.946	0.313	0.826	30000.0
22	126.469	50.956	19.494	41.979	0.325	0.807	40000.0
23	123.487	50.222	19.446	41.067	0.32	0.814	40000.0
24	132.107	51.155	20.704	42.42	0.309	0.81	70000.0
25	126.774	49.517	20.081	41.073	0.302	0.829	30000.0
26	122.368	48.95	19.004	41.11	0.294	0.825	80000.0
27	126.176	50.055	19.925	41.555	0.314	0.816	40000.0
28	122.247	48.782	19.026	40.496	0.302	0.826	40000.0
29	127.427	51.637	19.622	41.42	0.325	0.817	30000.0
30	122.664	51.534	18.652	41.462	0.343	0.808	30000.0
31	128.463	51.78	19.935	42.644	0.332	0.809	30000.0
32	127.535	49.256	19.992	41.403	0.299	0.82	30000.0
33	130.679	50.646	20.494	42.115	0.325	0.82	40000.0
34	124.585	48.714	19.45	40.952	0.288	0.832	50000.0
35	126.076	49.429	19.125	40.199	0.31	0.828	30000.0
36	125.318	50.066	19.695	41.47	0.313	0.824	60000.0
37	126.928	50.604	19.473	41.184	0.328	0.813	30000.0
38	126.007	50.667	19.757	41.733	0.319	0.817	30000.0
39	121.33	52.825	18.586	42.918	0.35	0.789	20000.0
40	128.721	51.442	19.727	41.811	0.326	0.811	40000.0
41	128.311	52.075	19.895	42.529	0.344	0.799	30000.0
42	122.178	50.493	18.773	41.057	0.327	0.817	40000.0
43	131.136	49.016	20.221	40.331	0.284	0.838	20000.0
44	125.032	50.759	19.301	41.443	0.332	0.81	40000.0
45	126.675	50.833	19.394	41.227	0.324	0.808	50000.0
46	129.211	51.956	19.833	42.709	0.336	0.798	50000.0
47	122.749	49.348	18.785	40.491	0.305	0.827	50000.0
48	127.038	52.031	19.688	41.532	0.342	0.816	30000.0
49	119.883	49.13	18.271	40.347	0.315	0.821	20000.0
50	122.128	51.497	19.072	41.582	0.343	0.806	30000.0
51	126.957	51.975	19.767	42.741	0.334	0.804	60000.0
52	120.558	48.203	18.611	40.324	0.29	0.829	20000.0
53	125.574	49.395	19.255	40.634	0.323	0.82	20000.0
54	126.512	50.217	18.944	41.318	0.314	0.813	30000.0
55	133.533	49.917	20.487	41.294	0.301	0.826	30000.0
56	130.469	52.721	20.582	42.765	0.346	0.806	30000.0
57	120.638	51.34	18.226	40.838	0.336	0.813	30000.0
58	124.703	50.944	19.12	40.852	0.335	0.819	40000.0
59	124.025	50.362	18.712	40.815	0.315	0.818	100000.0
60	127.48	49.113	19.92	41.067	0.29	0.827	40000.0
61	126.873	52.297	19.845	43.564	0.342	0.79	30000.0
62	128.158	49.626	19.753	41.014	0.299	0.83	30000.0
63	124.983	49.766	19.179	40.645	0.314	0.82	30000.0
64	125.22	49.882	19.262	41.495	0.313	0.817	20000.0
65	131.582	52.022	20.394	42.976	0.341	0.807	30000.0
66	126.927	49.659	19.396	40.637	0.307	0.827	30000.0
67	131.549	51.847	20.359	42.428	0.332	0.807	20000.0
68	124.421	50.574	19.302	41.769	0.32	0.811	30000.0
69	127.963	51.974	20.306	42.557	0.338	0.803	40000.0
70	124.652	51.763	19.217	41.795	0.333	0.805	30000.0
71	126.536	50.555	19.571	41.918	0.326	0.812	80000.0
72	128.027	50.738	20.166	42.308	0.322	0.808	30000.0
73	129.554	50.945	19.765	40.929	0.311	0.823	40000.0
74	124.511	50.35	19.077	41.316	0.322	0.812	30000.0
75	132.83	49.712	20.535	41.561	0.295	0.829	50000.0
76	123.198	51.042	18.735	40.836	0.336	0.813	30000.0
77	122.266	50.209	18.654	40.068	0.322	0.826	70000.0
78	122.149	48.126	18.595	39.963	0.28	0.835	20000.0
79	132.182	51.925	20.289	41.689	0.325	0.82	20000.0
80	124.03	51.641	18.64	41.101	0.335	0.816	30000.0
81	124.049	52.173	18.92	41.812	0.344	0.807	40000.0
82	127.615	50.597	19.507	41.476	0.317	0.819	40000.0
83	128.693	52.185	20.088	42.354	0.345	0.812	50000.0
84	128.255	50.262	19.787	40.414	0.301	0.838	50000.0
85	126.876	51.902	19.633	42.612	0.342	0.796	40000.0
86	127.193	49.488	19.995	41.696	0.309	0.813	30000.0
87	124.118	50.884	18.821	40.898	0.321	0.813	30000.0
88	123.562	51.375	18.933	41.671	0.335	0.812	30000.0
89	130.063	51.298	19.726	41.474	0.326	0.817	30000.0
90	126.701	50.3	19.381	41.354	0.315	0.819	30000.0
91	120.089	49.58	18.254	39.773	0.311	0.832	30000.0
92	121.189	48.954	18.824	40.602	0.302	0.821	50000.0
93	125.81	48.336	19.306	39.723	0.292	0.834	30000.0
94	127.665	50.461	19.801	40.97	0.31	0.82	30000.0
95	123.479	51.255	18.924	41.429	0.319	0.816	80000.0
96	127.581	50.367	19.546	41.462	0.316	0.813	40000.0
97	125.42	49.722	19.617	40.967	0.309	0.828	40000.0
98	122.033	50.402	19.006	41.257	0.312	0.817	50000.0
99	123.395	51.807	19.166	41.9	0.337	0.801	60000.0
100	125.527	50.212	19.318	40.977	0.317	0.822	40000.0
