NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
72	6.353	67.067	2.467	51.174	0.494	0.821	40000.0
73	5.716	66.639	2.169	48.377	0.514	0.844	30000.0
74	6.76	69.277	2.583	50.426	0.482	0.832	30000.0
75	5.08	59.66	1.942	41.958	0.479	0.845	120000.0
76	7.325	74.165	2.64	53.581	0.571	0.785	40000.0
77	5.778	62.885	2.247	46.045	0.442	0.866	20000.0
78	6.706	69.771	2.416	49.388	0.55	0.833	20000.0
79	6.353	70.091	2.503	50.343	0.603	0.792	90000.0
80	5.773	64.071	2.295	44.933	0.497	0.859	40000.0
81	7.16	68.553	2.565	51.352	0.492	0.816	20000.0
82	5.871	67.461	2.266	49.511	0.488	0.823	20000.0
83	6.211	73.928	2.423	51.067	0.657	0.772	20000.0
84	6.163	68.747	2.36	47.594	0.519	0.826	20000.0
85	6.225	69.266	2.399	51.842	0.49	0.814	20000.0
86	7.041	67.533	2.439	49.036	0.488	0.847	30000.0
87	5.671	66.505	2.147	48.855	0.523	0.809	30000.0
88	5.519	67.301	2.168	48.057	0.526	0.828	20000.0
89	6.475	72.821	2.38	50.081	0.627	0.792	20000.0
90	6.059	69.9	2.277	48.665	0.587	0.794	20000.0
91	6.215	64.141	2.45	46.882	0.479	0.835	30000.0
92	7.085	75.556	2.733	51.744	0.61	0.799	20000.0
93	5.987	72.152	2.155	50.819	0.606	0.798	20000.0
94	6.717	72.268	2.408	51.067	0.613	0.796	40000.0
95	5.89	65.729	2.302	46.305	0.516	0.845	20000.0
96	6.387	66.923	2.373	47.677	0.476	0.849	20000.0
97	6.271	69.286	2.399	48.611	0.531	0.826	60000.0
98	5.69	57.286	2.092	41.902	0.42	0.881	20000.0
99	6.174	61.154	2.353	45.449	0.433	0.865	20000.0
100	6.485	65.86	2.415	47.13	0.483	0.846	30000.0
