NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	2.084	152.58	1.123	86.475	1.703	0.463	20000.0
2	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
3	1.964	147.279	1.031	85.25	1.583	0.486	20000.0
4	1.752	136.692	0.909	79.107	1.503	0.537	20000.0
5	2.231	156.586	1.203	88.563	1.729	0.432	20000.0
6	2.058	152.609	1.127	87.715	1.655	0.443	30000.0
7	2.098	153.935	1.133	88.828	1.726	0.424	20000.0
8	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
9	2.138	153.936	1.141	88.705	1.681	0.436	20000.0
10	2.111	153.94	1.092	87.931	1.695	0.442	20000.0
11	1.938	147.273	1.025	85.323	1.617	0.478	20000.0
12	2.218	155.268	1.268	89.621	1.711	0.418	20000.0
13	2.218	155.269	1.219	90.29	1.71	0.416	20000.0
14	2.072	152.609	1.184	88.372	1.667	0.435	30000.0
15	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
16	1.872	142.011	1.064	82.801	1.547	0.507	20000.0
17	2.138	153.936	1.141	88.705	1.681	0.436	20000.0
18	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
19	2.044	148.602	1.107	86.837	1.608	0.466	20000.0
20	1.779	140.681	0.939	81.544	1.548	0.519	20000.0
21	1.872	142.012	1.012	83.373	1.547	0.507	20000.0
22	2.125	153.936	1.095	87.893	1.681	0.447	20000.0
23	2.072	152.609	1.184	88.372	1.667	0.435	20000.0
24	2.044	148.602	1.107	86.837	1.608	0.466	20000.0
25	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
26	2.057	149.931	1.098	85.319	1.631	0.481	20000.0
27	1.898	145.952	1.072	84.87	1.569	0.484	20000.0
28	2.044	148.601	1.158	86.27	1.609	0.467	20000.0
29	2.111	153.94	1.092	87.931	1.695	0.442	20000.0
30	1.726	139.362	0.98	81.022	1.515	0.521	20000.0
31	2.044	148.601	1.158	86.27	1.609	0.467	20000.0
32	1.898	145.952	1.072	84.87	1.569	0.484	20000.0
33	1.964	147.279	1.031	85.25	1.583	0.486	20000.0
34	2.218	155.269	1.219	90.29	1.71	0.416	20000.0
35	1.964	147.279	1.031	85.25	1.583	0.486	20000.0
36	1.872	142.012	1.012	83.373	1.547	0.507	20000.0
37	2.044	148.602	1.107	86.837	1.608	0.466	20000.0
38	1.964	147.279	1.031	85.25	1.583	0.486	20000.0
39	1.898	145.952	1.072	84.87	1.569	0.484	20000.0
40	2.044	148.602	1.107	86.837	1.608	0.466	20000.0
41	1.872	142.011	1.064	82.801	1.547	0.507	20000.0
42	1.792	140.691	0.941	81.508	1.528	0.523	20000.0
43	2.111	153.94	1.092	87.931	1.695	0.442	20000.0
44	1.726	139.362	0.98	81.022	1.515	0.521	20000.0
45	1.964	147.279	1.031	85.25	1.583	0.486	20000.0
46	2.111	153.94	1.092	87.931	1.695	0.442	20000.0
47	1.872	142.011	1.064	82.801	1.547	0.507	20000.0
