NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	61.089	108.463	10.915	72.489	1.035	0.575	20000.0
2	61.58	109.435	11.03	73.913	0.995	0.576	20000.0
3	62.04	110.58	10.949	74.215	1.036	0.552	30000.0
4	61.03	109.785	10.689	72.859	1.027	0.577	30000.0
5	61.749	109.114	10.703	73.747	1.016	0.571	30000.0
6	61.568	109.92	11.036	73.391	0.994	0.583	30000.0
7	58.909	105.43	10.554	72.04	0.973	0.596	40000.0
8	60.224	107.239	10.983	73.107	0.985	0.589	30000.0
9	58.681	105.922	10.527	72.035	0.977	0.593	20000.0
10	59.689	106.841	10.567	71.846	0.993	0.596	20000.0
11	60.934	109.249	10.814	73.589	1.0	0.573	20000.0
12	61.542	108.66	10.895	73.203	1.016	0.578	60000.0
13	61.342	110.745	10.801	74.005	1.085	0.558	20000.0
14	59.735	106.545	10.518	72.756	0.981	0.586	20000.0
15	60.969	109.05	10.758	74.116	1.022	0.563	20000.0
16	60.679	107.316	10.797	72.882	1.009	0.573	30000.0
17	60.175	107.379	10.544	70.999	0.981	0.614	40000.0
18	60.821	107.736	10.716	73.425	1.002	0.573	20000.0
19	61.014	108.646	11.141	73.701	1.043	0.575	40000.0
20	58.791	105.521	10.525	71.803	0.979	0.594	30000.0
21	60.767	107.266	10.607	73.016	0.977	0.576	20000.0
22	61.993	108.606	11.13	73.953	1.001	0.574	20000.0
23	62.444	110.891	11.052	74.382	1.051	0.564	30000.0
24	60.23	107.832	10.693	72.63	0.991	0.586	30000.0
25	61.38	109.868	10.559	72.676	1.029	0.568	20000.0
26	61.882	109.861	11.026	73.977	1.026	0.567	20000.0
27	59.389	105.723	10.576	71.457	0.963	0.607	20000.0
28	61.067	109.844	10.408	72.859	1.009	0.57	20000.0
29	59.864	106.136	10.725	72.02	0.978	0.607	20000.0
30	61.336	108.903	11.027	74.207	1.037	0.565	40000.0
31	60.895	108.143	11.101	74.011	1.018	0.562	30000.0
32	62.443	109.816	10.96	74.871	1.007	0.558	40000.0
33	60.375	108.794	10.739	72.942	1.027	0.584	30000.0
34	60.025	106.117	10.57	71.819	0.959	0.601	20000.0
35	63.031	111.664	11.391	74.531	1.04	0.565	50000.0
36	59.453	106.745	10.559	72.91	0.986	0.573	20000.0
37	59.789	106.431	10.386	71.37	0.985	0.606	20000.0
38	59.977	105.942	10.699	72.629	0.955	0.59	30000.0
39	61.839	110.049	11.222	73.603	1.04	0.58	20000.0
40	59.599	105.381	10.405	71.165	0.959	0.604	20000.0
41	59.843	107.479	10.818	72.124	0.998	0.598	30000.0
42	61.699	107.8	11.161	73.432	0.98	0.579	20000.0
43	60.093	107.59	10.709	72.889	0.982	0.579	20000.0
44	62.139	109.834	11.045	74.225	1.014	0.565	20000.0
45	61.981	110.282	11.162	74.375	1.059	0.561	30000.0
46	59.669	108.072	10.634	73.447	0.994	0.569	30000.0
47	60.269	105.585	10.817	72.536	0.951	0.6	30000.0
48	60.018	107.383	10.364	71.793	0.978	0.592	20000.0
49	62.169	111.996	10.984	73.657	1.078	0.562	20000.0
50	59.529	106.307	10.849	72.77	0.967	0.592	20000.0
51	60.748	108.274	10.737	72.798	0.989	0.577	40000.0
52	61.431	107.74	11.031	73.048	0.969	0.592	20000.0
53	60.483	107.204	10.743	72.488	0.973	0.589	30000.0
54	62.058	110.006	11.002	73.675	1.013	0.579	30000.0
55	62.646	109.959	11.08	73.77	1.027	0.577	20000.0
56	59.926	106.134	10.764	72.471	0.97	0.591	40000.0
57	61.659	108.849	11.136	74.495	1.025	0.561	40000.0
58	60.434	106.212	10.86	73.15	1.011	0.581	20000.0
59	60.826	108.11	10.931	73.731	1.005	0.58	20000.0
60	61.818	111.079	10.801	74.547	1.053	0.554	20000.0
61	61.236	110.46	10.944	74.833	1.022	0.559	30000.0
62	59.079	106.882	10.479	72.459	1.017	0.58	30000.0
63	61.769	111.213	11.0	74.314	1.042	0.55	20000.0
64	60.225	107.923	10.6	72.969	1.005	0.58	20000.0
65	61.587	109.423	10.755	73.25	1.003	0.573	20000.0
66	60.466	107.859	10.659	70.879	0.985	0.614	40000.0
67	61.506	109.368	11.007	73.695	1.035	0.568	30000.0
68	60.244	109.014	10.73	73.272	1.028	0.56	50000.0
69	60.528	107.075	10.957	73.106	0.998	0.582	20000.0
70	60.421	108.933	10.661	72.62	1.034	0.57	30000.0
71	62.074	109.753	11.19	74.408	1.018	0.57	20000.0
72	60.059	108.409	10.869	72.966	0.999	0.587	20000.0
73	61.765	107.898	10.788	73.421	1.016	0.571	20000.0
74	61.597	108.575	10.892	72.606	0.989	0.599	30000.0
75	60.207	108.547	10.643	72.781	1.015	0.575	30000.0
76	61.125	107.519	10.858	73.371	1.013	0.576	30000.0
77	59.033	107.084	10.537	72.043	0.994	0.59	20000.0
78	60.446	106.178	10.969	73.17	0.988	0.584	30000.0
79	62.138	111.264	10.962	74.344	1.03	0.562	40000.0
80	61.237	107.544	10.786	71.854	0.989	0.607	20000.0
81	59.906	107.668	10.655	73.227	1.003	0.576	30000.0
82	60.307	107.286	10.979	72.611	1.003	0.586	40000.0
83	59.673	107.565	10.475	72.607	1.007	0.576	30000.0
84	60.023	106.243	10.491	70.869	0.991	0.613	20000.0
85	62.37	109.563	11.194	73.366	1.011	0.578	20000.0
86	59.118	105.837	10.48	72.412	0.971	0.579	20000.0
87	59.893	109.408	10.414	72.818	1.029	0.559	30000.0
88	60.519	107.847	11.03	72.956	1.002	0.581	30000.0
89	61.445	110.047	10.606	74.136	1.037	0.552	20000.0
90	61.604	107.909	11.137	72.262	0.985	0.611	30000.0
91	59.866	105.028	10.735	72.72	0.956	0.593	20000.0
92	60.45	107.672	10.653	73.0	0.984	0.577	20000.0
93	60.552	107.791	11.036	72.856	1.028	0.593	20000.0
94	61.509	107.395	11.283	74.392	0.955	0.583	40000.0
95	60.507	106.545	10.933	72.552	0.985	0.602	20000.0
96	61.0	108.418	11.047	72.797	0.994	0.598	30000.0
97	60.941	108.042	10.965	73.686	0.987	0.58	30000.0
98	60.203	107.761	10.795	72.961	0.989	0.583	40000.0
99	61.914	108.663	11.51	75.226	1.002	0.561	30000.0
100	59.386	105.843	10.466	72.543	0.996	0.583	20000.0
