MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
2:Del:R:3	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
2:Del:R:4	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
2:Del:R:5	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Del:R:0	2.72714967680443e-06	0.0023935803563157367	0.006290478452112247	0.008544563883414099	0.048725074327151834	0.014278103449096307	0.021654011097175806	0.016273127329614404	0.01335981442015433	8.825721414948973e-06
3:Del:R:1	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Del:R:2	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Del:R:3	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Del:R:4	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Del:R:5	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Del:R:0	0.0015423068305948106	0.002675468689481022	0.01747774300091578	0.00100221739212202	0.026045049307442128	0.006258788334691872	0.006022708458021953	0.0017502897976282839	0.008266395672441256	0.0027710869354538657
