Sample Names	MutationType	ID3	ID8	ID83B
TCGA_38_4628_01A	1:Ins:T:5	0.0	1.0	0.0
TCGA_38_4628_01A	2:Del:R:0	0.0	1.0	0.0
TCGA_38_4628_01A	2:Del:R:1	0.0	1.0	0.0
TCGA_38_4628_01A	2:Del:R:2	0.0	1.0	0.0
TCGA_38_4628_01A	2:Del:R:3	0.0	1.0	0.0
TCGA_38_4628_01A	2:Del:R:4	0.0	1.0	0.0
TCGA_38_4628_01A	2:Del:R:5	0.0	1.0	0.0
TCGA_38_4628_01A	3:Del:R:0	0.0	1.0	0.0
TCGA_38_4628_01A	3:Del:R:1	0.0	1.0	0.0
TCGA_38_4628_01A	3:Del:R:2	0.0	1.0	0.0
TCGA_38_4628_01A	3:Del:R:3	0.0	1.0	0.0
TCGA_38_4628_01A	3:Del:R:4	0.0	1.0	0.0
TCGA_38_4628_01A	3:Del:R:5	0.0	1.0	0.0
TCGA_38_4628_01A	4:Del:R:0	0.0	1.0	0.0
TCGA_38_4628_01A	4:Del:R:1	0.0	1.0	0.0
TCGA_38_4628_01A	4:Del:R:2	0.0	1.0	0.0
TCGA_38_4628_01A	4:Del:R:3	0.0	1.0	0.0
TCGA_38_4628_01A	4:Del:R:4	0.0	1.0	0.0
TCGA_38_4628_01A	4:Del:R:5	0.0	1.0	0.0
TCGA_38_4628_01A	5:Del:R:0	0.0	1.0	0.0
TCGA_38_4628_01A	5:Del:R:1	0.0	1.0	0.0
TCGA_38_4628_01A	5:Del:R:2	0.0	1.0	0.0
TCGA_38_4628_01A	5:Del:R:3	0.0	1.0	0.0
TCGA_38_4628_01A	5:Del:R:4	0.0	1.0	0.0
TCGA_38_4628_01A	5:Del:R:5	0.0	1.0	0.0
TCGA_38_4628_01A	2:Ins:R:0	0.0	1.0	0.0
TCGA_38_4628_01A	2:Ins:R:1	0.0	1.0	0.0
TCGA_38_4628_01A	2:Ins:R:2	0.0	1.0	0.0
TCGA_38_4628_01A	2:Ins:R:3	0.0	1.0	0.0
TCGA_38_4628_01A	2:Ins:R:4	0.0	1.0	0.0
TCGA_38_4628_01A	2:Ins:R:5	0.0	1.0	0.0
TCGA_38_4628_01A	3:Ins:R:0	0.0	1.0	0.0
TCGA_38_4628_01A	3:Ins:R:1	0.0	1.0	0.0
TCGA_38_4628_01A	3:Ins:R:2	0.0	1.0	0.0
TCGA_38_4628_01A	3:Ins:R:3	0.0	1.0	0.0
TCGA_38_4628_01A	3:Ins:R:4	0.0	1.0	0.0
TCGA_38_4628_01A	3:Ins:R:5	0.0	1.0	0.0
TCGA_38_4628_01A	4:Ins:R:0	0.0	1.0	0.0
TCGA_38_4628_01A	4:Ins:R:1	0.0	1.0	0.0
TCGA_38_4628_01A	4:Ins:R:2	0.0	1.0	0.0
TCGA_38_4628_01A	4:Ins:R:3	0.0	1.0	0.0
TCGA_38_4628_01A	4:Ins:R:4	0.0	1.0	0.0
TCGA_38_4628_01A	4:Ins:R:5	0.0	1.0	0.0
TCGA_38_4628_01A	5:Ins:R:0	0.0	1.0	0.0
