NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	65.874	116.686	11.586	76.513	1.169	0.507	20000.0
2	64.97	114.37	11.602	76.629	1.078	0.538	20000.0
3	66.907	115.593	11.817	77.985	1.13	0.505	30000.0
4	65.011	114.987	11.184	75.479	1.119	0.539	40000.0
5	66.275	115.094	11.477	77.417	1.116	0.513	20000.0
6	66.347	115.243	11.969	77.47	1.1	0.532	20000.0
7	63.549	111.218	11.029	74.247	1.055	0.562	20000.0
8	65.153	113.392	11.536	75.501	1.073	0.557	30000.0
9	62.828	111.578	10.974	74.465	1.076	0.551	30000.0
10	62.996	111.358	10.946	73.804	1.104	0.567	30000.0
11	65.024	114.596	11.575	77.218	1.097	0.531	60000.0
12	65.141	113.939	11.429	75.628	1.113	0.539	20000.0
13	66.389	114.954	11.703	76.637	1.148	0.535	20000.0
14	63.38	112.092	10.893	75.013	1.08	0.544	50000.0
15	65.306	114.334	11.37	76.624	1.102	0.531	30000.0
16	64.637	113.841	11.313	75.448	1.129	0.528	30000.0
17	64.863	113.174	11.197	74.15	1.07	0.57	20000.0
18	64.362	112.302	11.33	75.758	1.077	0.545	20000.0
19	65.572	114.37	11.793	76.604	1.14	0.54	30000.0
20	64.017	112.008	11.444	76.223	1.075	0.535	30000.0
21	64.845	112.509	11.243	76.506	1.071	0.527	20000.0
22	65.39	114.216	11.621	77.166	1.1	0.527	30000.0
23	65.992	115.649	11.545	76.882	1.165	0.522	40000.0
24	65.304	114.218	11.558	76.101	1.103	0.545	40000.0
25	63.903	113.897	10.839	74.625	1.112	0.538	50000.0
26	65.549	115.375	11.724	77.611	1.13	0.514	20000.0
27	63.973	111.993	11.075	73.901	1.067	0.57	30000.0
28	65.55	114.889	11.23	76.256	1.094	0.524	30000.0
29	63.111	111.96	11.065	74.449	1.077	0.553	40000.0
30	64.653	112.772	11.571	76.297	1.106	0.539	20000.0
31	65.083	114.249	11.655	77.085	1.12	0.518	20000.0
32	66.434	116.175	11.362	76.904	1.11	0.532	40000.0
33	65.079	113.855	11.607	75.945	1.097	0.542	20000.0
34	64.157	112.201	11.287	75.04	1.059	0.56	30000.0
35	67.037	117.008	11.887	76.392	1.147	0.533	20000.0
36	65.185	112.936	11.685	76.596	1.061	0.547	30000.0
37	64.057	112.716	10.947	74.381	1.085	0.56	30000.0
38	64.105	112.063	11.225	74.88	1.068	0.557	30000.0
39	66.869	116.474	12.079	78.219	1.158	0.508	30000.0
40	63.998	111.912	11.065	74.39	1.058	0.56	40000.0
41	64.833	113.406	11.511	75.096	1.077	0.557	30000.0
42	63.818	111.809	11.367	75.468	1.072	0.544	40000.0
43	64.354	113.046	11.353	75.796	1.074	0.532	20000.0
44	65.878	115.964	11.528	77.01	1.117	0.514	20000.0
45	66.181	115.724	11.706	76.844	1.153	0.522	40000.0
46	65.171	113.217	11.38	76.185	1.071	0.542	20000.0
47	64.549	111.373	11.385	75.097	1.045	0.561	20000.0
48	64.4	113.664	10.953	74.982	1.075	0.546	20000.0
49	66.199	116.705	11.673	76.316	1.167	0.535	20000.0
50	64.834	113.31	11.623	76.005	1.082	0.546	40000.0
51	65.183	113.96	11.29	75.698	1.088	0.536	30000.0
52	66.12	113.317	11.879	76.628	1.07	0.549	20000.0
53	64.142	113.206	11.356	75.981	1.082	0.535	40000.0
54	65.555	114.67	11.521	77.033	1.107	0.526	20000.0
55	65.731	114.729	11.427	75.988	1.13	0.537	20000.0
56	63.338	110.485	11.056	73.977	1.04	0.568	30000.0
57	66.268	114.022	11.813	76.994	1.101	0.522	20000.0
58	64.803	113.065	11.63	76.561	1.127	0.541	20000.0
59	65.304	114.017	11.633	76.48	1.105	0.537	50000.0
60	67.99	117.775	11.912	78.763	1.13	0.497	30000.0
61	67.221	115.727	12.145	78.033	1.108	0.528	40000.0
62	63.025	112.875	11.037	75.258	1.116	0.536	20000.0
63	66.055	115.784	11.656	76.717	1.121	0.527	20000.0
64	65.726	115.337	11.515	77.03	1.124	0.528	20000.0
