NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	13.04	99.203	3.967	63.523	1.001	0.714	30000.0
2	12.747	94.275	3.877	60.402	0.959	0.746	30000.0
3	13.479	104.151	4.301	67.975	1.021	0.677	20000.0
4	13.817	102.507	4.189	65.721	1.013	0.699	30000.0
5	14.012	99.615	4.283	64.299	0.962	0.728	50000.0
6	14.082	103.714	4.332	67.323	1.019	0.689	20000.0
7	14.398	106.185	4.441	66.85	1.066	0.691	40000.0
8	14.224	107.463	4.334	68.035	1.062	0.678	20000.0
9	13.456	101.496	4.107	64.875	1.036	0.697	20000.0
10	14.233	105.032	4.436	68.704	1.039	0.674	30000.0
11	13.567	100.738	4.282	64.846	1.002	0.714	50000.0
12	13.571	94.97	4.232	62.053	0.908	0.741	30000.0
13	13.053	94.884	4.004	61.165	0.982	0.738	30000.0
14	13.719	99.841	4.207	64.181	0.981	0.72	20000.0
15	13.827	103.15	4.237	66.364	1.019	0.694	20000.0
16	14.226	107.339	4.375	69.516	1.079	0.655	40000.0
17	13.522	98.81	4.153	62.702	1.006	0.723	40000.0
18	13.58	101.934	4.233	66.298	1.013	0.703	20000.0
19	13.466	102.797	4.243	66.652	1.026	0.691	30000.0
20	13.749	101.345	4.264	65.359	0.995	0.71	20000.0
21	14.022	101.115	4.332	65.135	0.976	0.719	20000.0
22	14.035	104.709	4.272	67.02	1.019	0.697	30000.0
23	13.492	99.079	4.057	63.94	1.005	0.723	20000.0
24	13.85	100.677	4.267	65.623	1.016	0.709	20000.0
25	13.692	100.421	4.208	64.821	0.987	0.711	40000.0
26	13.419	101.568	4.057	65.2	1.007	0.708	20000.0
27	14.282	103.778	4.328	66.94	1.01	0.693	20000.0
28	13.975	101.382	4.298	64.707	0.963	0.722	20000.0
29	13.185	98.398	4.124	64.097	1.032	0.716	20000.0
30	14.23	103.972	4.375	66.751	1.041	0.691	50000.0
31	13.795	99.941	4.433	65.629	0.956	0.71	30000.0
32	13.508	100.224	4.213	65.333	1.012	0.704	20000.0
33	13.568	98.958	4.2	64.666	0.971	0.718	20000.0
34	13.526	101.052	4.135	64.279	0.998	0.71	20000.0
35	14.421	105.342	4.328	68.513	1.058	0.679	20000.0
36	13.606	101.693	4.135	64.054	1.003	0.72	20000.0
37	13.308	100.334	4.144	66.068	1.023	0.692	20000.0
38	13.594	100.033	4.241	65.12	0.982	0.709	20000.0
39	13.533	98.266	4.054	62.49	0.989	0.743	40000.0
40	14.114	102.875	4.349	66.688	1.011	0.705	50000.0
41	14.054	105.332	4.236	66.374	1.072	0.69	30000.0
42	13.724	101.07	4.23	64.997	1.022	0.715	50000.0
43	13.872	100.553	4.299	64.296	0.986	0.714	30000.0
44	14.235	105.774	4.39	67.738	1.062	0.69	20000.0
45	13.464	99.642	4.183	63.096	1.021	0.724	20000.0
46	13.826	103.027	4.243	66.762	1.004	0.701	20000.0
47	14.394	107.811	4.291	68.484	1.082	0.675	20000.0
48	13.421	101.793	4.189	65.79	0.999	0.704	30000.0
49	13.756	103.991	4.331	67.426	1.044	0.683	20000.0
50	13.96	103.783	4.258	67.477	1.032	0.694	20000.0
51	13.789	99.052	4.232	64.54	0.962	0.711	40000.0
52	13.168	96.032	4.073	62.707	0.938	0.728	30000.0
53	13.355	99.981	4.156	63.61	0.984	0.731	40000.0
54	13.584	99.943	4.153	64.451	1.035	0.716	20000.0
55	13.709	104.013	4.261	67.551	1.03	0.68	20000.0
56	13.597	100.846	4.188	66.102	1.031	0.694	40000.0
57	13.531	99.636	4.25	64.951	1.013	0.708	20000.0
58	13.638	100.731	4.226	65.137	0.983	0.715	40000.0
59	13.424	97.653	4.087	62.409	0.98	0.736	20000.0
60	13.849	103.011	4.339	67.669	1.033	0.681	20000.0
61	13.78	103.287	4.275	66.547	0.987	0.705	20000.0
62	13.91	104.038	4.228	66.333	1.028	0.696	30000.0
63	14.06	102.099	4.395	67.611	0.99	0.686	20000.0
64	14.437	110.623	4.468	71.257	1.124	0.64	50000.0
65	13.627	104.07	4.246	65.722	1.039	0.7	20000.0
66	13.587	100.059	4.213	63.77	0.971	0.72	50000.0
67	14.47	106.509	4.479	69.198	1.052	0.665	30000.0
68	13.501	99.719	4.105	64.17	1.017	0.718	20000.0
69	13.355	99.173	4.115	63.055	0.989	0.735	30000.0
70	13.773	101.027	4.233	65.186	0.992	0.707	30000.0
