Sample Names	MutationType	ID83A	ID83B
TCGA_38_4625_01A	4:Del:M:3	0.9917805104031413	0.008219489596858798
TCGA_38_4625_01A	5:Del:M:1	0.9841555850719889	0.01584441492801111
TCGA_38_4625_01A	5:Del:M:2	0.9404069645857354	0.05959303541426456
TCGA_38_4625_01A	5:Del:M:3	0.9975551858622358	0.002444814137764252
TCGA_38_4625_01A	5:Del:M:4	0.9934122137283623	0.006587786271637706
TCGA_38_4625_01A	5:Del:M:5	0.9894586872843281	0.010541312715671923
TCGA_38_4626_01A	1:Del:C:0	1.0	0.0
TCGA_38_4626_01A	1:Del:C:1	1.0	0.0
TCGA_38_4626_01A	1:Del:C:2	1.0	0.0
TCGA_38_4626_01A	1:Del:C:3	1.0	0.0
TCGA_38_4626_01A	1:Del:C:4	1.0	0.0
TCGA_38_4626_01A	1:Del:C:5	1.0	0.0
TCGA_38_4626_01A	1:Del:T:0	1.0	0.0
TCGA_38_4626_01A	1:Del:T:1	1.0	0.0
TCGA_38_4626_01A	1:Del:T:2	1.0	0.0
TCGA_38_4626_01A	1:Del:T:3	1.0	0.0
TCGA_38_4626_01A	1:Del:T:4	1.0	0.0
TCGA_38_4626_01A	1:Del:T:5	1.0	0.0
TCGA_38_4626_01A	1:Ins:C:0	1.0	0.0
TCGA_38_4626_01A	1:Ins:C:1	1.0	0.0
TCGA_38_4626_01A	1:Ins:C:2	1.0	0.0
TCGA_38_4626_01A	1:Ins:C:3	1.0	0.0
TCGA_38_4626_01A	1:Ins:C:4	1.0	0.0
TCGA_38_4626_01A	1:Ins:C:5	1.0	0.0
TCGA_38_4626_01A	1:Ins:T:0	1.0	0.0
TCGA_38_4626_01A	1:Ins:T:1	1.0	0.0
TCGA_38_4626_01A	1:Ins:T:2	1.0	0.0
TCGA_38_4626_01A	1:Ins:T:3	1.0	0.0
TCGA_38_4626_01A	1:Ins:T:4	1.0	0.0
TCGA_38_4626_01A	1:Ins:T:5	1.0	0.0
TCGA_38_4626_01A	2:Del:R:0	1.0	0.0
TCGA_38_4626_01A	2:Del:R:1	1.0	0.0
TCGA_38_4626_01A	2:Del:R:2	1.0	0.0
TCGA_38_4626_01A	2:Del:R:3	1.0	0.0
TCGA_38_4626_01A	2:Del:R:4	1.0	0.0
TCGA_38_4626_01A	2:Del:R:5	1.0	0.0
TCGA_38_4626_01A	3:Del:R:0	1.0	0.0
TCGA_38_4626_01A	3:Del:R:1	1.0	0.0
TCGA_38_4626_01A	3:Del:R:2	1.0	0.0
TCGA_38_4626_01A	3:Del:R:3	1.0	0.0
TCGA_38_4626_01A	3:Del:R:4	1.0	0.0
TCGA_38_4626_01A	3:Del:R:5	1.0	0.0
TCGA_38_4626_01A	4:Del:R:0	1.0	0.0
TCGA_38_4626_01A	4:Del:R:1	1.0	0.0
TCGA_38_4626_01A	4:Del:R:2	1.0	0.0
TCGA_38_4626_01A	4:Del:R:3	1.0	0.0
TCGA_38_4626_01A	4:Del:R:4	1.0	0.0
TCGA_38_4626_01A	4:Del:R:5	1.0	0.0
TCGA_38_4626_01A	5:Del:R:0	1.0	0.0
TCGA_38_4626_01A	5:Del:R:1	1.0	0.0
TCGA_38_4626_01A	5:Del:R:2	1.0	0.0
TCGA_38_4626_01A	5:Del:R:3	1.0	0.0
TCGA_38_4626_01A	5:Del:R:4	1.0	0.0
TCGA_38_4626_01A	5:Del:R:5	1.0	0.0
TCGA_38_4626_01A	2:Ins:R:0	1.0	0.0
TCGA_38_4626_01A	2:Ins:R:1	1.0	0.0
TCGA_38_4626_01A	2:Ins:R:2	1.0	0.0
TCGA_38_4626_01A	2:Ins:R:3	1.0	0.0
TCGA_38_4626_01A	2:Ins:R:4	1.0	0.0
TCGA_38_4626_01A	2:Ins:R:5	1.0	0.0
TCGA_38_4626_01A	3:Ins:R:0	1.0	0.0
TCGA_38_4626_01A	3:Ins:R:1	1.0	0.0
TCGA_38_4626_01A	3:Ins:R:2	1.0	0.0
TCGA_38_4626_01A	3:Ins:R:3	1.0	0.0
TCGA_38_4626_01A	3:Ins:R:4	1.0	0.0
TCGA_38_4626_01A	3:Ins:R:5	1.0	0.0
TCGA_38_4626_01A	4:Ins:R:0	1.0	0.0
TCGA_38_4626_01A	4:Ins:R:1	1.0	0.0
TCGA_38_4626_01A	4:Ins:R:2	1.0	0.0
TCGA_38_4626_01A	4:Ins:R:3	1.0	0.0
TCGA_38_4626_01A	4:Ins:R:4	1.0	0.0
TCGA_38_4626_01A	4:Ins:R:5	1.0	0.0
TCGA_38_4626_01A	5:Ins:R:0	1.0	0.0
TCGA_38_4626_01A	5:Ins:R:1	1.0	0.0
TCGA_38_4626_01A	5:Ins:R:2	1.0	0.0
TCGA_38_4626_01A	5:Ins:R:3	1.0	0.0
TCGA_38_4626_01A	5:Ins:R:4	1.0	0.0
TCGA_38_4626_01A	5:Ins:R:5	1.0	0.0
TCGA_38_4626_01A	2:Del:M:1	1.0	0.0
TCGA_38_4626_01A	3:Del:M:1	1.0	0.0
TCGA_38_4626_01A	3:Del:M:2	1.0	0.0
TCGA_38_4626_01A	4:Del:M:1	1.0	0.0
TCGA_38_4626_01A	4:Del:M:2	1.0	0.0
TCGA_38_4626_01A	4:Del:M:3	1.0	0.0
TCGA_38_4626_01A	5:Del:M:1	1.0	0.0
TCGA_38_4626_01A	5:Del:M:2	1.0	0.0
TCGA_38_4626_01A	5:Del:M:3	1.0	0.0
TCGA_38_4626_01A	5:Del:M:4	1.0	0.0
TCGA_38_4626_01A	5:Del:M:5	1.0	0.0
TCGA_38_4627_01A	1:Del:C:0	1.0	0.0
TCGA_38_4627_01A	1:Del:C:1	1.0	0.0
TCGA_38_4627_01A	1:Del:C:2	1.0	0.0
TCGA_38_4627_01A	1:Del:C:3	1.0	0.0
TCGA_38_4627_01A	1:Del:C:4	1.0	0.0
TCGA_38_4627_01A	1:Del:C:5	1.0	0.0
TCGA_38_4627_01A	1:Del:T:0	1.0	0.0
TCGA_38_4627_01A	1:Del:T:1	1.0	0.0
TCGA_38_4627_01A	1:Del:T:2	1.0	0.0
TCGA_38_4627_01A	1:Del:T:3	1.0	0.0
TCGA_38_4627_01A	1:Del:T:4	1.0	0.0
TCGA_38_4627_01A	1:Del:T:5	1.0	0.0
TCGA_38_4627_01A	1:Ins:C:0	1.0	0.0
TCGA_38_4627_01A	1:Ins:C:1	1.0	0.0
TCGA_38_4627_01A	1:Ins:C:2	1.0	0.0
TCGA_38_4627_01A	1:Ins:C:3	1.0	0.0
TCGA_38_4627_01A	1:Ins:C:4	1.0	0.0
TCGA_38_4627_01A	1:Ins:C:5	1.0	0.0
TCGA_38_4627_01A	1:Ins:T:0	1.0	0.0
TCGA_38_4627_01A	1:Ins:T:1	1.0	0.0
TCGA_38_4627_01A	1:Ins:T:2	1.0	0.0
TCGA_38_4627_01A	1:Ins:T:3	1.0	0.0
TCGA_38_4627_01A	1:Ins:T:4	1.0	0.0
TCGA_38_4627_01A	1:Ins:T:5	1.0	0.0
TCGA_38_4627_01A	2:Del:R:0	1.0	0.0
TCGA_38_4627_01A	2:Del:R:1	1.0	0.0
TCGA_38_4627_01A	2:Del:R:2	1.0	0.0
TCGA_38_4627_01A	2:Del:R:3	1.0	0.0
TCGA_38_4627_01A	2:Del:R:4	1.0	0.0
TCGA_38_4627_01A	2:Del:R:5	1.0	0.0
TCGA_38_4627_01A	3:Del:R:0	1.0	0.0
TCGA_38_4627_01A	3:Del:R:1	1.0	0.0
TCGA_38_4627_01A	3:Del:R:2	1.0	0.0
TCGA_38_4627_01A	3:Del:R:3	1.0	0.0
TCGA_38_4627_01A	3:Del:R:4	1.0	0.0
TCGA_38_4627_01A	3:Del:R:5	1.0	0.0
TCGA_38_4627_01A	4:Del:R:0	1.0	0.0
TCGA_38_4627_01A	4:Del:R:1	1.0	0.0
TCGA_38_4627_01A	4:Del:R:2	1.0	0.0
TCGA_38_4627_01A	4:Del:R:3	1.0	0.0
TCGA_38_4627_01A	4:Del:R:4	1.0	0.0
TCGA_38_4627_01A	4:Del:R:5	1.0	0.0
TCGA_38_4627_01A	5:Del:R:0	1.0	0.0
TCGA_38_4627_01A	5:Del:R:1	1.0	0.0
TCGA_38_4627_01A	5:Del:R:2	1.0	0.0
TCGA_38_4627_01A	5:Del:R:3	1.0	0.0
TCGA_38_4627_01A	5:Del:R:4	1.0	0.0
TCGA_38_4627_01A	5:Del:R:5	1.0	0.0
TCGA_38_4627_01A	2:Ins:R:0	1.0	0.0
TCGA_38_4627_01A	2:Ins:R:1	1.0	0.0
TCGA_38_4627_01A	2:Ins:R:2	1.0	0.0
TCGA_38_4627_01A	2:Ins:R:3	1.0	0.0
TCGA_38_4627_01A	2:Ins:R:4	1.0	0.0
TCGA_38_4627_01A	2:Ins:R:5	1.0	0.0
TCGA_38_4627_01A	3:Ins:R:0	1.0	0.0
TCGA_38_4627_01A	3:Ins:R:1	1.0	0.0
TCGA_38_4627_01A	3:Ins:R:2	1.0	0.0
TCGA_38_4627_01A	3:Ins:R:3	1.0	0.0
TCGA_38_4627_01A	3:Ins:R:4	1.0	0.0
TCGA_38_4627_01A	3:Ins:R:5	1.0	0.0
TCGA_38_4627_01A	4:Ins:R:0	1.0	0.0
TCGA_38_4627_01A	4:Ins:R:1	1.0	0.0
TCGA_38_4627_01A	4:Ins:R:2	1.0	0.0
TCGA_38_4627_01A	4:Ins:R:3	1.0	0.0
TCGA_38_4627_01A	4:Ins:R:4	1.0	0.0
TCGA_38_4627_01A	4:Ins:R:5	1.0	0.0
TCGA_38_4627_01A	5:Ins:R:0	1.0	0.0
TCGA_38_4627_01A	5:Ins:R:1	1.0	0.0
TCGA_38_4627_01A	5:Ins:R:2	1.0	0.0
TCGA_38_4627_01A	5:Ins:R:3	1.0	0.0
TCGA_38_4627_01A	5:Ins:R:4	1.0	0.0
TCGA_38_4627_01A	5:Ins:R:5	1.0	0.0
TCGA_38_4627_01A	2:Del:M:1	1.0	0.0
TCGA_38_4627_01A	3:Del:M:1	1.0	0.0
TCGA_38_4627_01A	3:Del:M:2	1.0	0.0
TCGA_38_4627_01A	4:Del:M:1	1.0	0.0
TCGA_38_4627_01A	4:Del:M:2	1.0	0.0
TCGA_38_4627_01A	4:Del:M:3	1.0	0.0
TCGA_38_4627_01A	5:Del:M:1	1.0	0.0
TCGA_38_4627_01A	5:Del:M:2	1.0	0.0
TCGA_38_4627_01A	5:Del:M:3	1.0	0.0
TCGA_38_4627_01A	5:Del:M:4	1.0	0.0
TCGA_38_4627_01A	5:Del:M:5	1.0	0.0
TCGA_38_4631_01A	1:Del:C:0	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	1:Del:C:1	0.997394616578769	0.002605383421230956
TCGA_38_4631_01A	1:Del:C:2	0.9952689621579973	0.004731037842002613
TCGA_38_4631_01A	1:Del:C:3	0.9999997265368729	2.734631271890902e-07
TCGA_38_4631_01A	1:Del:C:4	0.9943957954412617	0.005604204558738243
TCGA_38_4631_01A	1:Del:C:5	0.9999131817744419	8.681822555808502e-05
TCGA_38_4631_01A	1:Del:T:0	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	1:Del:T:1	0.9888068732028452	0.011193126797154722
TCGA_38_4631_01A	1:Del:T:2	0.9996830871598993	0.00031691284010077094
TCGA_38_4631_01A	1:Del:T:3	0.9999990994585634	9.005414366781872e-07
TCGA_38_4631_01A	1:Del:T:4	0.9943056886834591	0.0056943113165409
TCGA_38_4631_01A	1:Del:T:5	0.9928911328682439	0.007108867131756053
TCGA_38_4631_01A	1:Ins:C:0	0.6804440941403066	0.31955590585969335
TCGA_38_4631_01A	1:Ins:C:1	0.9332818058398468	0.06671819416015322
TCGA_38_4631_01A	1:Ins:C:2	0.9945951640615017	0.005404835938498234
TCGA_38_4631_01A	1:Ins:C:3	0.9999984173541693	1.5826458307335205e-06
TCGA_38_4631_01A	1:Ins:C:4	0.9722115993230185	0.027788400676981552
TCGA_38_4631_01A	1:Ins:C:5	0.9990136104555271	0.0009863895444729572
TCGA_38_4631_01A	1:Ins:T:0	0.8802213109041166	0.1197786890958834
TCGA_38_4631_01A	1:Ins:T:1	0.9809017233594436	0.019098276640556383
TCGA_38_4631_01A	1:Ins:T:2	0.9899440894374382	0.010055910562561821
TCGA_38_4631_01A	1:Ins:T:3	0.9786540789751811	0.021345921024818956
TCGA_38_4631_01A	1:Ins:T:4	0.9952653617608266	0.00473463823917334
TCGA_38_4631_01A	1:Ins:T:5	0.9999992377810634	7.622189365834448e-07
TCGA_38_4631_01A	2:Del:R:0	0.9705777726753537	0.02942222732464623
TCGA_38_4631_01A	2:Del:R:1	0.9999977636742843	2.236325715782681e-06
TCGA_38_4631_01A	2:Del:R:2	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	2:Del:R:3	0.9999187508175287	8.124918247132034e-05
TCGA_38_4631_01A	2:Del:R:4	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	2:Del:R:5	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	3:Del:R:0	0.9919158832639863	0.008084116736013785
TCGA_38_4631_01A	3:Del:R:1	0.9954335569007066	0.004566443099293414
TCGA_38_4631_01A	3:Del:R:2	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	3:Del:R:3	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	3:Del:R:4	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	3:Del:R:5	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	4:Del:R:0	0.9201114857774375	0.07988851422256249
TCGA_38_4631_01A	4:Del:R:1	0.9917992356282279	0.00820076437177219
TCGA_38_4631_01A	4:Del:R:2	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	4:Del:R:3	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	4:Del:R:4	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	4:Del:R:5	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	5:Del:R:0	0.976371093213328	0.023628906786671997
TCGA_38_4631_01A	5:Del:R:1	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	5:Del:R:2	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	5:Del:R:3	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	5:Del:R:4	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	5:Del:R:5	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	2:Ins:R:0	0.3927408170928983	0.6072591829071017
TCGA_38_4631_01A	2:Ins:R:1	0.9669738623588348	0.03302613764116526
TCGA_38_4631_01A	2:Ins:R:2	0.9964529879195827	0.0035470120804172466
TCGA_38_4631_01A	2:Ins:R:3	0.9999380019517957	6.199804820432524e-05
TCGA_38_4631_01A	2:Ins:R:4	0.99993826700444	6.173299556001307e-05
TCGA_38_4631_01A	2:Ins:R:5	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	3:Ins:R:0	0.002214569522906282	0.9977854304770938
TCGA_38_4631_01A	3:Ins:R:1	0.9999876597108701	1.2340289129893466e-05
TCGA_38_4631_01A	3:Ins:R:2	0.9264045884315362	0.07359541156846387
TCGA_38_4631_01A	3:Ins:R:3	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	3:Ins:R:4	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	3:Ins:R:5	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	4:Ins:R:0	0.0010643626185094478	0.9989356373814905
TCGA_38_4631_01A	4:Ins:R:1	0.41780657141696054	0.5821934285830395
TCGA_38_4631_01A	4:Ins:R:2	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	4:Ins:R:3	0.9947102002946002	0.0052897997053997095
TCGA_38_4631_01A	4:Ins:R:4	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	4:Ins:R:5	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	5:Ins:R:0	8.42722296303713e-08	0.9999999157277705
TCGA_38_4631_01A	5:Ins:R:1	0.9999987526393754	1.2473606246240808e-06
TCGA_38_4631_01A	5:Ins:R:2	0.9947900671826558	0.00520993281734411
TCGA_38_4631_01A	5:Ins:R:3	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	5:Ins:R:4	0.9907641816676337	0.00923581833236626
TCGA_38_4631_01A	5:Ins:R:5	0.9907641816268766	0.00923581837312333
TCGA_38_4631_01A	2:Del:M:1	0.9285421967810376	0.07145780321896246
TCGA_38_4631_01A	3:Del:M:1	0.9375731489441838	0.062426851055816225
TCGA_38_4631_01A	3:Del:M:2	0.8721646567052831	0.12783534329471696
TCGA_38_4631_01A	4:Del:M:1	0.9732753762045053	0.026724623795494607
TCGA_38_4631_01A	4:Del:M:2	0.9885779595127756	0.01142204048722446
TCGA_38_4631_01A	4:Del:M:3	0.992800549626818	0.007199450373182132
TCGA_38_4631_01A	5:Del:M:1	0.9861086243480214	0.013891375651978571
TCGA_38_4631_01A	5:Del:M:2	0.9474647521518293	0.052535247848170645
TCGA_38_4631_01A	5:Del:M:3	0.9978601336825281	0.0021398663174719557
TCGA_38_4631_01A	5:Del:M:4	0.9942309363425218	0.005769063657478361
TCGA_38_4631_01A	5:Del:M:5	0.9907641816676337	0.00923581833236626
TCGA_38_7271_01A	1:Del:C:0	1.0	0.0
TCGA_38_7271_01A	1:Del:C:1	1.0	0.0
TCGA_38_7271_01A	1:Del:C:2	1.0	0.0
TCGA_38_7271_01A	1:Del:C:3	1.0	0.0
TCGA_38_7271_01A	1:Del:C:4	1.0	0.0
TCGA_38_7271_01A	1:Del:C:5	1.0	0.0
TCGA_38_7271_01A	1:Del:T:0	1.0	0.0
TCGA_38_7271_01A	1:Del:T:1	1.0	0.0
TCGA_38_7271_01A	1:Del:T:2	1.0	0.0
TCGA_38_7271_01A	1:Del:T:3	1.0	0.0
TCGA_38_7271_01A	1:Del:T:4	1.0	0.0
TCGA_38_7271_01A	1:Del:T:5	1.0	0.0
TCGA_38_7271_01A	1:Ins:C:0	1.0	0.0
TCGA_38_7271_01A	1:Ins:C:1	1.0	0.0
TCGA_38_7271_01A	1:Ins:C:2	1.0	0.0
TCGA_38_7271_01A	1:Ins:C:3	1.0	0.0
TCGA_38_7271_01A	1:Ins:C:4	1.0	0.0
TCGA_38_7271_01A	1:Ins:C:5	1.0	0.0
TCGA_38_7271_01A	1:Ins:T:0	1.0	0.0
TCGA_38_7271_01A	1:Ins:T:1	1.0	0.0
TCGA_38_7271_01A	1:Ins:T:2	1.0	0.0
TCGA_38_7271_01A	1:Ins:T:3	1.0	0.0
TCGA_38_7271_01A	1:Ins:T:4	1.0	0.0
TCGA_38_7271_01A	1:Ins:T:5	1.0	0.0
TCGA_38_7271_01A	2:Del:R:0	1.0	0.0
TCGA_38_7271_01A	2:Del:R:1	1.0	0.0
TCGA_38_7271_01A	2:Del:R:2	1.0	0.0
TCGA_38_7271_01A	2:Del:R:3	1.0	0.0
TCGA_38_7271_01A	2:Del:R:4	1.0	0.0
TCGA_38_7271_01A	2:Del:R:5	1.0	0.0
TCGA_38_7271_01A	3:Del:R:0	1.0	0.0
TCGA_38_7271_01A	3:Del:R:1	1.0	0.0
TCGA_38_7271_01A	3:Del:R:2	1.0	0.0
TCGA_38_7271_01A	3:Del:R:3	1.0	0.0
TCGA_38_7271_01A	3:Del:R:4	1.0	0.0
TCGA_38_7271_01A	3:Del:R:5	1.0	0.0
TCGA_38_7271_01A	4:Del:R:0	1.0	0.0
TCGA_38_7271_01A	4:Del:R:1	1.0	0.0
TCGA_38_7271_01A	4:Del:R:2	1.0	0.0
TCGA_38_7271_01A	4:Del:R:3	1.0	0.0
TCGA_38_7271_01A	4:Del:R:4	1.0	0.0
TCGA_38_7271_01A	4:Del:R:5	1.0	0.0
TCGA_38_7271_01A	5:Del:R:0	1.0	0.0
TCGA_38_7271_01A	5:Del:R:1	1.0	0.0
TCGA_38_7271_01A	5:Del:R:2	1.0	0.0
TCGA_38_7271_01A	5:Del:R:3	1.0	0.0
TCGA_38_7271_01A	5:Del:R:4	1.0	0.0
TCGA_38_7271_01A	5:Del:R:5	1.0	0.0
TCGA_38_7271_01A	2:Ins:R:0	1.0	0.0
TCGA_38_7271_01A	2:Ins:R:1	1.0	0.0
TCGA_38_7271_01A	2:Ins:R:2	1.0	0.0
TCGA_38_7271_01A	2:Ins:R:3	1.0	0.0
TCGA_38_7271_01A	2:Ins:R:4	1.0	0.0
TCGA_38_7271_01A	2:Ins:R:5	1.0	0.0
TCGA_38_7271_01A	3:Ins:R:0	1.0	0.0
TCGA_38_7271_01A	3:Ins:R:1	1.0	0.0
TCGA_38_7271_01A	3:Ins:R:2	1.0	0.0
TCGA_38_7271_01A	3:Ins:R:3	1.0	0.0
TCGA_38_7271_01A	3:Ins:R:4	1.0	0.0
TCGA_38_7271_01A	3:Ins:R:5	1.0	0.0
TCGA_38_7271_01A	4:Ins:R:0	1.0	0.0
TCGA_38_7271_01A	4:Ins:R:1	1.0	0.0
TCGA_38_7271_01A	4:Ins:R:2	1.0	0.0
TCGA_38_7271_01A	4:Ins:R:3	1.0	0.0
TCGA_38_7271_01A	4:Ins:R:4	1.0	0.0
TCGA_38_7271_01A	4:Ins:R:5	1.0	0.0
TCGA_38_7271_01A	5:Ins:R:0	1.0	0.0
TCGA_38_7271_01A	5:Ins:R:1	1.0	0.0
TCGA_38_7271_01A	5:Ins:R:2	1.0	0.0
