NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	8.306	80.496	2.849	55.969	0.692	0.788	20000.0
2	9.507	96.22	3.219	62.653	0.901	0.706	20000.0
3	9.466	91.41	3.474	62.288	0.817	0.75	20000.0
4	10.163	97.532	3.337	63.026	0.888	0.706	20000.0
5	9.792	94.962	3.419	63.576	0.818	0.71	40000.0
6	8.8	81.338	3.025	55.748	0.725	0.79	30000.0
7	9.756	99.304	3.163	64.714	0.947	0.684	30000.0
8	8.753	90.172	3.144	62.557	0.828	0.727	70000.0
9	10.285	96.661	3.44	65.442	0.863	0.699	20000.0
10	9.83	96.313	3.33	64.267	0.893	0.691	30000.0
11	9.376	86.19	3.256	60.229	0.734	0.766	20000.0
12	10.081	88.675	3.265	60.714	0.73	0.749	40000.0
13	9.737	88.478	3.176	58.05	0.813	0.759	30000.0
14	9.658	85.085	3.347	59.051	0.728	0.791	20000.0
15	10.019	97.461	3.289	65.441	0.886	0.69	20000.0
16	9.655	97.185	3.314	63.546	0.909	0.705	30000.0
17	10.161	94.958	3.288	64.074	0.842	0.705	20000.0
18	10.771	102.853	3.562	66.603	0.968	0.681	20000.0
19	9.526	88.694	3.41	62.879	0.783	0.745	20000.0
20	8.039	79.22	2.752	52.022	0.715	0.817	20000.0
21	10.173	97.565	3.53	65.189	0.841	0.715	20000.0
22	10.287	93.484	3.34	64.427	0.843	0.731	20000.0
23	10.376	97.722	3.473	64.975	0.899	0.714	20000.0
24	8.731	86.608	2.994	58.755	0.806	0.757	20000.0
25	9.404	85.609	3.059	58.706	0.734	0.762	30000.0
26	10.524	92.899	3.601	63.795	0.799	0.745	40000.0
27	9.527	95.542	3.404	62.766	0.838	0.726	20000.0
28	9.611	94.797	3.26	63.254	0.893	0.72	20000.0
29	9.232	95.175	3.207	63.513	0.891	0.705	30000.0
30	8.85	82.843	3.236	58.223	0.724	0.77	20000.0
31	9.434	85.735	3.212	57.252	0.72	0.792	20000.0
32	9.011	90.374	2.9	56.397	0.843	0.754	30000.0
33	10.631	99.564	3.596	67.406	0.889	0.693	30000.0
34	9.352	90.162	3.232	60.147	0.778	0.751	30000.0
35	10.152	93.03	3.473	63.149	0.758	0.749	20000.0
36	9.85	95.758	3.247	64.314	0.912	0.692	20000.0
37	9.972	94.948	3.392	64.447	0.786	0.726	20000.0
38	9.333	89.596	3.246	61.333	0.822	0.728	50000.0
39	9.358	89.693	3.212	60.402	0.792	0.744	30000.0
40	8.873	84.377	3.216	58.977	0.651	0.782	50000.0
41	9.51	93.654	3.11	62.153	0.845	0.749	20000.0
42	9.643	95.724	3.215	62.852	0.912	0.693	30000.0
43	9.45	94.362	3.142	64.366	0.856	0.714	30000.0
44	10.553	96.115	3.547	64.714	0.822	0.719	20000.0
45	10.244	96.602	3.37	63.914	0.866	0.717	20000.0
46	9.782	88.882	3.386	60.318	0.781	0.763	20000.0
