NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	73.701	124.262	13.211	82.476	1.296	0.438	20000.0
2	70.184	120.095	12.626	80.556	1.2	0.476	20000.0
3	72.712	122.166	12.833	81.492	1.244	0.45	20000.0
4	72.334	122.636	12.591	80.798	1.23	0.47	20000.0
5	71.543	120.778	12.406	80.221	1.221	0.471	20000.0
6	72.811	122.487	13.063	81.74	1.23	0.461	20000.0
7	70.209	118.189	12.259	79.36	1.173	0.493	20000.0
8	70.958	120.826	12.523	79.816	1.193	0.489	20000.0
9	70.713	119.577	12.518	80.1	1.19	0.482	20000.0
10	70.483	119.092	12.604	80.025	1.226	0.492	20000.0
11	70.165	119.435	12.528	80.387	1.204	0.477	20000.0
12	70.906	120.145	12.612	80.06	1.231	0.478	30000.0
13	71.906	121.604	12.801	81.011	1.279	0.465	20000.0
14	69.785	118.371	12.041	79.281	1.185	0.485	20000.0
15	71.058	120.679	12.445	80.739	1.212	0.469	20000.0
16	71.588	120.433	12.768	80.837	1.234	0.467	30000.0
17	71.288	120.476	12.598	80.094	1.19	0.487	20000.0
18	71.162	119.534	12.459	80.218	1.198	0.477	30000.0
19	71.444	120.599	12.941	80.954	1.26	0.472	20000.0
20	69.636	117.543	12.449	79.509	1.169	0.494	20000.0
21	70.383	118.321	12.179	79.582	1.183	0.486	20000.0
22	71.08	120.824	12.575	80.552	1.223	0.473	30000.0
23	71.697	122.42	12.65	81.081	1.291	0.457	20000.0
24	71.188	120.428	12.699	80.533	1.212	0.478	20000.0
25	70.905	120.983	12.246	79.853	1.215	0.48	20000.0
26	71.025	121.209	12.546	80.493	1.237	0.469	30000.0
27	71.319	119.764	12.653	79.799	1.183	0.491	30000.0
28	71.462	121.241	12.426	80.59	1.212	0.466	20000.0
29	69.215	118.68	12.279	79.272	1.189	0.495	20000.0
30	70.22	119.184	12.549	80.333	1.225	0.476	20000.0
31	71.564	121.212	12.748	81.315	1.244	0.453	20000.0
32	72.063	122.384	12.377	80.879	1.217	0.468	20000.0
33	70.853	120.493	12.637	79.963	1.216	0.486	20000.0
34	71.255	120.061	12.377	79.581	1.186	0.493	20000.0
35	72.707	123.22	13.075	80.843	1.27	0.467	20000.0
36	69.922	118.446	12.472	79.968	1.178	0.483	20000.0
37	69.868	119.229	12.154	79.292	1.202	0.497	20000.0
38	70.468	118.788	12.415	79.859	1.17	0.485	20000.0
39	71.949	122.655	12.801	80.891	1.276	0.459	20000.0
40	71.098	119.05	12.502	79.641	1.171	0.492	20000.0
41	70.801	120.46	12.573	79.26	1.189	0.503	20000.0
42	70.281	119.467	12.669	80.591	1.202	0.466	20000.0
43	70.881	120.074	12.614	80.628	1.188	0.476	20000.0
44	71.608	121.842	12.656	81.059	1.228	0.465	20000.0
45	72.373	122.774	12.829	81.271	1.269	0.455	20000.0
46	70.486	120.217	12.263	80.029	1.195	0.479	20000.0
47	70.199	119.052	12.31	78.987	1.169	0.504	20000.0
48	70.094	119.9	12.288	80.468	1.19	0.471	20000.0
49	72.563	123.571	12.892	81.084	1.29	0.464	20000.0
50	69.558	118.184	12.676	79.935	1.175	0.493	20000.0
51	72.046	121.246	12.606	80.637	1.198	0.473	20000.0
52	70.989	119.522	12.847	80.347	1.194	0.482	20000.0
53	69.959	119.326	12.458	80.069	1.197	0.479	20000.0
54	71.06	121.137	12.234	79.557	1.212	0.485	20000.0
55	71.956	121.929	12.578	80.675	1.253	0.463	20000.0
56	69.576	116.946	12.358	78.895	1.145	0.506	30000.0
57	71.946	120.414	12.719	80.423	1.224	0.478	20000.0
58	71.263	120.953	12.646	80.657	1.262	0.471	20000.0
59	71.58	120.881	12.907	80.797	1.227	0.471	20000.0
60	71.924	123.178	12.537	81.501	1.255	0.449	20000.0
61	72.265	122.629	12.855	81.845	1.248	0.451	20000.0
62	70.02	119.495	12.49	80.184	1.229	0.475	20000.0
63	72.273	122.186	12.79	81.118	1.237	0.464	20000.0
64	71.957	121.769	12.643	80.716	1.226	0.476	30000.0
65	71.62	121.479	12.642	81.097	1.209	0.464	20000.0
66	71.483	120.83	12.812	80.204	1.2	0.487	20000.0
67	71.679	121.48	12.688	80.485	1.247	0.474	20000.0
68	71.637	121.86	12.951	81.398	1.233	0.455	20000.0
69	71.64	120.68	12.849	80.551	1.206	0.481	20000.0
70	71.516	120.454	12.535	80.154	1.244	0.476	20000.0
71	70.44	119.282	12.503	79.79	1.197	0.49	20000.0
72	71.313	120.716	12.793	80.232	1.243	0.483	20000.0
73	71.049	120.332	12.501	80.78	1.233	0.465	20000.0
74	71.706	122.109	12.674	80.987	1.207	0.467	20000.0
75	71.698	120.928	12.845	80.88	1.217	0.472	20000.0
76	69.952	118.822	12.241	79.805	1.229	0.475	20000.0
77	70.2	120.162	12.493	80.011	1.252	0.479	40000.0
78	71.067	118.91	12.696	80.374	1.224	0.477	40000.0
79	72.891	122.91	12.884	81.254	1.254	0.458	20000.0
80	70.898	121.243	12.482	80.001	1.223	0.485	20000.0
81	70.65	119.746	12.624	80.513	1.206	0.474	20000.0
82	71.126	120.135	12.918	80.69	1.214	0.48	20000.0
83	70.669	120.069	12.408	80.712	1.224	0.466	20000.0
84	71.636	120.894	12.611	80.092	1.221	0.483	40000.0
85	72.152	121.544	13.0	80.658	1.219	0.474	20000.0
86	69.931	118.927	12.459	80.443	1.196	0.473	20000.0
87	70.51	120.603	12.446	80.516	1.234	0.467	20000.0
88	70.571	119.189	12.923	79.959	1.228	0.486	20000.0
89	72.454	122.395	12.4	81.172	1.241	0.458	20000.0
90	71.28	120.991	12.715	80.158	1.208	0.485	20000.0
91	69.369	118.378	12.505	80.103	1.182	0.484	20000.0
92	71.516	120.214	12.576	80.087	1.198	0.481	20000.0
93	71.277	121.21	12.919	80.791	1.254	0.471	20000.0
94	69.605	118.5	12.256	79.482	1.169	0.491	20000.0
95	70.674	120.174	12.717	80.52	1.206	0.48	20000.0
96	71.161	120.554	12.862	80.762	1.211	0.48	20000.0
97	70.904	119.639	12.568	80.154	1.189	0.485	30000.0
98	70.684	119.583	12.596	80.384	1.22	0.478	40000.0
99	70.102	119.622	12.56	80.002	1.195	0.481	20000.0
100	70.6	119.551	12.327	80.368	1.205	0.476	20000.0
