MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
3:Del:R:3	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
3:Del:R:4	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
3:Del:R:5	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Del:R:0	0.007172220099712092	0.01767122758402955	0.0052873003505167545	0.0054459599883944065	0.017698169781279773	0.03300524929551159	0.007239316544004168
4:Del:R:1	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Del:R:2	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Del:R:3	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Del:R:4	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Del:R:5	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
5:Del:R:0	0.02058983961523001	0.041812085438822776	0.056780096267347646	0.4079438142478466	0.0777338266283357	0.04047224722200151	0.06958877744833898
5:Del:R:1	0.0006782526486128404	5.32549077775002e-06	0.00016942756749898535	1.163140250447725e-05	0.0002509889306587354	0.023510316536467357	0.00018857748044126766
5:Del:R:2	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
5:Del:R:3	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
5:Del:R:4	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
5:Del:R:5	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
2:Ins:R:0	0.004015467098742533	0.00871846561131278	0.010274185947824605	0.016286870293191102	0.002695529335475726	0.0022287869710934157	0.002507696526698595
2:Ins:R:1	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
2:Ins:R:2	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
2:Ins:R:3	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
2:Ins:R:4	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
