Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_53_7624_01A	24	0.945	13.181	54.921%	2.817	32.747%	0.43022	0.939
TCGA_53_7813_01A	9	0.764	8.512	94.578%	2.329	64.595%	0.92659	0.741
TCGA_55_6543_01A	2	0.699	1.968	98.4%	1.013	71.63%	2.05439	0.69
TCGA_55_6970_01A	5	0.902	4.061	81.22%	1.227	46.376%	0.69007	0.899
TCGA_55_6971_01A	6	0.891	4.52	75.333%	1.331	47.058%	0.67973	0.885
TCGA_55_6979_01A	7	0.814	6.897	98.529%	1.968	59.337%	1.06921	0.804
TCGA_55_6981_01A	4	0.811	3.871	96.775%	1.222	61.1%	1.46008	0.802
TCGA_55_6985_01A	15	0.915	9.064	60.427%	2.504	41.166%	0.60995	0.908
TCGA_55_7281_01A	17	0.954	9.01	53.0%	2.002	32.058%	0.41115	0.95
TCGA_55_7573_01A	6	0.858	4.396	73.267%	1.457	51.513%	0.99	0.849
TCGA_55_7574_01A	9	0.838	8.797	97.744%	2.318	59.851%	1.2323	0.828
TCGA_55_7725_01A	12	0.933	8.796	73.3%	2.16	37.044%	0.64524	0.93
TCGA_55_7726_01A	4	0.82	3.803	95.075%	1.422	58.053%	1.57381	0.814
TCGA_55_7728_01A	2	0.672	2.845	142.25%	1.102	77.923%	1.81513	0.669
TCGA_55_7911_01A	12	0.928	9.05	75.417%	2.121	37.494%	0.88844	0.924
TCGA_55_7914_01A	5	0.725	6.085	121.7%	1.595	71.331%	1.14328	0.71
TCGA_55_7995_01A	19	0.921	12.988	68.358%	2.699	40.234%	0.58948	0.913
TCGA_55_8096_01A	7	0.865	5.261	75.157%	1.506	50.2%	0.82661	0.855
TCGA_55_8097_01A	6	0.809	5.979	99.65%	1.68	59.397%	0.97023	0.798
TCGA_55_8203_01A	15	0.929	9.403	62.687%	2.261	38.218%	0.54487	0.923
TCGA_55_8208_01A	12	0.948	9.874	82.283%	2.625	43.75%	0.61057	0.952
TCGA_55_8299_01A	6	0.905	3.953	65.883%	1.49	43.013%	1.43739	0.902
TCGA_55_8506_01A	160	0.961	45.069	28.168%	12.796	27.831%	0.07756	0.954
TCGA_55_8510_01A	18	0.95	12.356	68.644%	2.653	35.452%	0.50391	0.949
TCGA_55_8511_01A	22	0.913	15.23	69.227%	3.525	42.747%	0.52036	0.907
TCGA_55_8616_01A	283	0.999	27.753	9.807%	6.659	3.713%	0.03082	0.999
TCGA_55_A48X_01A	19	0.955	11.149	58.679%	2.628	29.567%	0.65347	0.953
TCGA_55_A48Z_01A	1	0.973	0.975	97.5%	0.502	50.2%	0.66848	0.978
TCGA_55_A492_01A	75	0.992	25.465	33.953%	5.568	13.564%	0.23241	0.991
TCGA_55_A493_01A	97	0.998	21.316	21.975%	5.318	8.823%	0.11438	0.998
TCGA_55_A494_01A	9	0.758	8.882	98.689%	2.195	66.182%	0.84509	0.732
TCGA_62_A46O_01A	115	0.993	32.64	28.383%	6.812	12.812%	0.15197	0.992
TCGA_62_A46R_01A	11	0.754	11.114	101.036%	2.742	66.503%	0.87737	0.728
TCGA_64_1679_01A	21	0.902	15.64	74.476%	4.234	43.905%	0.77406	0.896
TCGA_64_1681_01A	5	0.305	7.893	157.86%	2.297	102.725%	2.41334	0.241
TCGA_64_5781_01A	43	0.982	15.938	37.065%	3.077	19.194%	0.2375	0.98
TCGA_67_3770_01A	9	0.872	7.736	85.956%	2.254	54.668%	1.42817	0.865
TCGA_67_3774_01A	7	0.584	8.273	118.186%	2.437	81.233%	1.36623	0.543
TCGA_67_6217_01A	8	0.812	7.313	91.412%	1.851	58.534%	1.01086	0.795
TCGA_69_7973_01A	16	0.842	12.771	79.819%	2.756	54.05%	0.77922	0.819
TCGA_69_7974_01A	19	0.85	16.909	88.995%	3.619	57.95%	0.97972	0.833
TCGA_69_7979_01A	43	0.953	24.251	56.398%	4.859	33.451%	0.46531	0.949
TCGA_69_7980_01A	29	0.958	14.281	49.245%	3.116	28.807%	0.55972	0.954
TCGA_73_4662_01A	12	0.934	7.413	61.775%	1.888	35.68%	0.82973	0.93
TCGA_73_4666_01A	16	0.965	8.309	51.931%	1.851	26.717%	0.45887	0.963
TCGA_73_4670_01A	29	0.945	16.155	55.707%	2.984	33.156%	0.47296	0.937
TCGA_73_7498_01A	6	0.757	5.765	96.083%	1.607	65.606%	1.07173	0.735
TCGA_78_7145_01A	6	0.672	7.196	119.933%	2.67	77.076%	1.05346	0.664
TCGA_78_7146_01A	14	0.927	8.917	63.693%	2.121	40.083%	0.47469	0.921
TCGA_78_7147_01A	21	0.966	12.28	58.476%	2.551	28.001%	0.43883	0.964
TCGA_78_7153_01A	8	0.956	6.46	80.75%	1.768	37.694%	0.5806	0.957
TCGA_78_7158_01A	13	0.974	7.839	60.3%	1.938	25.669%	0.53424	0.974
TCGA_78_7159_01A	22	0.866	15.861	72.095%	3.745	50.045%	0.66681	0.849
TCGA_78_7161_01A	8	0.761	7.486	93.575%	2.512	67.136%	1.35279	0.746
TCGA_78_7220_01A	32	0.974	16.053	50.166%	3.314	22.978%	0.44212	0.972
TCGA_83_5908_01A	9	0.954	6.691	74.344%	1.712	35.698%	0.56365	0.953
TCGA_86_6851_01A	37	0.979	16.639	44.97%	3.237	21.485%	0.35934	0.978
TCGA_86_7954_01A	8	0.879	6.273	78.412%	1.797	48.027%	1.07963	0.871
TCGA_86_8056_01A	7	0.74	7.3	104.286%	1.796	67.882%	0.98769	0.713
TCGA_86_8074_01A	4	0.523	5.695	142.375%	2.008	100.4%	2.19716	0.5
TCGA_91_6830_01A	9	0.587	10.566	117.4%	2.486	82.867%	1.21698	0.522
TCGA_91_6836_01A	12	0.809	11.458	95.483%	2.529	59.609%	0.94395	0.788
TCGA_91_6840_01A	6	0.648	7.007	116.783%	2.177	76.969%	1.35111	0.624
TCGA_91_6847_01A	6	0.792	6.498	108.3%	1.772	62.65%	1.13955	0.781
TCGA_95_7039_01A	67	0.965	26.038	38.863%	5.854	26.312%	0.23059	0.961
TCGA_95_7043_01A	62	0.986	21.792	35.148%	4.532	17.614%	0.24448	0.985
TCGA_95_7948_01A	7	0.828	5.437	77.671%	1.689	56.3%	1.01625	0.814
TCGA_95_A4VK_01A	7	0.973	4.624	66.057%	1.602	36.752%	0.40525	0.976
TCGA_95_A4VN_01A	24	0.917	15.207	63.362%	3.211	40.78%	0.57116	0.906
TCGA_95_A4VP_01A	5	0.865	4.282	85.64%	1.369	51.743%	0.92181	0.859
TCGA_97_7547_01A	7	0.8	7.223	103.186%	1.847	61.567%	1.0748	0.786
TCGA_97_7553_01A	8	0.84	7.187	89.838%	1.761	55.688%	0.92917	0.827
TCGA_97_7941_01A	7	0.887	5.268	75.257%	1.545	46.584%	0.91361	0.88
TCGA_97_8175_01A	2	0.687	2.625	131.25%	1.061	75.024%	1.89061	0.681
TCGA_97_A4M0_01A	17	0.876	14.985	88.147%	3.659	50.26%	0.7208	0.868
TCGA_97_A4M1_01A	1	0.973	0.975	97.5%	0.502	50.2%	0.66848	0.978
TCGA_97_A4M3_01A	6	0.799	5.621	93.683%	1.757	62.119%	1.32023	0.787
TCGA_99_7458_01A	23	0.96	11.228	48.817%	2.34	28.17%	0.45831	0.956
TCGA_J2_8194_01A	5	0.912	3.779	75.58%	1.189	44.94%	0.71705	0.909
TCGA_J2_A4AD_01A	17	0.919	11.773	69.253%	2.615	40.839%	0.80352	0.912
TCGA_J2_A4AG_01A	8	0.809	9.47	118.375%	3.126	83.546%	1.825	0.803
TCGA_L4_A4E5_01A	7	0.949	3.564	50.914%	1.215	31.371%	0.51012	0.947
TCGA_L9_A443_01A	14	0.849	11.189	79.921%	3.23	53.833%	1.1399	0.838
TCGA_L9_A444_01A	36	0.923	20.91	58.083%	4.68	39.839%	0.37825	0.914
TCGA_MP_A4T4_01A	17	0.931	12.214	71.847%	2.89	41.286%	0.59104	0.929
TCGA_MP_A4T9_01A	1	0.973	0.975	97.5%	0.502	50.2%	0.66848	0.978
TCGA_MP_A4TF_01A	18	0.907	14.011	77.839%	3.103	45.751%	0.66133	0.901
TCGA_MP_A4TH_01A	7	0.964	4.217	60.243%	1.278	32.998%	0.40582	0.964
TCGA_NJ_A4YQ_01A	48	0.968	25.089	52.269%	5.58	29.247%	0.33373	0.967
TCGA_NJ_A55O_01A	7	0.934	4.344	62.057%	1.289	35.75%	0.57146	0.931
TCGA_O1_A52J_01A	9	0.765	7.965	88.5%	1.931	64.367%	0.91177	0.732
