NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	11.073	81.29	3.492	54.859	0.749	0.786	30000.0
2	11.006	82.263	3.48	55.52	0.776	0.782	30000.0
3	10.686	78.865	3.387	53.263	0.726	0.807	20000.0
4	10.97	80.781	3.399	54.401	0.73	0.798	30000.0
5	12.026	88.276	3.815	58.651	0.803	0.774	20000.0
6	11.632	83.161	3.646	57.396	0.8	0.763	30000.0
7	11.421	81.137	3.644	55.737	0.768	0.778	20000.0
8	12.061	90.79	3.947	62.437	0.812	0.735	30000.0
9	11.884	86.02	3.797	58.623	0.771	0.762	30000.0
10	11.254	78.22	3.537	54.064	0.737	0.798	20000.0
11	11.142	80.243	3.559	53.252	0.736	0.81	20000.0
12	11.427	82.28	3.659	55.688	0.738	0.781	20000.0
13	11.682	83.917	3.745	57.115	0.741	0.785	30000.0
14	11.696	86.78	3.648	57.773	0.791	0.769	40000.0
15	11.289	82.305	3.517	55.472	0.735	0.796	20000.0
16	12.238	90.518	3.904	61.083	0.828	0.736	20000.0
17	11.366	84.009	3.588	56.167	0.785	0.776	20000.0
18	11.869	88.855	3.759	59.289	0.814	0.766	30000.0
19	11.45	83.731	3.779	58.076	0.73	0.779	20000.0
20	12.253	86.973	3.954	58.268	0.768	0.782	50000.0
21	11.683	82.644	3.667	56.009	0.738	0.785	20000.0
22	11.414	82.645	3.535	56.022	0.758	0.784	20000.0
23	12.081	87.44	3.861	58.71	0.782	0.773	30000.0
24	11.086	81.736	3.507	55.595	0.76	0.79	20000.0
25	11.935	86.824	3.766	57.554	0.779	0.778	20000.0
26	11.518	82.658	3.653	56.675	0.737	0.786	30000.0
27	12.408	89.173	3.919	61.103	0.805	0.757	30000.0
28	11.151	76.453	3.448	51.577	0.708	0.81	40000.0
29	11.272	82.778	3.596	56.062	0.78	0.783	20000.0
30	12.664	92.776	4.086	62.257	0.847	0.73	30000.0
31	10.92	79.52	3.563	53.745	0.73	0.798	30000.0
32	11.297	81.317	3.605	56.021	0.742	0.78	30000.0
33	10.925	78.173	3.433	52.662	0.724	0.808	20000.0
34	11.624	81.993	3.626	54.455	0.745	0.793	20000.0
35	12.223	86.519	3.789	58.34	0.775	0.774	20000.0
36	11.298	81.235	3.542	54.519	0.759	0.791	20000.0
37	11.361	84.444	3.554	56.076	0.781	0.786	30000.0
38	11.518	85.125	3.736	57.363	0.785	0.772	40000.0
39	11.857	85.477	3.685	56.518	0.765	0.788	20000.0
40	11.701	84.066	3.621	56.179	0.781	0.783	20000.0
41	12.148	88.788	3.769	57.896	0.801	0.769	20000.0
42	11.91	85.514	3.672	56.853	0.774	0.781	30000.0
43	12.062	88.277	3.839	59.109	0.793	0.765	30000.0
44	11.983	87.508	3.83	58.275	0.784	0.773	20000.0
45	12.048	89.573	3.861	59.555	0.8	0.757	50000.0
46	11.543	82.914	3.614	56.43	0.763	0.782	30000.0
47	12.788	94.593	3.865	61.798	0.88	0.728	20000.0
48	11.791	87.977	3.724	58.562	0.8	0.76	50000.0
