NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	148.505	56.177	22.029	45.134	0.348	0.813	50000.0
2	147.915	56.696	22.149	45.759	0.354	0.805	50000.0
3	145.25	54.944	21.72	44.871	0.339	0.812	80000.0
4	145.379	55.546	21.767	44.895	0.345	0.816	60000.0
5	146.597	56.01	22.058	45.154	0.346	0.813	50000.0
6	146.925	55.837	21.849	45.124	0.342	0.813	70000.0
7	147.941	56.245	22.119	45.625	0.349	0.807	100000.0
8	146.719	56.335	21.884	45.274	0.354	0.809	50000.0
9	145.063	55.906	21.751	45.44	0.349	0.806	130000.0
10	145.727	55.348	21.87	45.067	0.339	0.812	50000.0
11	146.785	55.95	22.007	45.223	0.349	0.811	70000.0
12	146.923	55.928	21.97	45.303	0.35	0.808	110000.0
13	147.222	55.562	21.917	44.866	0.343	0.814	50000.0
14	146.568	56.281	21.957	45.295	0.35	0.806	70000.0
15	146.819	55.764	21.888	44.904	0.342	0.814	110000.0
16	145.943	55.877	21.855	45.433	0.348	0.806	50000.0
17	147.197	56.135	22.124	45.223	0.347	0.813	80000.0
18	146.861	55.517	22.09	45.153	0.341	0.815	70000.0
19	144.987	55.238	22.14	45.311	0.34	0.811	90000.0
20	146.27	55.285	21.949	44.991	0.344	0.814	40000.0
21	145.783	55.258	21.729	44.552	0.341	0.817	70000.0
22	145.396	55.853	21.658	44.694	0.352	0.815	100000.0
23	147.001	55.79	22.042	45.059	0.344	0.814	70000.0
24	147.975	55.908	22.217	45.559	0.348	0.809	120000.0
25	147.855	55.555	22.105	45.166	0.336	0.814	50000.0
26	147.668	55.702	21.97	45.139	0.349	0.81	90000.0
27	146.422	55.81	21.921	45.33	0.342	0.81	50000.0
28	146.358	55.277	21.7	44.57	0.341	0.818	60000.0
29	148.99	56.736	22.263	45.648	0.35	0.806	90000.0
30	147.364	56.091	22.116	45.511	0.348	0.807	50000.0
31	147.326	55.478	22.203	44.916	0.336	0.817	120000.0
32	146.722	55.631	21.99	45.161	0.348	0.811	70000.0
33	145.665	56.291	21.664	45.305	0.351	0.806	70000.0
34	144.706	55.446	21.682	44.73	0.343	0.816	90000.0
35	145.971	54.821	21.623	44.641	0.337	0.815	80000.0
36	145.766	55.526	21.808	44.791	0.345	0.815	40000.0
37	146.944	55.791	22.022	45.421	0.35	0.808	70000.0
38	147.345	55.281	22.245	44.89	0.338	0.817	60000.0
39	145.932	55.722	21.853	45.441	0.342	0.809	60000.0
40	147.926	55.784	22.113	45.127	0.342	0.815	50000.0
41	148.776	56.101	22.233	45.247	0.343	0.814	50000.0
42	148.224	56.497	22.193	45.615	0.349	0.808	90000.0
43	146.718	55.981	21.871	45.23	0.346	0.811	50000.0
44	148.311	55.674	22.035	45.184	0.341	0.811	70000.0
