MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
4:Del:R:4	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
4:Del:R:5	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Del:R:0	0.03954439473223829	0.6228305965662002	0.00907611697198765	0.004072987279816034	0.02168663541846423	0.027857653829031617
5:Del:R:1	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Del:R:2	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Del:R:3	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Del:R:4	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Del:R:5	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
2:Ins:R:0	0.09850034654659226	0.001917890690240209	0.0030616016258085787	0.004587542185571452	0.009892159939079057	0.16487930065076853
2:Ins:R:1	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
2:Ins:R:2	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
2:Ins:R:3	3.881531999283538e-06	0.010056947324437715	0.010936184953920928	0.005294476503244709	0.004080404787728753	0.009026441341293889
2:Ins:R:4	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
2:Ins:R:5	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
3:Ins:R:0	0.05260204186598685	1.8626307764861848e-05	2.1204983627285402e-05	0.000660922703622191	0.0018150125062675216	0.005413353890991175
3:Ins:R:1	0.00036952677590477377	0.010193751764288096	0.005021041140080343	0.001975883780855838	0.0037687390161448777	0.027504548478966627
3:Ins:R:2	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
3:Ins:R:3	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
3:Ins:R:4	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
3:Ins:R:5	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
4:Ins:R:0	0.039495841817997646	1.930175041707116e-05	2.1799005294269593e-05	0.00034016583845641434	0.001017748336707882	0.004118383169109166
4:Ins:R:1	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
4:Ins:R:2	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
4:Ins:R:3	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
4:Ins:R:4	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
4:Ins:R:5	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Ins:R:0	0.6240576213598251	0.003907733174101372	0.012972178776917665	0.006334644198482597	0.01251668613344317	0.030911480188269832
5:Ins:R:1	0.00016610720905619242	0.01730173667611988	0.060984977461276915	0.03270188429750868	0.049253728440068104	0.03185898718344182
5:Ins:R:2	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Ins:R:3	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Ins:R:4	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Ins:R:5	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
2:Del:M:1	0.008584470716534866	0.014895513049121973	0.026510733567910977	0.030342248746367213	0.00953941342267372	0.040484240210342935
3:Del:M:1	1.8391134922524087e-06	0.009994853171310752	0.0008565685364465025	0.008100760921156507	0.011991329553594596	0.001594094785989455
3:Del:M:2	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
4:Del:M:1	1.1304738309747542e-06	0.008167070327645902	0.01642097094990163	0.01890158403020166	0.016535549813987985	0.01589712232664283
4:Del:M:2	2.0439923428483554e-06	0.004816795114920751	0.009495946308929889	0.006287854579795749	0.003571550664784695	0.011227564546441044
4:Del:M:3	3.210902599519727e-06	2.457798953400925e-05	2.82083513593534e-05	2.4830753200149048e-05	1.9708186741809186e-05	2.2869275783250485e-05
5:Del:M:1	0.019685958824731894	0.02329874830900057	0.013887333896916525	0.34207929340906956	0.02391637980767685	0.012135462906910388
5:Del:M:2	9.430423098422124e-07	0.016842462496160806	0.028280375901382514	0.005790798944411707	0.04194674564905711	0.01684987610693497
5:Del:M:3	0.0036625595135349443	0.0048862573538008295	0.002569606145762009	0.006708801747854523	0.00026041020537149963	0.01655713705771518
5:Del:M:4	3.2109026412285856e-06	2.457798964314861e-05	2.8208351504872553e-05	2.483075383679534e-05	1.9708186686102634e-05	2.286927546037987e-05
5:Del:M:5	3.2109026412285856e-06	2.457798964314861e-05	2.8208351504872553e-05	2.483075383679534e-05	1.9708186686102634e-05	2.286927546037987e-05
