NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	1.404	26.869	0.74	20.83	0.135	0.966	30000.0
2	1.449	25.028	0.772	21.308	0.14	0.964	20000.0
3	2.526	33.031	1.281	29.983	0.195	0.927	50000.0
4	1.816	27.077	0.931	23.269	0.173	0.949	100000.0
5	1.755	29.835	0.913	26.011	0.166	0.946	30000.0
6	1.963	32.125	0.974	25.932	0.206	0.945	50000.0
7	1.525	21.155	0.768	17.743	0.115	0.962	80000.0
8	2.399	36.668	1.169	30.082	0.192	0.932	30000.0
9	1.823	25.244	0.847	18.372	0.158	0.976	30000.0
10	1.718	24.668	0.923	21.696	0.164	0.956	200000.0
11	2.337	34.346	1.134	28.48	0.213	0.927	30000.0
12	1.706	29.992	0.987	27.265	0.192	0.923	100000.0
13	1.539	21.065	0.774	16.203	0.134	0.973	30000.0
14	2.061	32.212	1.098	27.715	0.201	0.937	20000.0
15	2.273	37.186	1.194	31.312	0.213	0.919	80000.0
16	2.787	40.932	1.331	33.243	0.256	0.912	30000.0
17	1.736	28.58	0.903	22.215	0.177	0.958	40000.0
18	2.054	28.314	1.089	23.612	0.163	0.953	30000.0
19	1.757	25.787	0.944	22.238	0.149	0.965	150000.0
20	1.351	22.542	0.718	20.543	0.165	0.955	80000.0
21	1.893	32.203	0.872	25.667	0.222	0.941	40000.0
22	1.881	32.8	0.976	28.348	0.214	0.912	130000.0
23	1.814	27.428	0.914	23.859	0.194	0.951	90000.0
24	1.699	25.019	0.842	19.41	0.151	0.971	20000.0
25	1.507	23.203	0.749	20.724	0.161	0.956	50000.0
26	2.588	44.885	1.233	35.941	0.316	0.885	20000.0
27	1.887	28.372	1.011	25.783	0.205	0.934	30000.0
28	2.229	32.856	1.052	24.616	0.184	0.957	20000.0
29	1.772	29.98	0.922	23.36	0.169	0.954	30000.0
30	1.86	24.22	1.016	22.136	0.138	0.96	60000.0
31	1.83	28.132	0.955	21.97	0.169	0.958	20000.0
32	1.141	17.74	0.64	16.213	0.098	0.971	20000.0
33	1.8	32.868	1.053	27.048	0.155	0.948	30000.0
34	2.422	33.761	1.146	27.653	0.174	0.96	30000.0
35	2.449	43.36	1.199	32.855	0.299	0.901	70000.0
36	2.081	31.241	0.989	25.192	0.186	0.945	20000.0
37	1.761	28.486	0.939	23.779	0.186	0.953	30000.0
38	1.789	29.301	0.942	23.886	0.179	0.951	30000.0
39	2.692	37.147	1.332	29.725	0.258	0.929	190000.0
40	1.572	25.018	0.801	21.057	0.15	0.961	30000.0
41	1.8	30.797	0.941	23.93	0.23	0.924	90000.0
42	1.121	15.427	0.598	12.995	0.082	0.983	40000.0
43	2.135	27.271	0.989	21.056	0.167	0.97	90000.0
44	1.503	26.26	0.797	21.062	0.166	0.95	20000.0
45	2.31	40.031	1.143	31.399	0.222	0.925	20000.0
46	2.517	45.781	1.275	34.861	0.284	0.89	30000.0
47	1.187	20.417	0.642	17.86	0.125	0.975	170000.0
48	2.255	42.516	1.188	33.824	0.295	0.88	560000.0
49	1.976	37.49	0.922	28.75	0.218	0.934	30000.0
50	2.108	37.131	1.072	29.062	0.19	0.946	30000.0
51	2.014	27.127	0.987	22.668	0.144	0.962	30000.0
52	1.827	27.109	0.864	21.856	0.173	0.961	240000.0
53	1.487	22.001	0.735	18.31	0.1	0.98	220000.0
54	1.318	21.009	0.671	18.794	0.123	0.969	50000.0
55	1.969	34.272	0.919	24.05	0.222	0.935	30000.0
56	1.638	23.054	0.782	18.721	0.109	0.974	30000.0
57	1.378	22.137	0.75	19.629	0.149	0.949	70000.0
58	2.012	33.427	1.1	27.068	0.197	0.952	50000.0
59	2.63	44.682	1.345	35.639	0.252	0.907	20000.0
60	2.209	37.479	1.062	27.836	0.229	0.934	20000.0
61	1.956	27.107	0.963	23.82	0.167	0.941	30000.0
62	1.659	28.805	0.903	26.045	0.194	0.922	170000.0
63	1.544	23.965	0.823	19.759	0.113	0.973	40000.0
64	2.361	38.593	1.206	31.592	0.239	0.928	70000.0
65	1.67	22.938	0.873	17.202	0.131	0.976	30000.0
66	2.355	40.088	1.183	32.8	0.236	0.918	40000.0
67	2.339	37.487	1.167	28.918	0.258	0.906	20000.0
68	1.698	31.931	0.873	24.612	0.178	0.941	30000.0
69	1.835	26.085	0.961	23.674	0.149	0.95	30000.0
70	2.052	32.345	0.993	25.343	0.181	0.945	50000.0
71	1.875	27.012	0.896	20.328	0.163	0.965	30000.0
72	2.247	35.158	1.166	29.953	0.239	0.931	190000.0
