NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	14.226	122.913	4.411	76.582	1.397	0.574	20000.0
2	14.106	129.178	4.346	78.294	1.632	0.533	20000.0
3	15.353	131.668	4.73	80.524	1.601	0.526	20000.0
4	14.68	130.005	4.274	78.192	1.587	0.539	20000.0
5	14.473	129.668	4.506	79.801	1.631	0.518	20000.0
6	14.239	127.198	4.362	77.604	1.519	0.568	30000.0
7	15.962	136.247	4.664	81.981	1.652	0.503	20000.0
8	14.344	125.756	4.272	77.314	1.451	0.574	40000.0
9	14.829	131.187	4.327	79.628	1.603	0.528	20000.0
10	14.771	129.482	4.396	79.551	1.621	0.521	30000.0
11	15.201	130.966	4.549	79.099	1.53	0.555	20000.0
12	14.648	129.04	4.235	77.871	1.586	0.552	20000.0
13	14.976	134.256	4.606	80.521	1.678	0.513	20000.0
14	14.943	129.272	4.393	78.073	1.507	0.556	20000.0
15	15.286	132.81	4.38	80.637	1.6	0.52	40000.0
16	15.095	132.446	4.439	79.527	1.643	0.524	20000.0
17	14.938	130.082	4.362	80.284	1.541	0.526	20000.0
18	15.429	134.179	4.629	81.265	1.698	0.518	20000.0
19	14.83	130.58	4.527	79.985	1.533	0.529	30000.0
20	15.258	129.538	4.631	78.065	1.539	0.567	30000.0
21	14.766	130.534	4.445	79.401	1.572	0.535	20000.0
22	15.356	133.642	4.352	80.539	1.632	0.517	20000.0
23	14.82	131.013	4.418	79.342	1.604	0.533	20000.0
24	14.664	127.451	4.348	77.761	1.567	0.554	20000.0
25	14.719	128.758	4.269	77.758	1.54	0.552	20000.0
26	15.35	133.358	4.431	80.042	1.612	0.525	20000.0
27	14.808	133.205	4.636	80.408	1.612	0.515	30000.0
28	14.91	131.525	4.382	79.141	1.634	0.522	20000.0
29	14.785	129.82	4.444	79.451	1.6	0.532	20000.0
30	14.645	128.704	4.519	77.402	1.511	0.564	20000.0
31	15.799	133.461	4.761	81.121	1.495	0.538	20000.0
32	14.884	131.237	4.47	79.349	1.58	0.539	20000.0
33	15.799	136.098	4.592	82.461	1.66	0.493	40000.0
34	14.677	126.28	4.399	77.026	1.512	0.569	20000.0
35	14.861	130.512	4.554	79.821	1.529	0.532	20000.0
36	14.732	129.486	4.256	79.085	1.58	0.528	20000.0
37	15.052	130.918	4.406	79.545	1.534	0.539	20000.0
38	14.275	126.985	4.354	76.421	1.572	0.569	20000.0
39	15.123	133.109	4.448	79.581	1.589	0.532	20000.0
40	14.001	123.361	4.189	74.102	1.378	0.607	20000.0
41	15.42	131.864	4.387	79.628	1.569	0.538	20000.0
42	15.287	134.804	4.473	81.224	1.693	0.502	20000.0
43	15.125	132.244	4.301	80.162	1.559	0.53	20000.0
44	14.644	129.061	4.389	79.324	1.476	0.548	40000.0
45	14.766	131.176	4.473	79.235	1.613	0.528	20000.0
46	14.564	129.267	4.481	78.549	1.615	0.54	30000.0
47	14.995	129.201	4.522	78.179	1.492	0.561	20000.0
48	16.175	135.987	4.642	81.177	1.724	0.506	20000.0
49	14.5	125.997	4.183	75.761	1.491	0.581	20000.0
50	15.088	130.641	4.261	78.956	1.52	0.546	20000.0
51	14.583	127.311	4.4	77.926	1.524	0.553	20000.0
52	15.667	137.314	4.525	82.05	1.681	0.493	40000.0
53	14.955	130.991	4.373	78.686	1.574	0.55	20000.0
54	14.705	128.944	4.701	79.286	1.617	0.536	30000.0
55	14.828	128.667	4.499	78.58	1.522	0.556	20000.0
56	14.976	130.854	4.535	79.707	1.534	0.544	20000.0
57	15.636	133.104	4.603	80.552	1.574	0.529	20000.0
58	14.827	131.064	4.682	80.43	1.573	0.528	20000.0
59	14.791	130.873	4.551	78.661	1.561	0.548	20000.0
60	15.042	130.861	4.371	79.693	1.607	0.526	20000.0
61	15.155	134.704	4.781	82.241	1.686	0.499	20000.0
62	14.489	130.907	4.471	78.563	1.729	0.534	40000.0
63	14.891	129.535	4.299	76.095	1.646	0.561	20000.0
64	14.765	129.259	4.182	77.947	1.504	0.554	20000.0
65	15.064	132.656	4.37	79.965	1.602	0.523	20000.0
66	13.621	123.308	4.053	74.582	1.413	0.588	20000.0
67	15.578	132.794	4.582	80.216	1.575	0.532	20000.0
68	15.238	130.967	4.47	79.451	1.586	0.538	20000.0
69	14.642	129.628	4.346	80.388	1.555	0.523	20000.0
70	14.747	129.421	4.263	78.683	1.537	0.553	20000.0
71	15.881	136.198	4.52	80.831	1.635	0.526	20000.0
72	15.621	133.604	4.399	80.345	1.564	0.522	30000.0
73	14.677	128.44	4.292	78.674	1.556	0.545	20000.0
74	14.31	128.342	4.346	78.086	1.547	0.552	20000.0
75	14.575	129.331	4.402	78.724	1.527	0.55	20000.0
76	15.261	131.239	4.364	78.598	1.624	0.544	20000.0
77	15.037	131.919	4.445	78.799	1.514	0.548	20000.0
78	15.398	131.566	4.481	79.865	1.556	0.537	30000.0
79	14.582	127.464	4.535	78.547	1.569	0.553	20000.0
80	14.837	128.966	4.692	78.528	1.551	0.56	20000.0
81	14.933	130.553	4.257	79.91	1.634	0.522	20000.0
82	15.182	133.136	4.528	80.498	1.628	0.507	30000.0
83	14.777	132.636	4.472	79.979	1.71	0.515	20000.0
84	14.625	131.983	4.458	80.657	1.647	0.506	20000.0
85	14.885	129.434	4.376	79.396	1.509	0.539	20000.0
86	15.268	132.691	4.294	80.749	1.569	0.517	20000.0
87	14.289	125.983	4.151	78.378	1.457	0.551	20000.0
88	13.863	126.701	4.168	76.81	1.578	0.547	20000.0
89	16.182	135.81	4.898	82.414	1.598	0.512	20000.0
90	16.249	139.824	4.769	84.377	1.739	0.462	30000.0
91	15.105	134.924	4.821	81.679	1.574	0.513	20000.0
92	15.185	133.691	4.669	80.004	1.713	0.521	20000.0
