NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	7.061	69.599	2.551	49.773	0.574	0.828	40000.0
2	7.805	82.367	2.783	54.572	0.657	0.807	30000.0
3	7.862	80.386	3.206	57.934	0.672	0.765	20000.0
4	7.435	82.351	2.747	56.388	0.723	0.764	30000.0
5	8.041	83.269	3.042	57.827	0.669	0.751	40000.0
6	6.503	69.767	2.469	50.325	0.59	0.806	20000.0
7	9.027	88.381	3.14	61.255	0.755	0.725	30000.0
8	7.204	77.407	2.784	56.977	0.608	0.775	20000.0
9	8.229	79.328	2.852	57.343	0.631	0.782	30000.0
10	8.472	82.322	3.065	60.19	0.655	0.751	20000.0
11	8.205	76.543	2.96	54.296	0.596	0.803	20000.0
12	7.923	77.528	2.768	53.977	0.634	0.794	30000.0
13	7.725	78.413	2.602	52.903	0.71	0.78	40000.0
14	7.944	77.654	2.792	54.848	0.614	0.8	30000.0
15	7.786	83.508	2.702	57.055	0.74	0.744	20000.0
16	8.014	83.769	2.982	57.625	0.694	0.757	20000.0
17	7.761	76.692	2.695	56.151	0.627	0.776	30000.0
18	7.541	81.842	2.764	56.632	0.773	0.734	20000.0
19	7.616	80.487	2.902	56.116	0.648	0.782	20000.0
20	7.024	72.045	2.537	48.824	0.632	0.823	40000.0
21	8.486	86.016	3.029	58.905	0.723	0.754	40000.0
22	8.614	81.026	2.844	55.612	0.673	0.783	50000.0
23	7.23	81.968	2.665	55.664	0.718	0.763	20000.0
24	6.944	75.142	2.551	53.366	0.633	0.792	30000.0
25	7.244	76.361	2.552	52.68	0.626	0.797	50000.0
26	7.353	77.722	2.63	54.177	0.678	0.778	20000.0
27	7.671	79.227	2.874	53.69	0.645	0.799	20000.0
28	8.008	83.617	3.068	60.451	0.716	0.751	20000.0
29	7.357	82.741	2.637	55.076	0.741	0.761	30000.0
30	7.131	72.464	2.683	50.834	0.596	0.813	20000.0
31	6.506	67.392	2.399	47.682	0.546	0.846	20000.0
32	6.836	80.415	2.437	52.384	0.734	0.774	40000.0
33	8.375	84.801	3.058	59.537	0.694	0.775	30000.0
34	8.028	81.703	2.975	57.23	0.66	0.782	30000.0
35	7.438	78.196	2.723	54.979	0.624	0.789	30000.0
36	8.174	81.667	2.979	59.495	0.691	0.739	60000.0
37	7.763	83.143	2.775	56.254	0.682	0.778	30000.0
38	7.846	77.529	2.843	54.675	0.665	0.783	20000.0
39	8.017	80.769	2.88	57.671	0.693	0.757	20000.0
40	7.208	69.373	2.578	48.363	0.495	0.843	30000.0
41	8.556	79.143	2.863	54.771	0.642	0.809	40000.0
42	8.014	81.069	2.81	55.757	0.693	0.766	40000.0
43	7.415	77.916	2.531	54.076	0.675	0.786	20000.0
44	8.298	75.094	2.884	52.775	0.583	0.836	30000.0
45	8.063	81.257	2.876	56.083	0.676	0.755	20000.0
46	8.499	83.418	3.063	57.139	0.727	0.762	20000.0
47	6.863	72.27	2.521	50.914	0.568	0.809	20000.0
48	8.841	87.955	3.16	59.416	0.741	0.761	30000.0
49	7.261	68.699	2.586	49.281	0.538	0.821	30000.0
50	8.394	83.576	3.05	60.77	0.672	0.748	30000.0
51	7.475	77.364	2.765	54.422	0.611	0.793	40000.0
52	8.545	83.355	3.021	57.51	0.659	0.777	20000.0
53	7.594	74.756	2.82	53.308	0.64	0.789	20000.0
54	7.635	74.505	2.799	52.634	0.597	0.805	30000.0
55	7.07	74.543	2.6	51.517	0.616	0.81	20000.0
56	7.591	79.46	2.765	54.914	0.603	0.805	30000.0
57	8.525	82.025	2.93	56.905	0.675	0.787	30000.0
58	7.287	77.304	2.704	52.29	0.651	0.796	30000.0
59	7.986	75.705	2.855	51.987	0.595	0.821	50000.0
60	8.064	76.452	2.796	55.232	0.627	0.792	20000.0
61	9.023	83.43	3.228	56.45	0.669	0.776	60000.0
62	7.436	81.07	2.761	55.049	0.758	0.764	20000.0
63	8.132	81.174	2.82	56.198	0.692	0.771	30000.0
64	7.463	74.962	2.623	53.297	0.578	0.798	30000.0
65	8.462	82.613	3.072	59.021	0.668	0.771	50000.0
66	6.51	66.154	2.428	47.437	0.507	0.848	20000.0
67	8.662	82.587	2.978	56.073	0.646	0.792	40000.0
68	6.847	78.157	2.616	55.51	0.712	0.769	20000.0
69	7.535	77.648	2.68	55.579	0.642	0.783	40000.0
70	8.576	79.895	3.027	56.656	0.638	0.787	20000.0
71	7.796	78.278	2.722	53.399	0.638	0.816	20000.0
72	7.427	81.011	2.7	57.92	0.675	0.757	40000.0
73	8.561	85.533	3.004	58.83	0.711	0.763	20000.0
74	7.402	80.684	2.909	57.593	0.665	0.763	20000.0
75	8.021	80.507	2.872	55.385	0.658	0.782	40000.0
76	8.42	89.181	2.913	60.155	0.804	0.717	30000.0
77	7.768	69.351	2.718	48.385	0.53	0.853	40000.0
78	8.471	83.958	3.058	59.819	0.697	0.766	20000.0
79	7.265	79.788	2.879	56.495	0.637	0.764	40000.0
80	7.104	76.804	2.715	51.688	0.637	0.809	30000.0
81	7.816	84.343	2.798	58.923	0.711	0.737	50000.0
82	7.676	77.243	2.631	52.736	0.624	0.801	30000.0
83	7.952	84.917	2.883	58.529	0.767	0.735	30000.0
84	7.305	77.871	2.748	53.858	0.596	0.79	40000.0
85	8.021	79.616	2.848	56.204	0.653	0.78	40000.0
86	9.044	88.26	3.039	60.553	0.734	0.75	30000.0
87	7.271	74.514	2.583	54.898	0.577	0.798	40000.0
88	8.18	82.114	2.974	57.449	0.681	0.77	30000.0
89	8.13	78.868	2.912	55.745	0.663	0.785	40000.0
90	9.574	92.282	3.446	64.597	0.752	0.726	20000.0
91	8.611	84.5	3.357	59.749	0.686	0.753	20000.0
92	8.473	85.452	3.1	57.065	0.757	0.752	40000.0
93	7.537	80.755	2.572	55.773	0.675	0.773	30000.0
94	7.443	79.673	2.482	53.001	0.709	0.772	20000.0
95	7.187	76.366	2.696	53.325	0.643	0.792	40000.0
96	7.403	76.482	2.694	53.731	0.61	0.797	20000.0
97	8.08	79.279	2.787	53.442	0.66	0.791	30000.0
98	7.271	71.104	2.5	48.467	0.578	0.833	20000.0
99	7.666	74.772	2.767	53.643	0.577	0.809	30000.0
100	8.059	83.321	2.954	56.991	0.705	0.757	20000.0
