NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	154.677	58.873	24.448	47.689	0.4	0.768	30000.0
2	156.719	59.284	23.762	48.123	0.407	0.752	30000.0
3	148.094	58.172	22.518	46.352	0.412	0.767	30000.0
4	154.192	59.148	23.851	47.853	0.423	0.758	40000.0
5	152.483	56.775	23.285	46.626	0.379	0.779	50000.0
6	152.98	57.267	23.175	46.563	0.387	0.775	20000.0
7	154.079	56.6	23.577	46.484	0.377	0.78	20000.0
8	155.91	58.002	23.36	46.767	0.389	0.771	40000.0
9	154.767	58.348	23.166	46.83	0.394	0.776	30000.0
10	157.545	59.761	24.193	48.224	0.417	0.756	20000.0
11	158.502	59.282	24.098	47.711	0.399	0.765	20000.0
12	153.811	58.77	23.751	47.498	0.406	0.764	30000.0
13	153.825	58.18	22.826	46.37	0.392	0.77	20000.0
14	160.565	59.204	24.717	48.04	0.401	0.766	20000.0
15	143.223	56.694	21.613	45.768	0.394	0.772	30000.0
16	150.05	56.654	23.039	46.283	0.378	0.78	20000.0
17	156.346	58.068	24.235	47.665	0.413	0.761	30000.0
18	152.222	57.395	23.383	46.861	0.392	0.772	20000.0
19	154.658	57.105	23.49	46.613	0.393	0.768	20000.0
20	152.488	56.729	23.334	46.261	0.386	0.778	20000.0
21	154.771	58.348	22.947	46.8	0.397	0.764	40000.0
22	153.309	56.731	23.371	46.669	0.383	0.775	30000.0
23	152.313	56.596	22.963	45.552	0.37	0.785	20000.0
24	158.731	58.648	24.223	47.375	0.389	0.765	20000.0
25	152.831	56.559	23.413	45.862	0.38	0.786	40000.0
26	151.703	56.003	22.683	45.339	0.367	0.785	30000.0
27	155.753	57.975	24.348	47.126	0.392	0.771	30000.0
28	151.053	55.987	22.971	45.626	0.367	0.786	30000.0
29	156.507	59.201	23.862	47.691	0.406	0.765	30000.0
30	153.44	57.813	23.152	46.321	0.395	0.777	20000.0
31	159.434	58.31	24.158	46.695	0.389	0.779	20000.0
32	155.009	56.346	23.663	46.146	0.365	0.784	20000.0
33	161.873	59.716	24.478	47.769	0.415	0.764	40000.0
34	152.62	56.464	22.913	46.294	0.37	0.776	30000.0
35	151.833	58.338	22.942	47.346	0.411	0.759	40000.0
36	153.973	56.613	23.828	46.515	0.384	0.784	20000.0
37	152.842	58.187	23.05	46.779	0.397	0.762	40000.0
38	154.861	57.767	23.686	46.934	0.397	0.775	20000.0
39	153.89	58.759	23.358	47.142	0.403	0.761	30000.0
40	157.13	57.687	23.7	46.454	0.373	0.779	30000.0
41	155.631	58.293	24.0	47.635	0.403	0.763	20000.0
42	156.307	56.735	23.465	46.3	0.375	0.782	30000.0
43	154.973	57.485	23.814	47.117	0.381	0.775	20000.0
44	152.138	57.454	22.988	46.662	0.388	0.774	20000.0
45	154.881	58.033	23.55	46.729	0.4	0.76	40000.0
46	156.292	59.129	23.584	48.069	0.42	0.751	20000.0
47	149.854	57.604	22.532	46.351	0.396	0.773	30000.0
48	157.725	58.251	24.014	47.223	0.4	0.774	30000.0
49	148.48	56.106	22.492	45.65	0.386	0.782	20000.0
50	148.938	57.856	22.984	47.084	0.4	0.764	20000.0
51	153.836	58.271	23.215	47.162	0.401	0.762	40000.0
52	149.571	55.333	22.444	45.011	0.362	0.786	20000.0
53	156.626	57.808	23.841	46.515	0.396	0.77	20000.0
54	151.593	58.964	22.727	46.967	0.416	0.757	70000.0
55	155.39	56.359	23.422	46.137	0.376	0.785	20000.0
56	157.744	59.247	24.431	47.571	0.402	0.769	30000.0
57	152.313	58.462	23.064	46.998	0.395	0.769	30000.0
58	159.514	58.763	23.812	46.724	0.401	0.777	50000.0
59	153.618	58.083	22.715	45.974	0.386	0.774	20000.0
60	155.052	57.768	23.97	47.654	0.391	0.766	40000.0
61	151.021	59.132	23.202	48.051	0.412	0.748	30000.0
62	153.649	58.678	23.16	47.213	0.401	0.763	20000.0
63	150.9	55.789	23.068	45.363	0.369	0.787	40000.0
64	152.169	58.361	23.273	47.634	0.413	0.755	30000.0
65	158.908	57.299	24.432	46.81	0.379	0.788	30000.0
66	154.401	57.225	23.593	46.181	0.384	0.774	50000.0
67	153.24	58.188	23.255	46.746	0.406	0.765	30000.0
68	151.41	57.3	23.191	46.271	0.386	0.776	50000.0
69	155.532	59.661	24.205	48.13	0.413	0.755	40000.0
70	149.015	58.536	22.324	46.403	0.403	0.761	40000.0
71	153.315	58.267	22.857	46.715	0.401	0.767	20000.0
72	153.749	58.339	23.667	47.689	0.406	0.755	30000.0
73	155.755	59.283	23.508	47.238	0.41	0.761	20000.0
74	153.309	56.92	23.081	46.671	0.375	0.777	30000.0
75	157.764	58.609	24.055	47.086	0.403	0.768	40000.0
76	151.515	56.306	22.829	45.381	0.378	0.787	20000.0
77	153.412	57.553	23.183	45.921	0.386	0.783	40000.0
78	147.095	55.471	22.194	44.57	0.376	0.789	20000.0
79	158.996	58.385	24.551	47.299	0.4	0.771	40000.0
80	154.909	59.936	23.21	47.912	0.428	0.753	50000.0
81	155.967	58.858	23.713	46.762	0.399	0.767	30000.0
82	151.784	57.011	22.83	46.454	0.387	0.776	30000.0
83	158.527	59.213	24.189	47.998	0.412	0.76	30000.0
84	156.376	59.716	23.97	47.717	0.408	0.761	50000.0
85	155.778	58.816	23.69	47.697	0.41	0.753	20000.0
86	149.728	57.148	22.807	47.198	0.386	0.764	20000.0
87	153.217	56.235	22.861	45.358	0.371	0.786	40000.0
88	153.514	57.899	23.242	46.589	0.406	0.769	40000.0
89	156.081	58.51	23.468	46.476	0.395	0.777	40000.0
