NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	9.392	170.317	3.606	96.511	2.53	0.239	40000.0
2	9.341	168.895	3.693	97.242	2.465	0.241	20000.0
3	9.331	169.122	3.76	98.332	2.53	0.237	20000.0
4	9.59	167.891	3.623	97.352	2.404	0.266	30000.0
5	9.132	165.886	3.374	95.264	2.372	0.284	20000.0
6	8.996	165.69	3.318	95.003	2.363	0.288	30000.0
7	9.032	165.762	3.455	95.941	2.41	0.278	20000.0
8	9.058	163.079	3.425	95.661	2.368	0.287	20000.0
9	9.133	165.005	3.394	94.986	2.394	0.28	30000.0
10	9.179	166.887	3.414	95.701	2.455	0.275	20000.0
11	8.799	162.551	3.299	92.984	2.287	0.318	20000.0
12	9.117	166.065	3.575	97.222	2.418	0.266	20000.0
13	9.207	164.431	3.542	95.834	2.401	0.278	30000.0
14	9.287	168.402	3.62	97.713	2.393	0.253	20000.0
15	9.276	165.406	3.598	96.687	2.384	0.266	20000.0
16	8.751	161.267	3.253	93.121	2.35	0.321	20000.0
17	8.921	163.37	3.32	94.692	2.345	0.299	20000.0
18	9.261	170.793	3.354	95.34	2.563	0.251	20000.0
19	9.115	164.624	3.558	97.27	2.325	0.267	20000.0
20	9.46	167.566	3.52	96.446	2.438	0.257	20000.0
21	9.345	169.044	3.548	97.865	2.534	0.231	30000.0
22	9.035	164.688	3.373	95.375	2.373	0.285	20000.0
23	9.537	167.786	3.562	97.791	2.466	0.247	20000.0
24	8.802	163.21	3.156	93.123	2.279	0.322	20000.0
25	9.383	167.275	3.601	98.294	2.435	0.25	20000.0
26	9.59	169.73	3.662	96.73	2.484	0.243	20000.0
27	9.0	163.178	3.533	95.267	2.407	0.291	20000.0
28	9.2	168.18	3.395	96.093	2.462	0.264	20000.0
29	9.176	166.044	3.477	96.514	2.468	0.257	20000.0
30	9.171	164.769	3.394	94.787	2.408	0.294	20000.0
31	9.372	166.048	3.533	95.087	2.427	0.287	20000.0
32	9.132	161.903	3.454	95.171	2.316	0.295	20000.0
33	9.014	168.241	3.281	94.862	2.449	0.276	20000.0
34	9.151	164.339	3.492	94.963	2.292	0.295	20000.0
35	9.311	165.683	3.613	97.265	2.423	0.265	30000.0
36	9.376	167.075	3.563	97.123	2.403	0.262	20000.0
37	9.025	165.184	3.458	95.144	2.336	0.278	20000.0
38	9.153	166.071	3.329	94.805	2.438	0.272	20000.0
39	9.126	162.837	3.419	95.476	2.305	0.299	20000.0
40	9.267	165.48	3.63	97.998	2.419	0.262	20000.0
41	9.103	161.961	3.423	96.104	2.29	0.293	20000.0
42	9.018	165.375	3.433	95.658	2.38	0.281	20000.0
43	8.921	165.176	3.56	95.446	2.413	0.279	20000.0
44	9.04	162.942	3.478	94.102	2.307	0.303	20000.0
45	9.028	164.235	3.394	94.972	2.335	0.289	20000.0
46	9.406	166.402	3.586	96.821	2.359	0.273	20000.0
47	9.528	168.243	3.607	96.911	2.519	0.242	20000.0
48	9.139	164.173	3.361	95.005	2.351	0.296	20000.0
49	8.998	162.453	3.571	94.576	2.371	0.292	30000.0
