NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	166.164	60.944	26.138	49.538	0.425	0.751	30000.0
2	167.832	62.0	25.387	50.15	0.432	0.735	40000.0
3	160.006	60.351	23.913	47.663	0.428	0.759	30000.0
4	170.297	62.475	26.006	50.638	0.446	0.735	20000.0
5	165.92	61.196	24.769	48.825	0.433	0.749	30000.0
6	165.32	59.804	24.911	48.465	0.411	0.759	20000.0
7	162.688	59.312	24.688	48.074	0.412	0.766	40000.0
8	169.433	60.341	25.087	48.198	0.407	0.761	40000.0
9	163.989	60.935	24.155	48.111	0.425	0.761	30000.0
10	170.724	62.382	26.278	50.203	0.436	0.742	30000.0
11	168.825	61.797	25.457	49.229	0.426	0.747	30000.0
12	163.721	60.823	25.046	48.615	0.429	0.755	20000.0
13	164.205	61.515	24.253	49.018	0.429	0.745	30000.0
14	173.761	63.81	26.665	51.179	0.459	0.725	40000.0
15	156.562	58.901	23.469	47.467	0.413	0.76	20000.0
16	159.748	59.801	24.075	47.846	0.421	0.76	20000.0
17	166.417	60.498	25.688	49.428	0.433	0.747	30000.0
18	161.39	59.501	24.905	48.428	0.415	0.76	40000.0
19	164.274	59.546	24.672	48.173	0.416	0.758	30000.0
20	161.507	59.973	24.558	48.576	0.421	0.753	20000.0
21	165.031	60.543	24.458	48.797	0.421	0.752	40000.0
22	162.924	59.774	24.371	48.401	0.416	0.76	20000.0
23	162.944	59.359	24.47	48.057	0.4	0.764	30000.0
24	167.427	61.275	25.029	48.718	0.421	0.752	40000.0
25	162.769	60.53	25.147	48.841	0.431	0.752	20000.0
26	159.365	58.867	23.687	47.129	0.408	0.763	20000.0
27	165.247	61.011	25.791	49.437	0.425	0.745	20000.0
28	161.614	59.331	24.369	47.943	0.402	0.757	20000.0
29	169.411	61.774	25.722	49.265	0.426	0.753	20000.0
30	161.945	60.166	24.323	47.818	0.422	0.762	30000.0
31	170.465	61.561	25.619	49.101	0.433	0.75	30000.0
32	162.839	58.937	24.976	48.086	0.414	0.756	20000.0
33	169.971	61.056	25.654	49.38	0.434	0.752	20000.0
34	163.243	58.747	24.343	48.105	0.408	0.757	30000.0
35	163.205	59.891	24.496	48.311	0.426	0.754	20000.0
36	162.672	59.527	24.946	48.249	0.424	0.761	30000.0
37	161.087	60.925	24.255	48.629	0.426	0.746	20000.0
38	166.131	60.098	24.911	48.165	0.415	0.761	30000.0
39	163.095	60.957	24.487	49.034	0.428	0.745	30000.0
40	170.312	62.234	25.882	49.639	0.425	0.744	20000.0
41	166.857	60.77	25.486	49.285	0.426	0.752	30000.0
42	165.985	59.692	24.667	48.331	0.414	0.762	40000.0
43	164.633	59.592	25.118	48.604	0.407	0.763	40000.0
44	163.885	60.255	24.701	48.978	0.411	0.751	30000.0
45	168.35	61.816	25.477	49.567	0.426	0.738	20000.0
46	166.309	61.411	25.054	49.746	0.448	0.736	40000.0
47	160.456	59.768	24.56	48.564	0.417	0.754	40000.0
48	167.972	60.985	25.605	49.399	0.427	0.753	30000.0
49	159.64	58.509	23.872	47.242	0.407	0.77	30000.0
50	159.799	59.839	24.458	48.775	0.423	0.751	20000.0
51	164.495	60.964	24.992	49.217	0.442	0.741	40000.0
52	162.252	58.749	24.121	47.311	0.403	0.764	20000.0
53	164.567	60.288	25.057	48.559	0.427	0.751	30000.0
54	163.389	60.593	24.298	48.316	0.43	0.751	40000.0
55	163.847	59.441	24.879	48.355	0.415	0.76	20000.0
56	165.006	61.438	25.214	48.864	0.431	0.756	40000.0
57	163.395	60.867	24.678	48.549	0.426	0.755	40000.0
58	168.918	62.174	25.358	49.353	0.442	0.748	30000.0
59	162.732	60.153	23.89	47.469	0.414	0.761	20000.0
60	168.411	60.822	25.784	49.555	0.418	0.751	30000.0
61	164.266	61.39	25.007	49.992	0.429	0.735	40000.0
62	162.733	60.373	24.61	48.614	0.418	0.756	20000.0
63	159.319	58.549	23.943	47.139	0.405	0.766	30000.0
64	163.846	60.182	25.144	49.307	0.428	0.744	40000.0
65	166.319	62.107	25.34	49.12	0.459	0.745	20000.0
66	165.993	59.578	25.044	48.114	0.422	0.756	30000.0
67	163.153	60.898	24.737	48.811	0.438	0.745	20000.0
68	159.866	59.783	24.602	48.366	0.416	0.756	40000.0
69	162.747	62.137	25.072	50.126	0.455	0.73	30000.0
70	159.226	60.846	23.706	47.974	0.42	0.751	30000.0
71	164.527	61.241	24.577	49.27	0.435	0.741	30000.0
72	162.89	60.665	24.874	49.405	0.429	0.741	30000.0
73	164.537	60.981	24.696	48.472	0.428	0.752	20000.0
74	163.496	59.93	24.504	49.025	0.409	0.751	20000.0
75	169.298	61.206	25.648	49.183	0.429	0.75	20000.0
76	164.568	59.367	24.233	47.077	0.409	0.772	30000.0
77	163.154	60.509	24.49	47.942	0.43	0.755	20000.0
78	155.198	58.265	23.261	46.529	0.412	0.768	20000.0
79	167.495	61.302	25.615	49.32	0.436	0.747	20000.0
80	165.994	62.709	24.717	49.842	0.456	0.736	40000.0
81	164.715	61.437	25.21	48.784	0.436	0.749	20000.0
82	159.055	59.507	23.923	48.214	0.417	0.76	40000.0
83	169.078	61.466	25.74	49.426	0.437	0.749	20000.0
84	166.29	62.731	25.594	49.786	0.447	0.74	40000.0
85	166.05	61.441	25.192	49.884	0.441	0.735	20000.0
86	161.083	60.361	24.521	49.154	0.426	0.744	20000.0
87	161.947	59.446	23.927	47.382	0.401	0.768	40000.0
88	167.186	60.239	25.013	48.044	0.422	0.76	50000.0
89	165.822	60.804	24.891	48.727	0.421	0.754	30000.0
90	165.286	60.44	24.863	48.635	0.427	0.754	20000.0
91	164.41	59.832	24.691	47.598	0.406	0.767	30000.0
92	157.38	58.829	23.895	47.658	0.416	0.758	20000.0
93	161.937	58.746	24.413	47.478	0.409	0.766	20000.0
94	169.63	60.614	25.647	49.106	0.42	0.752	30000.0
95	169.43	62.556	25.83	50.046	0.44	0.737	40000.0
96	158.376	59.931	23.97	48.331	0.416	0.749	30000.0
97	163.607	59.45	25.51	48.328	0.412	0.766	30000.0
98	161.778	58.923	24.44	47.559	0.396	0.765	40000.0
99	164.704	61.02	25.339	49.676	0.427	0.742	20000.0
100	158.775	59.615	24.087	47.886	0.427	0.758	40000.0
