MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	2.0163856997434949e-07	6.552689610543894e-06	4.7153193639815075e-06	1.8309068838817666e-06	5.674695783000061e-06	7.639684127980217e-06	1.5718480453870144e-05	1.0093216740187927e-05
1:Del:C:1	0.002169739482864799	0.7354949408769608	0.08181118694016278	0.0025516627291210627	0.04819180641736523	0.041054805336408436	0.025038201532477985	0.06252359086822029
1:Del:C:2	0.0054952535802631035	0.03566209368979116	0.5308198719890789	0.03373834426005487	0.04022158576032439	0.012112618629005282	0.005204214985375586	0.008534716419684401
1:Del:C:3	3.825402068002859e-08	0.016174726778912744	0.0748303295385459	0.02556268912395467	0.19715584291246216	0.03947705931288312	0.0008133128877134154	0.004231509241194538
1:Del:C:4	0.000864450626861668	0.013264000851331418	0.011420596858314883	0.15002265941462384	0.06211891631331696	0.03564940939794496	0.018191535559152497	0.06587596951401395
1:Del:C:5	1.0912808548368958e-07	0.0030361573214272362	0.00977893800510742	0.16665922577775746	0.021222107033966892	0.025430465292264445	0.0002254497116387455	0.0015410205195516369
1:Del:T:0	2.0163856997434949e-07	6.552689610543894e-06	4.7153193639815075e-06	1.8309068838817666e-06	5.674695783000061e-06	7.639684127980217e-06	1.5718480453870144e-05	1.0093216740187927e-05
1:Del:T:1	0.0059329296679600674	0.010712233475399274	0.007402635453110524	0.014789573600477422	0.013158043130066233	0.32624919918881007	0.057255336787188756	0.019023143495685416
1:Del:T:2	1.754050998670209e-08	0.007339363880387748	0.015790450780224605	0.0018876659199895229	0.03453568297839251	0.03322169563500211	0.0176809376105399	0.028614494290558526
1:Del:T:3	6.415935625003754e-08	0.003894585117429301	0.0081072574971002	0.04031928059264601	0.030568720467812192	0.021642830929646948	0.008013796774324646	0.015005564491979727
1:Del:T:4	0.0004577939155241495	0.011082781618697055	0.008074270914380862	0.008666570544567377	0.005169442736334986	0.007171330587014211	0.01939937138910608	0.03508306148219106
1:Del:T:5	0.0015489016268346845	0.00033205171981565693	0.0035775352614744803	0.1121580260918654	0.002755348476678563	0.007069526344841712	0.0024452679729446915	0.0018272481672210006
1:Ins:C:0	0.026697426354512572	0.001726318024637692	0.005001938311533036	0.0012545405627702167	0.01355260098064548	0.013947420762174829	0.00899874744918538	0.01123316268749953
