NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	5.932	100.825	2.162	60.157	1.378	0.711	30000.0
2	6.511	110.491	2.443	65.618	1.402	0.685	30000.0
3	6.748	116.47	2.526	69.661	1.491	0.655	20000.0
4	6.854	115.122	2.557	69.444	1.464	0.652	40000.0
5	6.358	109.293	2.435	66.314	1.376	0.689	20000.0
6	6.945	116.166	2.584	70.175	1.511	0.657	40000.0
7	6.116	104.19	2.307	62.087	1.336	0.701	30000.0
8	6.885	117.221	2.567	69.966	1.412	0.656	20000.0
9	6.228	107.516	2.331	63.738	1.365	0.703	20000.0
10	6.801	116.421	2.56	68.757	1.467	0.663	30000.0
11	6.144	105.76	2.305	63.511	1.407	0.693	30000.0
12	6.658	116.411	2.606	69.983	1.541	0.638	20000.0
13	6.327	106.035	2.344	63.486	1.392	0.694	30000.0
14	6.443	111.956	2.484	67.114	1.405	0.674	30000.0
15	6.342	109.987	2.477	67.051	1.409	0.693	20000.0
16	6.348	108.898	2.434	65.919	1.416	0.681	20000.0
17	6.326	108.246	2.419	64.449	1.364	0.69	20000.0
18	6.548	111.475	2.54	69.091	1.435	0.668	20000.0
19	6.65	113.812	2.672	70.365	1.442	0.651	40000.0
20	6.499	111.128	2.43	65.93	1.397	0.684	30000.0
21	6.584	113.552	2.512	69.237	1.463	0.666	40000.0
22	6.138	105.329	2.271	63.961	1.399	0.698	30000.0
23	6.946	118.166	2.584	70.352	1.522	0.648	30000.0
24	6.739	111.671	2.558	67.59	1.402	0.691	40000.0
25	6.349	107.498	2.405	66.014	1.337	0.691	20000.0
26	6.313	107.365	2.363	65.236	1.388	0.689	30000.0
27	6.306	107.066	2.294	64.346	1.407	0.679	30000.0
28	6.092	105.321	2.249	62.911	1.369	0.697	20000.0
29	6.238	106.268	2.359	62.911	1.34	0.698	20000.0
30	6.497	108.481	2.403	64.432	1.44	0.69	20000.0
31	6.271	108.436	2.331	64.456	1.397	0.698	30000.0
32	6.583	112.641	2.366	66.666	1.531	0.674	40000.0
33	6.727	115.803	2.49	69.799	1.491	0.65	20000.0
34	6.497	111.151	2.415	65.624	1.409	0.689	30000.0
35	6.496	110.843	2.404	66.695	1.417	0.69	20000.0
36	6.669	114.21	2.516	69.332	1.495	0.655	30000.0
37	6.267	108.353	2.345	65.02	1.408	0.686	30000.0
38	6.465	109.194	2.448	66.094	1.397	0.699	20000.0
39	5.994	106.142	2.214	62.79	1.39	0.699	30000.0
40	5.876	98.025	2.103	56.982	1.325	0.724	20000.0
41	6.494	114.492	2.54	70.08	1.527	0.65	40000.0
42	6.456	109.839	2.406	66.129	1.439	0.684	30000.0
43	6.279	107.756	2.319	63.589	1.409	0.696	30000.0
44	6.457	107.611	2.349	63.633	1.379	0.714	40000.0
45	6.296	110.102	2.333	64.926	1.435	0.668	20000.0
46	6.334	107.732	2.365	64.995	1.419	0.687	30000.0
47	6.218	106.522	2.268	61.677	1.404	0.694	40000.0
48	6.074	105.66	2.253	62.275	1.375	0.688	20000.0
49	6.311	109.955	2.444	66.478	1.419	0.669	40000.0
50	6.853	116.529	2.637	71.184	1.444	0.658	40000.0
51	6.113	105.135	2.283	62.455	1.368	0.69	30000.0
52	5.881	100.475	2.214	61.496	1.324	0.724	20000.0
53	6.129	105.535	2.275	63.146	1.419	0.701	30000.0
54	6.428	108.676	2.409	65.027	1.393	0.7	30000.0
55	6.601	114.826	2.533	68.558	1.446	0.661	30000.0
56	6.384	105.413	2.359	63.318	1.349	0.719	20000.0
57	6.503	108.958	2.398	65.627	1.373	0.702	30000.0
58	6.395	107.796	2.324	63.374	1.355	0.699	20000.0
59	6.999	116.975	2.676	70.938	1.457	0.664	20000.0
60	6.362	111.333	2.46	66.692	1.468	0.675	30000.0
61	6.439	110.611	2.375	65.321	1.473	0.68	40000.0
62	6.49	110.511	2.409	65.91	1.408	0.691	20000.0
63	6.659	112.592	2.577	68.252	1.433	0.664	30000.0
64	6.617	112.882	2.554	67.455	1.412	0.66	30000.0
65	6.481	113.632	2.491	68.926	1.45	0.671	20000.0
66	6.27	106.419	2.321	64.578	1.404	0.699	40000.0
67	6.563	114.525	2.582	70.199	1.472	0.654	30000.0
68	6.279	106.372	2.386	63.219	1.359	0.706	20000.0
69	6.34	110.291	2.526	67.399	1.442	0.672	30000.0
70	6.398	108.614	2.351	63.866	1.392	0.704	40000.0
71	6.553	111.958	2.526	68.311	1.413	0.678	20000.0
72	6.473	111.19	2.358	66.567	1.416	0.665	30000.0
73	6.778	114.145	2.537	69.121	1.503	0.651	20000.0
74	6.718	116.002	2.531	69.698	1.46	0.651	30000.0
75	6.465	110.58	2.502	66.676	1.374	0.683	20000.0
76	6.805	115.733	2.514	68.377	1.511	0.658	20000.0
77	6.252	108.252	2.388	64.225	1.355	0.703	20000.0
78	6.504	109.767	2.446	66.886	1.419	0.678	20000.0
79	6.43	109.556	2.42	65.571	1.412	0.69	30000.0
80	6.442	109.331	2.375	65.518	1.417	0.682	40000.0
81	6.588	111.746	2.549	68.41	1.449	0.663	20000.0
82	6.838	114.906	2.564	68.134	1.479	0.652	30000.0
83	5.96	99.656	2.23	59.667	1.317	0.738	20000.0
84	6.734	113.981	2.524	67.703	1.441	0.674	30000.0
