NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	150.43	56.657	22.278	45.627	0.355	0.808	50000.0
2	150.662	57.358	22.403	46.116	0.36	0.802	90000.0
3	148.495	55.852	22.161	45.427	0.345	0.807	50000.0
4	148.195	56.765	22.104	45.624	0.358	0.807	70000.0
5	148.338	56.588	22.132	45.368	0.352	0.81	110000.0
6	149.296	56.383	22.251	45.728	0.347	0.808	80000.0
7	151.085	57.235	22.515	46.234	0.357	0.801	90000.0
8	149.282	56.951	22.163	45.687	0.36	0.805	90000.0
9	148.73	56.654	22.371	46.201	0.356	0.8	60000.0
10	148.04	55.889	22.147	45.535	0.344	0.809	90000.0
11	149.39	56.695	22.33	45.704	0.355	0.806	50000.0
12	148.714	56.651	22.232	45.826	0.358	0.804	110000.0
13	150.211	56.49	22.493	45.743	0.349	0.809	60000.0
14	149.136	57.001	22.175	45.556	0.359	0.805	70000.0
15	148.996	56.596	22.264	45.674	0.35	0.808	60000.0
16	147.875	56.347	22.043	45.559	0.354	0.805	70000.0
17	149.484	56.681	22.349	45.545	0.35	0.811	70000.0
18	148.457	56.319	22.193	45.43	0.351	0.812	70000.0
19	148.475	56.127	22.357	45.646	0.347	0.809	60000.0
20	149.033	56.231	22.301	45.492	0.352	0.81	40000.0
21	147.05	56.111	21.904	45.176	0.353	0.81	100000.0
22	148.029	56.48	22.156	45.419	0.357	0.809	100000.0
23	149.068	56.425	22.325	45.514	0.35	0.81	70000.0
24	150.141	56.422	22.465	45.878	0.356	0.806	50000.0
25	149.061	56.124	22.171	45.49	0.347	0.809	90000.0
26	150.929	56.8	22.506	45.996	0.354	0.803	70000.0
27	149.01	56.374	22.201	45.769	0.346	0.807	80000.0
28	148.873	55.827	22.046	44.937	0.345	0.816	80000.0
29	150.559	57.227	22.415	45.924	0.358	0.802	40000.0
30	150.159	56.603	22.611	45.929	0.35	0.805	70000.0
31	148.776	55.904	22.382	45.306	0.343	0.811	180000.0
32	149.487	56.38	22.25	45.488	0.358	0.807	70000.0
33	148.453	57.136	22.082	45.93	0.356	0.801	80000.0
34	147.753	56.019	22.174	45.329	0.348	0.813	70000.0
35	149.11	55.961	22.182	45.456	0.347	0.809	70000.0
36	149.064	56.712	22.304	45.473	0.355	0.81	50000.0
37	150.55	56.71	22.647	46.118	0.355	0.803	60000.0
38	149.654	55.981	22.518	45.148	0.347	0.814	100000.0
39	148.501	56.25	22.233	45.61	0.347	0.808	100000.0
40	150.704	57.271	22.483	46.04	0.355	0.805	80000.0
41	150.638	57.015	22.567	45.873	0.354	0.808	120000.0
42	150.413	56.969	22.612	46.064	0.359	0.803	40000.0
43	149.598	56.594	22.283	45.783	0.354	0.806	40000.0
44	150.701	56.307	22.334	45.527	0.348	0.808	90000.0
45	148.815	56.218	22.052	45.211	0.346	0.813	70000.0
46	148.371	56.91	22.099	45.659	0.358	0.806	120000.0
47	149.033	56.682	22.433	46.035	0.357	0.805	60000.0
48	149.324	56.586	22.367	45.679	0.35	0.805	70000.0
49	148.96	56.663	22.196	45.887	0.354	0.803	60000.0
50	150.246	56.766	22.592	46.261	0.361	0.799	80000.0
51	150.403	56.301	22.364	45.583	0.349	0.809	90000.0
52	151.808	57.144	22.736	46.531	0.356	0.799	60000.0
53	149.006	56.036	22.373	45.673	0.347	0.808	70000.0
54	147.823	55.983	22.112	45.316	0.352	0.81	60000.0
55	150.23	57.311	22.356	45.677	0.356	0.808	90000.0
56	146.857	55.935	21.76	45.113	0.351	0.81	90000.0
57	148.065	56.375	22.137	45.504	0.358	0.804	110000.0
58	149.091	56.697	22.194	45.871	0.354	0.804	40000.0
59	150.159	57.09	22.601	46.553	0.354	0.799	90000.0
60	148.492	56.611	22.309	45.679	0.356	0.806	60000.0
61	150.589	56.844	22.484	45.821	0.356	0.807	70000.0
62	147.948	56.389	22.144	45.633	0.352	0.806	110000.0
63	148.697	56.61	22.235	45.657	0.356	0.806	80000.0
64	149.304	56.655	22.109	45.343	0.356	0.81	70000.0
65	148.903	56.911	22.359	45.887	0.358	0.804	90000.0
66	149.0	56.498	22.458	45.596	0.352	0.808	60000.0
67	149.543	56.906	22.51	45.831	0.358	0.805	70000.0
68	148.079	56.299	22.119	45.167	0.352	0.811	60000.0
69	147.327	57.122	21.928	45.763	0.366	0.801	70000.0
70	149.953	57.339	22.271	46.136	0.358	0.801	70000.0
