MutationType	ID83A	ID83B	ID83C	ID83D
3:Ins:R:0	0.015743814104307603	0.004653973917463788	0.011018609970245024	0.005285796364907469
3:Ins:R:1	0.011239721860383583	0.0037438361385184037	0.007645724824329249	0.011246485979018388
3:Ins:R:2	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
3:Ins:R:3	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
3:Ins:R:4	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
3:Ins:R:5	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
4:Ins:R:0	0.00945166394521948	0.000971597351966409	0.00209026373046072	0.0024080336056454144
4:Ins:R:1	0.0008755781052752809	0.002265711287558929	0.013053429833017702	0.0012477040014334763
4:Ins:R:2	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
4:Ins:R:3	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
4:Ins:R:4	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
4:Ins:R:5	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
5:Ins:R:0	0.010347103323648242	0.041494258313612704	0.020943534384628038	0.0429618035020178
5:Ins:R:1	0.024344509647345376	0.010621812629282489	0.010056596972405032	0.008396253014403214
5:Ins:R:2	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
5:Ins:R:3	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
5:Ins:R:4	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
5:Ins:R:5	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
2:Del:M:1	0.0725564254285382	0.014951585516245487	0.05485941469095081	0.028677839777350504
3:Del:M:1	0.004348365122324936	0.0011280240576121514	0.002324470630734652	0.008871590081958515
3:Del:M:2	0.0034037351493168442	0.0018911963809843258	0.00310209214376755	0.0032266833983374
4:Del:M:1	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
4:Del:M:2	7.50365380781659e-06	6.512938614378072e-06	6.611835442527081e-06	1.0222846889291759e-05
4:Del:M:3	0.007475714696571458	0.0014469530790248086	0.0029168480515500052	0.0009045030154254619
5:Del:M:1	0.03613597485284458	0.012404636568138585	0.017720632818143834	0.05278546747493432
5:Del:M:2	0.007774233301254867	0.004772976892232012	0.018474834918138755	0.008487594452029583
5:Del:M:3	0.00881077942695086	0.0029788544607740166	0.010366311973300669	0.03224421667461001
5:Del:M:4	0.0018953718957880029	0.00266007516335776	0.0019330114762681205	0.003577736016208064
5:Del:M:5	7.503653805542854e-06	6.512938618925545e-06	6.61183542888466e-06	1.0222846873375601e-05
