MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:T:5	0.0016047349951150026	0.00033850537439498405	0.0010136302139791553	0.11892539340704161	0.006637313810701273	0.0002575718922435044	0.00672468972232366	0.003213138298454674	0.005569618219690966
1:Ins:C:0	0.025760756887051456	0.00043456995660889674	0.004389186669985321	0.0014823418478063389	0.014093723458420441	0.015052226648188026	0.02022940894708583	0.004014615397693077	0.014430332484505471
1:Ins:C:1	0.00451055035311839	0.0027006795911458208	0.007714725985392476	0.0066060271383059895	0.011556034167130491	0.01132634355755414	0.020524469745030843	0.007390929670746687	0.007616648734392015
1:Ins:C:2	7.564199370213131e-05	0.007431385817918112	0.012831634116066653	0.011138911323506164	0.00654293886541268	0.011988787169365765	0.008397043371887705	0.0013539337703903699	0.014002129612064493
1:Ins:C:3	2.087349388446569e-08	0.0032756111042031933	0.009280627402437751	0.0007175830224067652	0.024708713111685262	0.006366061024915552	0.009249346637982185	0.0053454609335304324	0.006668125562447074
1:Ins:C:4	0.0020375585606582547	0.005011948014414997	0.00497974063796903	0.028295308544255705	0.003956946813615332	0.004437243514363995	0.013174260230591699	0.0037752108380524874	0.004722380062282579
1:Ins:C:5	6.037007037552694e-07	0.003472539616349124	0.009651425382073739	0.07108146884803773	0.013613651139578735	0.008461817621125078	0.03445603675866238	0.004232543441195986	0.019358924867061658
1:Ins:T:0	0.03343002284953855	0.009869289518949814	0.006346184953530951	0.005113344570370657	0.026755245031457875	0.043696344285284426	0.13868190959723115	0.003926410218746242	0.007682291333979308
1:Ins:T:1	0.0106126558966848	0.02694527410201091	0.0921853704026762	0.004530697636064574	0.022365318067363953	0.05881170281766682	0.03760065858188682	0.014311553610100418	0.13542143792563763
1:Ins:T:2	0.003426931727987643	0.018974417707233328	0.025592049695542515	0.018347061107035927	0.059486259220034296	0.05720316954717328	0.03495301798778598	0.01158885757639819	0.04359402260007357
1:Ins:T:3	0.002340890927731607	0.005330389685340435	0.008538785696870171	0.010729980849343406	0.013103603612855182	0.010888292049988592	0.011886942945326169	0.0001921045318014336	0.008702942690831463
1:Ins:T:4	0.00018827633367862973	0.002361197241461923	0.0013486838529479161	0.011399667306586139	0.013146428163081402	0.00488847967333804	0.013884253989333302	0.007625409853973792	0.00811071752393474
1:Ins:T:5	9.014881516833383e-08	0.005932721072485663	9.836756445395167e-05	0.15340374159153725	0.0021892539431850365	0.003788500817692579	0.012964066110778135	0.0010249701184604021	0.006331726664172379
2:Del:R:0	0.004667806044399469	6.354820214752976e-05	0.003930507589843941	0.032105490720582566	0.02791778422500556	0.02723007034718364	0.024334295958495317	0.0065201504962959685	0.018796930460157027
2:Del:R:1	5.62799575476447e-08	0.00197899196383446	0.0013293143564021648	0.015193923550839372	0.01060969680226517	0.004301343446848733	0.011307130644204903	0.005341140845677188	0.013565613420355156
2:Del:R:2	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
2:Del:R:3	1.2420387847905666e-07	5.15074262636972e-06	3.6947577928003737e-06	0.003171718960977046	3.9828012496911924e-05	6.949428967573112e-06	8.775795655992625e-05	1.4217867551451491e-05	0.00024239856625854372
2:Del:R:4	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
2:Del:R:5	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
3:Del:R:0	3.825103601062807e-05	0.004145258252500241	0.0031505705366953406	0.018232766733310087	0.015660643534717786	0.013434757806771813	0.026745150119897473	0.010301138694689484	0.00844556877803484
3:Del:R:1	5.8368893807170254e-08	0.0007773656110299499	0.002222508120157336	0.0003790471905935533	0.0004942339795969985	0.0013761348330763212	0.0009410503962755002	0.0011647291026497442	0.0021763723678711244
3:Del:R:2	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
3:Del:R:3	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
3:Del:R:4	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
3:Del:R:5	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
4:Del:R:0	0.0032851651425834694	0.0009051382945556386	0.00012540608395795517	0.019632269520811273	0.014890291179059005	0.01591669188690689	0.026696043814804966	0.010548088747508472	0.011575490410828308
4:Del:R:1	6.547374046483868e-08	0.0007151987417574901	0.00014072215275344745	0.0007419258765219184	0.0006918736864759012	0.0010714530048891646	0.0017284789575688464	0.0039624106706162366	0.0031818856113113724
4:Del:R:2	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
4:Del:R:3	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
4:Del:R:4	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
4:Del:R:5	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
5:Del:R:0	0.01264447537416885	0.0007734345389474129	0.0019750519615462283	0.00962846645712375	5.081774698965091e-06	0.010496421683394324	0.009039628467263156	0.5892609214894446	0.002648971090546812
5:Del:R:1	1.303848207703795e-07	6.858199412818067e-06	4.846912960942973e-06	1.5137186037961214e-06	5.9129184586481644e-06	8.26750914427521e-06	6.955041305900522e-06	1.613865008494031e-05	8.963400432548951e-06
