NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
54	122.056	69.126	19.586	52.293	0.529	0.703	20000.0
55	133.439	71.94	20.878	54.381	0.563	0.686	20000.0
56	128.233	68.909	20.176	53.508	0.513	0.694	20000.0
57	142.941	73.271	22.487	55.82	0.56	0.69	20000.0
58	131.831	75.107	21.868	55.69	0.602	0.672	20000.0
59	123.899	69.175	21.78	53.716	0.533	0.711	20000.0
60	122.956	70.306	19.493	52.453	0.546	0.697	20000.0
61	141.62	74.052	22.073	56.918	0.563	0.664	20000.0
62	133.969	72.689	21.334	55.391	0.574	0.68	20000.0
63	136.559	74.138	22.929	56.952	0.576	0.667	20000.0
64	139.386	78.025	22.989	57.42	0.659	0.644	20000.0
65	122.736	68.983	18.901	53.087	0.563	0.672	20000.0
66	130.487	72.982	22.355	56.196	0.614	0.66	20000.0
67	127.33	67.864	19.876	52.653	0.48	0.716	20000.0
68	113.862	67.276	19.163	51.136	0.513	0.73	20000.0
69	116.932	67.723	18.574	51.544	0.523	0.702	20000.0
70	128.613	69.544	21.399	54.081	0.513	0.707	20000.0
71	141.34	76.753	21.422	55.371	0.584	0.679	20000.0
72	127.485	67.03	20.741	53.131	0.513	0.714	20000.0
73	122.304	69.186	21.205	52.138	0.551	0.725	20000.0
74	131.188	68.517	21.355	54.324	0.477	0.708	20000.0
75	132.941	72.589	21.341	53.822	0.537	0.714	20000.0
76	127.116	71.211	21.403	53.592	0.554	0.704	20000.0
77	130.382	69.286	20.89	54.278	0.506	0.693	20000.0
78	127.283	69.01	18.04	52.39	0.52	0.685	20000.0
79	134.261	71.875	20.863	54.06	0.533	0.699	20000.0
80	132.631	71.985	21.799	55.754	0.586	0.67	20000.0
81	124.169	69.709	19.428	53.477	0.533	0.679	20000.0
82	132.077	69.806	20.447	54.061	0.515	0.699	20000.0
83	116.492	67.444	18.357	50.977	0.509	0.711	20000.0
84	133.476	70.287	20.779	54.263	0.506	0.701	40000.0
85	122.699	68.887	19.652	52.527	0.53	0.696	20000.0
86	137.385	73.59	20.846	55.785	0.571	0.66	20000.0
87	121.665	65.661	18.915	51.062	0.438	0.726	20000.0
88	125.992	71.346	19.662	53.245	0.583	0.68	20000.0
89	119.457	69.147	18.858	52.057	0.533	0.688	20000.0
90	123.501	70.247	19.112	52.709	0.541	0.684	40000.0
91	146.669	76.384	23.805	58.037	0.587	0.658	20000.0
92	140.189	74.56	23.395	58.194	0.564	0.665	20000.0
93	133.328	73.193	23.527	56.648	0.567	0.672	20000.0
94	121.371	67.41	20.072	53.616	0.516	0.69	20000.0
95	129.096	70.178	20.36	53.923	0.506	0.683	20000.0
96	128.592	69.203	21.508	55.16	0.524	0.693	20000.0
97	117.451	68.195	18.523	51.154	0.52	0.702	20000.0
98	119.733	68.837	19.777	52.698	0.526	0.703	20000.0
99	120.614	67.991	20.485	52.237	0.508	0.73	20000.0
100	120.333	69.603	19.042	51.851	0.553	0.704	30000.0
