Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
TCGA_55_8203_01A	480	0.919	186.491	38.852%	29.552	39.547%	0.15899	0.853
TCGA_55_8208_01A	387	0.668	297.309	76.824%	58.409	74.608%	0.44983	0.511
TCGA_55_8299_01A	235	0.92	103.319	43.966%	14.435	39.302%	0.20117	0.855
TCGA_55_8506_01A	1897	0.845	762.204	40.179%	165.049	53.797%	0.1864	0.728
TCGA_55_8510_01A	359	0.952	115.178	32.083%	17.32	30.757%	0.11085	0.915
TCGA_55_8511_01A	641	0.971	169.467	26.438%	23.853	24.05%	0.08119	0.949
TCGA_55_8616_01A	628	0.952	194.607	30.988%	31.622	31.122%	0.09303	0.921
TCGA_55_A48X_01A	458	0.953	164.742	35.97%	24.022	31.343%	0.13538	0.93
TCGA_55_A48Z_01A	64	0.622	63.456	99.15%	9.313	80.452%	0.81778	0.385
TCGA_55_A492_01A	332	0.924	140.861	42.428%	19.115	38.571%	0.17886	0.855
TCGA_55_A493_01A	346	0.894	157.062	45.394%	24.5	44.941%	0.1869	0.81
TCGA_55_A494_01A	272	0.897	132.498	48.712%	18.988	44.194%	0.21502	0.817
TCGA_62_A46O_01A	1039	0.975	236.86	22.797%	34.619	22.241%	0.05191	0.953
TCGA_62_A46R_01A	189	0.813	116.155	61.458%	17.958	58.855%	0.35077	0.67
TCGA_64_1679_01A	566	0.953	197.59	34.91%	27.781	30.538%	0.12206	0.922
TCGA_64_1681_01A	84	0.603	83.354	99.231%	12.076	83.332%	0.81168	0.329
TCGA_64_5781_01A	1233	0.974	274.2	22.238%	42.201	22.577%	0.0485	0.953
TCGA_67_3770_01A	241	0.902	109.14	45.286%	15.973	43.425%	0.23945	0.818
TCGA_67_3774_01A	122	0.811	79.787	65.399%	11.492	59.583%	0.40565	0.658
TCGA_67_6217_01A	212	0.898	108.562	51.208%	15.367	44.032%	0.25923	0.828
TCGA_69_7973_01A	278	0.904	131.943	47.462%	20.102	42.916%	0.19163	0.845
TCGA_69_7974_01A	572	0.945	193.459	33.822%	28.923	32.574%	0.10879	0.902
TCGA_69_7979_01A	1677	0.964	513.885	30.643%	81.925	28.737%	0.07628	0.951
TCGA_69_7980_01A	941	0.956	267.632	28.441%	42.836	29.334%	0.07963	0.922
TCGA_73_4662_01A	232	0.926	101.655	43.817%	13.422	37.903%	0.22964	0.862
TCGA_73_4666_01A	410	0.948	138.231	33.715%	19.643	32.034%	0.1071	0.9
TCGA_73_4670_01A	391	0.91	173.038	44.255%	24.325	42.364%	0.18486	0.824
TCGA_73_7498_01A	130	0.79	97.539	75.03%	13.574	61.7%	0.46464	0.646
TCGA_78_7145_01A	219	0.89	109.845	50.158%	16.255	45.667%	0.25527	0.81
TCGA_78_7146_01A	420	0.891	198.515	47.265%	30.076	45.507%	0.17457	0.804
TCGA_78_7147_01A	387	0.9	173.242	44.765%	25.048	45.126%	0.16539	0.801
TCGA_78_7153_01A	126	0.687	106.781	84.747%	15.783	75.072%	0.61159	0.458
TCGA_78_7158_01A	266	0.934	107.641	40.467%	14.927	35.764%	0.17042	0.882
TCGA_78_7159_01A	330	0.923	136.284	41.298%	19.707	38.545%	0.16053	0.859
TCGA_78_7161_01A	209	0.885	107.844	51.6%	15.468	46.787%	0.27834	0.794
TCGA_78_7220_01A	962	0.962	254.896	26.496%	38.764	27.333%	0.06973	0.927
TCGA_83_5908_01A	272	0.792	158.178	58.154%	30.076	61.012%	0.31974	0.675
TCGA_86_6851_01A	965	0.958	281.607	29.182%	40.725	28.786%	0.08026	0.919
TCGA_86_7954_01A	243	0.815	143.432	59.026%	22.818	58.779%	0.30465	0.669
TCGA_86_8056_01A	297	0.633	233.561	78.64%	50.303	77.481%	0.51356	0.485
TCGA_86_8074_01A	72	0.619	75.345	104.646%	10.339	81.231%	1.01215	0.368
TCGA_91_6830_01A	252	0.502	279.201	110.794%	63.202	86.489%	0.93822	0.382
TCGA_91_6836_01A	499	0.957	150.162	30.093%	21.728	29.038%	0.1031	0.919
TCGA_91_6840_01A	144	0.536	154.276	107.136%	29.045	84.769%	0.90116	0.366
TCGA_91_6847_01A	92	0.564	89.626	97.42%	13.804	87.304%	0.85276	0.259
TCGA_95_7039_01A	1392	0.964	358.366	25.745%	55.25	26.434%	0.05631	0.933
TCGA_95_7043_01A	1155	0.967	294.975	25.539%	48.887	26.161%	0.06695	0.949
TCGA_95_7948_01A	162	0.413	220.336	136.01%	53.251	91.057%	1.39289	0.315
TCGA_95_A4VK_01A	309	0.921	136.13	44.055%	19.553	39.114%	0.19937	0.864
TCGA_95_A4VN_01A	571	0.958	177.901	31.156%	25.388	28.678%	0.09086	0.925
TCGA_95_A4VP_01A	148	0.843	86.869	58.695%	13.22	53.881%	0.32007	0.733
TCGA_97_7547_01A	198	0.83	120.886	61.054%	19.176	55.776%	0.37429	0.725
TCGA_97_7553_01A	47	0.519	54.364	115.668%	9.825	85.841%	1.18178	0.348
TCGA_97_7941_01A	97	0.863	58.776	60.594%	8.97	50.864%	0.36694	0.796
TCGA_97_8175_01A	30	0.483	40.895	136.317%	6.486	88.263%	1.33982	0.295
TCGA_97_A4M0_01A	466	0.946	153.888	33.023%	23.314	32.318%	0.1138	0.903
TCGA_97_A4M1_01A	47	0.502	54.2	115.319%	9.028	88.104%	1.26463	0.276
TCGA_97_A4M3_01A	241	0.92	110.201	45.727%	15.853	39.399%	0.20281	0.871
TCGA_99_7458_01A	516	0.945	164.81	31.94%	26.574	32.71%	0.11121	0.904
TCGA_J2_8194_01A	166	0.822	100.275	60.407%	14.588	59.162%	0.3573	0.657
TCGA_J2_A4AD_01A	381	0.692	275.064	72.195%	50.5	73.081%	0.39961	0.505
TCGA_J2_A4AG_01A	96	0.754	74.863	77.982%	11.151	66.169%	0.55715	0.597
TCGA_L4_A4E5_01A	396	0.928	152.035	38.393%	24.102	37.342%	0.14738	0.88
TCGA_L9_A443_01A	292	0.913	129.161	44.233%	18.493	41.025%	0.21754	0.839
TCGA_L9_A444_01A	643	0.936	230.278	35.813%	38.506	35.738%	0.12039	0.9
TCGA_MP_A4T4_01A	443	0.942	157.725	35.604%	23.433	33.61%	0.12762	0.898
TCGA_MP_A4T9_01A	42	0.598	45.337	107.945%	7.045	80.812%	0.94774	0.409
TCGA_MP_A4TF_01A	497	0.954	182.757	36.772%	23.313	30.044%	0.13391	0.919
TCGA_MP_A4TH_01A	131	0.765	99.534	75.98%	13.467	67.084%	0.49678	0.561
TCGA_NJ_A4YQ_01A	1298	0.951	397.283	30.607%	64.258	31.033%	0.08277	0.917
TCGA_NJ_A55O_01A	163	0.876	96.744	59.352%	15.148	49.329%	0.3225	0.827
TCGA_O1_A52J_01A	199	0.908	94.384	47.429%	13.013	41.977%	0.25333	0.833
