NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	196.825	72.009	30.483	58.521	0.528	0.66	40000.0
2	195.42	71.857	30.421	58.232	0.525	0.665	20000.0
3	194.703	70.86	30.45	58.23	0.515	0.665	20000.0
4	194.991	71.668	30.301	58.086	0.518	0.669	20000.0
5	195.12	71.889	30.462	58.369	0.527	0.663	20000.0
6	195.186	71.602	30.397	58.338	0.516	0.666	20000.0
7	196.899	72.109	30.692	58.632	0.532	0.661	40000.0
8	195.289	71.755	30.382	58.242	0.528	0.666	20000.0
9	194.229	71.811	30.288	58.523	0.529	0.661	30000.0
10	193.357	70.766	30.292	58.045	0.518	0.668	20000.0
11	195.952	71.784	30.441	58.299	0.532	0.663	30000.0
12	193.714	71.612	30.141	58.235	0.529	0.663	20000.0
13	195.04	71.543	30.395	58.174	0.522	0.666	20000.0
14	194.669	71.488	30.186	58.005	0.526	0.667	20000.0
15	195.428	71.348	30.445	58.188	0.519	0.668	30000.0
16	194.991	71.332	30.428	58.37	0.522	0.664	20000.0
17	195.703	71.881	30.645	58.349	0.526	0.666	20000.0
18	193.159	71.149	30.071	58.065	0.517	0.669	20000.0
19	192.432	70.782	30.379	58.315	0.518	0.664	20000.0
20	196.314	71.61	30.687	58.3	0.53	0.664	30000.0
21	194.226	71.139	30.479	58.18	0.518	0.669	20000.0
22	195.038	71.534	30.568	58.259	0.529	0.665	20000.0
23	196.043	71.902	30.569	58.265	0.522	0.668	30000.0
24	194.787	71.143	30.571	58.342	0.527	0.663	20000.0
25	193.336	70.993	30.171	57.916	0.522	0.668	40000.0
26	197.484	71.803	30.6	58.472	0.523	0.663	20000.0
27	194.829	71.536	30.193	58.112	0.521	0.667	20000.0
28	195.426	71.684	30.46	58.215	0.525	0.667	20000.0
29	196.775	71.781	30.603	58.67	0.524	0.66	20000.0
30	194.993	71.632	30.469	58.324	0.524	0.664	20000.0
31	195.383	71.265	30.731	58.365	0.52	0.666	20000.0
32	193.796	71.371	30.177	57.934	0.528	0.668	20000.0
33	193.129	71.058	30.005	57.86	0.516	0.667	30000.0
34	192.916	71.185	30.169	57.887	0.523	0.67	20000.0
35	193.792	70.863	29.946	57.95	0.514	0.668	20000.0
36	195.386	71.958	30.691	58.488	0.534	0.663	20000.0
37	196.281	71.498	30.854	58.765	0.529	0.659	30000.0
38	194.373	70.978	30.506	57.873	0.513	0.674	20000.0
39	192.315	70.461	29.852	57.535	0.51	0.675	20000.0
40	196.05	72.075	30.451	58.496	0.527	0.661	30000.0
41	196.55	71.54	30.703	58.353	0.524	0.665	20000.0
42	194.05	71.786	30.439	58.479	0.533	0.662	30000.0
43	194.911	71.282	30.144	58.086	0.522	0.667	20000.0
44	195.084	71.167	29.972	57.915	0.515	0.667	20000.0
45	193.527	71.062	29.921	57.699	0.52	0.671	20000.0
46	195.065	71.64	30.502	58.485	0.527	0.662	20000.0
47	196.415	72.144	30.788	58.933	0.537	0.656	20000.0
48	193.883	71.389	30.533	58.509	0.529	0.661	40000.0
49	193.545	71.22	30.256	58.143	0.526	0.664	20000.0
50	196.392	71.796	30.785	58.812	0.527	0.659	20000.0
51	195.184	71.622	30.135	58.289	0.522	0.664	30000.0
52	196.227	72.018	30.653	58.855	0.527	0.656	20000.0
53	193.933	71.387	30.176	58.212	0.524	0.664	30000.0
54	195.56	71.615	30.776	58.395	0.525	0.665	20000.0
55	196.364	72.343	30.385	58.472	0.526	0.664	20000.0
56	192.491	70.946	29.761	57.757	0.516	0.67	20000.0
57	192.967	70.875	30.349	57.984	0.523	0.668	20000.0
58	193.791	71.324	30.18	58.227	0.523	0.665	20000.0
59	194.286	71.248	30.259	58.334	0.521	0.665	30000.0
60	194.395	71.31	30.313	58.117	0.524	0.667	20000.0
61	196.482	72.144	30.704	58.55	0.528	0.664	20000.0
62	193.466	71.061	30.122	57.979	0.519	0.668	40000.0
63	196.764	71.872	30.711	58.427	0.528	0.665	20000.0
64	196.364	71.836	30.572	58.338	0.523	0.666	20000.0
65	194.141	71.764	30.389	58.539	0.525	0.66	30000.0
66	195.073	71.771	30.54	58.558	0.519	0.663	30000.0
67	196.599	71.881	30.666	58.314	0.529	0.664	20000.0
68	196.308	71.679	30.779	58.304	0.523	0.667	30000.0
69	194.288	71.831	30.42	58.499	0.534	0.662	20000.0
70	194.387	71.655	30.31	58.454	0.527	0.663	30000.0
71	195.039	71.358	30.591	58.197	0.521	0.666	20000.0
72	193.286	71.218	30.359	58.035	0.523	0.67	30000.0
73	193.525	70.988	30.292	58.082	0.524	0.666	20000.0
74	195.074	71.761	30.634	58.684	0.53	0.659	20000.0
75	196.595	71.742	30.56	58.651	0.524	0.659	20000.0
76	193.638	71.226	30.424	58.308	0.531	0.661	20000.0
77	196.913	71.892	30.66	58.563	0.53	0.66	20000.0
78	196.638	71.67	30.865	58.555	0.519	0.665	30000.0
79	195.723	71.424	30.298	57.904	0.52	0.67	30000.0
80	194.673	70.906	30.52	57.867	0.515	0.673	20000.0
81	194.744	71.638	29.944	57.891	0.521	0.668	20000.0
82	194.5	71.338	30.167	57.932	0.523	0.67	30000.0
83	194.181	71.624	30.558	58.254	0.529	0.668	20000.0
84	195.02	71.291	30.311	57.945	0.514	0.671	20000.0
85	193.847	71.347	30.244	57.917	0.523	0.667	20000.0
86	196.473	71.597	30.544	58.292	0.522	0.666	30000.0
87	193.087	70.79	30.438	57.9	0.514	0.671	20000.0
88	193.552	71.275	30.409	57.929	0.522	0.671	40000.0
89	195.245	71.007	30.552	58.122	0.521	0.668	20000.0
90	194.942	71.027	30.446	57.907	0.519	0.671	40000.0
91	192.935	71.334	30.064	57.983	0.523	0.666	20000.0
92	193.521	71.432	29.847	57.891	0.523	0.667	20000.0
93	194.795	71.336	30.312	58.343	0.52	0.663	30000.0
94	191.778	70.998	29.885	57.753	0.521	0.669	30000.0
95	192.894	71.12	30.057	57.774	0.525	0.671	20000.0
96	194.857	71.514	30.309	58.137	0.526	0.666	20000.0
97	193.08	71.341	30.045	57.939	0.524	0.666	20000.0
98	193.992	71.588	30.334	58.226	0.524	0.665	20000.0
99	195.996	72.445	30.673	58.723	0.534	0.66	20000.0
100	193.454	71.874	30.101	58.504	0.53	0.659	20000.0
