NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	4.966	83.771	1.879	52.547	1.017	0.767	20000.0
2	5.407	88.723	2.044	54.196	1.021	0.76	30000.0
3	5.163	88.796	1.925	54.733	1.079	0.748	20000.0
4	5.403	86.908	2.038	54.856	0.994	0.747	20000.0
5	5.282	89.349	1.988	54.475	1.01	0.768	30000.0
6	5.591	91.951	2.04	56.311	1.108	0.74	20000.0
7	5.093	88.036	2.01	55.003	0.992	0.76	20000.0
8	5.341	88.905	2.017	55.331	0.971	0.762	40000.0
9	5.147	86.317	1.913	52.302	1.008	0.772	40000.0
10	5.475	90.5	2.053	55.14	1.059	0.745	30000.0
11	5.128	88.403	1.977	54.89	1.063	0.733	30000.0
12	5.793	102.919	2.3	62.976	1.185	0.693	40000.0
13	5.355	90.3	2.023	54.645	1.064	0.735	40000.0
14	4.925	83.933	1.892	51.635	0.967	0.763	60000.0
15	5.09	86.235	1.957	52.493	1.002	0.777	20000.0
16	5.111	87.361	1.96	53.899	1.092	0.741	30000.0
17	5.349	88.672	2.066	55.549	1.021	0.746	50000.0
18	5.135	89.914	1.991	57.362	1.063	0.746	40000.0
19	4.807	83.737	1.912	52.96	1.021	0.747	30000.0
20	4.89	84.658	1.878	52.251	0.999	0.756	20000.0
21	5.18	87.993	1.976	55.252	1.036	0.76	20000.0
22	5.372	91.971	2.075	57.668	1.066	0.748	30000.0
23	5.698	97.621	2.167	60.153	1.114	0.722	40000.0
24	5.446	88.716	2.086	54.773	1.009	0.766	20000.0
25	4.901	82.071	1.843	51.445	0.971	0.78	20000.0
26	4.768	81.825	1.759	50.259	0.996	0.754	20000.0
27	5.044	87.506	1.888	53.56	0.999	0.759	30000.0
28	4.661	82.481	1.809	50.809	0.973	0.768	30000.0
29	4.765	79.584	1.812	49.438	0.968	0.753	30000.0
30	5.559	91.779	2.081	56.042	1.059	0.738	30000.0
31	5.127	86.753	1.967	53.641	1.011	0.759	30000.0
32	5.541	93.528	2.047	57.499	1.128	0.728	30000.0
33	5.673	94.507	2.112	58.105	1.1	0.73	30000.0
34	5.386	90.626	2.062	56.858	1.047	0.753	40000.0
35	5.208	87.217	1.961	54.089	1.017	0.754	20000.0
36	5.859	103.344	2.305	64.23	1.156	0.698	40000.0
37	5.555	97.252	2.138	59.894	1.1	0.723	40000.0
38	5.121	86.48	1.916	52.843	1.056	0.755	20000.0
39	4.781	83.569	1.807	51.182	1.002	0.77	30000.0
40	4.862	80.507	1.826	49.865	0.988	0.775	40000.0
41	5.411	92.848	2.09	58.482	1.069	0.738	20000.0
42	5.206	89.452	1.974	55.172	1.065	0.748	30000.0
43	5.418	94.889	2.07	58.283	1.116	0.732	20000.0
44	5.165	84.561	1.908	51.587	0.982	0.775	30000.0
45	5.372	93.23	2.048	56.503	1.057	0.736	20000.0
46	5.027	84.708	1.931	53.334	1.014	0.76	30000.0
47	4.872	82.617	1.873	50.841	0.981	0.766	30000.0
48	4.896	84.307	1.841	51.794	1.032	0.75	30000.0
49	4.925	84.611	1.886	51.676	1.01	0.76	30000.0
50	5.645	97.226	2.176	60.066	1.067	0.731	30000.0
51	4.856	83.412	1.826	51.724	1.003	0.748	20000.0
52	4.818	81.966	1.846	51.667	0.939	0.779	30000.0
53	5.099	87.757	1.964	54.371	1.045	0.755	20000.0
54	5.804	98.621	2.259	60.665	1.097	0.734	20000.0
55	5.585	95.001	2.183	58.102	1.069	0.741	40000.0
