NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	3.46	59.323	1.463	40.865	0.6	0.837	20000.0
2	3.971	66.059	1.628	43.923	0.624	0.833	20000.0
3	3.615	62.879	1.536	43.683	0.602	0.829	30000.0
4	3.697	61.464	1.544	42.574	0.606	0.829	40000.0
5	3.472	60.285	1.443	40.683	0.616	0.835	20000.0
6	4.193	68.705	1.689	46.629	0.695	0.804	20000.0
7	3.208	54.803	1.379	37.826	0.525	0.858	30000.0
8	3.501	57.157	1.448	40.195	0.567	0.851	20000.0
9	3.733	63.99	1.537	42.508	0.639	0.833	30000.0
10	3.898	63.134	1.594	43.07	0.638	0.838	30000.0
11	3.452	62.783	1.494	43.043	0.636	0.815	40000.0
12	3.562	62.995	1.586	43.531	0.643	0.824	20000.0
13	3.625	62.654	1.539	42.755	0.616	0.827	20000.0
14	3.276	56.111	1.407	38.439	0.564	0.858	30000.0
15	3.488	59.9	1.499	40.74	0.611	0.838	30000.0
16	3.882	65.828	1.621	43.575	0.67	0.824	20000.0
17	3.593	61.265	1.54	42.196	0.65	0.828	30000.0
18	3.573	66.44	1.527	45.554	0.678	0.807	30000.0
19	3.142	54.983	1.378	38.455	0.562	0.849	30000.0
20	3.381	57.38	1.417	39.454	0.603	0.846	40000.0
21	4.018	66.659	1.661	45.26	0.669	0.83	40000.0
22	3.398	58.055	1.443	40.041	0.607	0.839	20000.0
23	3.685	63.41	1.53	43.381	0.658	0.82	30000.0
24	3.914	60.077	1.617	41.752	0.591	0.844	20000.0
25	3.397	55.799	1.422	39.062	0.539	0.858	20000.0
26	3.415	59.809	1.428	40.069	0.582	0.843	40000.0
27	3.774	65.596	1.559	44.264	0.64	0.831	20000.0
28	3.155	57.02	1.358	38.677	0.559	0.849	20000.0
29	3.333	56.764	1.42	38.81	0.576	0.831	30000.0
30	3.826	64.068	1.597	44.271	0.669	0.814	30000.0
31	3.304	58.353	1.408	40.297	0.602	0.841	30000.0
32	4.097	69.994	1.67	46.966	0.723	0.796	30000.0
33	3.819	64.488	1.599	45.302	0.657	0.807	120000.0
34	3.66	64.102	1.571	44.261	0.638	0.824	80000.0
35	3.575	59.771	1.489	41.785	0.616	0.83	40000.0
36	3.884	66.071	1.621	44.92	0.678	0.811	30000.0
37	3.464	59.77	1.492	42.175	0.593	0.838	30000.0
38	3.625	62.756	1.53	42.791	0.65	0.823	20000.0
