NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	6.12	62.51	2.327	47.05	0.485	0.827	20000.0
2	7.43	76.086	2.668	51.977	0.585	0.808	30000.0
3	7.143	68.966	2.76	50.846	0.481	0.822	50000.0
4	7.773	76.594	2.934	55.417	0.613	0.796	20000.0
5	6.819	77.491	2.535	52.711	0.665	0.769	40000.0
6	6.147	67.298	2.358	48.48	0.548	0.835	20000.0
7	6.955	77.095	2.577	54.224	0.642	0.764	20000.0
8	6.451	70.073	2.453	50.145	0.571	0.804	70000.0
9	6.689	75.869	2.483	54.446	0.651	0.767	20000.0
10	6.959	75.02	2.604	53.871	0.592	0.785	50000.0
11	6.655	63.359	2.464	46.468	0.48	0.863	30000.0
12	6.987	75.872	2.583	53.21	0.591	0.799	40000.0
13	6.173	70.711	2.285	48.53	0.597	0.818	20000.0
14	6.736	70.031	2.448	50.141	0.549	0.836	30000.0
15	6.708	72.411	2.396	50.599	0.619	0.793	20000.0
16	6.294	75.413	2.395	53.163	0.647	0.774	20000.0
17	8.233	76.841	2.809	54.109	0.605	0.789	20000.0
18	7.182	77.232	2.709	54.151	0.609	0.799	20000.0
19	6.535	70.431	2.624	52.795	0.521	0.821	20000.0
20	6.338	67.017	2.383	46.784	0.543	0.838	20000.0
21	7.874	81.837	2.964	58.681	0.645	0.764	30000.0
22	7.386	77.274	2.555	52.976	0.625	0.792	20000.0
23	7.616	81.864	2.816	55.637	0.683	0.789	30000.0
24	7.672	72.259	2.784	52.431	0.552	0.818	20000.0
25	6.803	71.133	2.428	50.009	0.541	0.824	40000.0
26	7.043	75.005	2.588	52.315	0.598	0.801	20000.0
27	6.941	73.159	2.631	50.633	0.556	0.826	40000.0
28	6.349	75.32	2.489	53.697	0.637	0.78	30000.0
29	7.357	76.989	2.679	53.048	0.607	0.792	40000.0
30	5.194	57.555	2.1	42.275	0.439	0.868	20000.0
31	6.65	68.483	2.464	48.217	0.509	0.842	30000.0
32	6.817	73.299	2.381	49.382	0.607	0.81	50000.0
33	8.06	82.695	2.948	57.603	0.673	0.775	30000.0
