MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	6.902739847021167e-06	7.413920435510591e-06	5.156326868132055e-06	9.455700621856523e-06	1.3105304640248506e-05	4.8504167909868555e-06	8.414401531524617e-06	1.0478947405090367e-05
1:Del:C:1	0.20545496131969712	0.492494285851717	0.22302364037788722	0.15222100586284795	0.009834077169393822	0.09896881901293454	0.20521076347197323	0.08835744232144294
1:Del:C:2	0.4457680121064186	0.010258069433398305	0.0813163943951804	0.02496152849864266	0.004066611781291729	0.09813221038053259	0.012924162799094021	0.047405988998647806
1:Del:C:3	0.012334278447462453	0.06624637575127315	0.04354439221495426	0.23765760095898714	0.007766054541658036	0.029654059440726473	0.04128748863295101	0.04924419871308714
1:Del:C:4	0.00632927590589162	0.05423446676907702	0.0359009393533613	0.022827830413925766	0.0015531844312135946	0.02260111147102707	0.02646284614793995	0.027844927980934246
1:Del:C:5	0.0038055576938472767	0.01038729639516753	0.006347137367197036	0.01670826918116375	0.042279021527086715	0.008398068727678377	0.04614364192420453	0.030167123000401263
1:Del:T:0	6.902739847021167e-06	7.413920435510591e-06	5.156326868132055e-06	9.455700621856523e-06	1.3105304640248506e-05	4.8504167909868555e-06	8.414401531524617e-06	1.0478947405090367e-05
1:Del:T:1	0.07211837800846808	0.030760437570238254	0.04488372398346623	0.05972575683947643	0.01340372645600894	0.12308313308880316	0.022271101730989357	0.11344194220987902
1:Del:T:2	0.004547456294488583	0.003082884517183548	0.04720736772419059	0.013397718488387236	0.05195480234898639	0.0012949180740766653	0.007106237373501258	0.023612310614327753
1:Del:T:3	0.0003143163531118297	0.003652342985280086	0.0033562350947678966	0.008819228774596581	0.0038993686244543826	0.0005073459609252495	0.008653719087070612	0.0009294119056164618
1:Del:T:4	6.902739847021167e-06	7.413920435510591e-06	5.156326868132055e-06	9.455700621856523e-06	1.3105304640248506e-05	4.8504167909868555e-06	8.414401531524617e-06	1.0478947405090367e-05
1:Del:T:5	0.0026314293792999875	0.004351807435631372	0.01270072960692346	0.004352191088507027	0.013976800782556894	0.005158909169727082	0.003531693769855053	0.008859466809610125
1:Ins:C:0	0.005304342345012856	0.004458171084285709	0.014266061854588657	0.008331568865554289	0.001722289406563391	0.0014533949846446603	0.0006781527002573285	0.011399043522331453
1:Ins:C:1	0.003730198044337385	0.002508446108943474	0.010380910248279883	0.007114110330637118	0.002511169618258009	0.028094363566597166	0.0024002588777358486	0.009918695858374064
1:Ins:C:2	0.001012750157969755	0.0008699889540079653	0.0024118914788114764	0.003880374929441359	0.016010367012092103	0.003577534410113685	0.009568617890795963	0.004907833696829016
1:Ins:C:3	0.0006100328445085168	0.009540964560540316	0.009546130050356752	0.008080628245996238	0.02290990535213666	0.00456263724272327	0.008935782813764686	0.006105801819594525
1:Ins:C:4	0.0028650772807733917	0.010030052185499034	0.018352945547271276	0.020799291385376933	0.0009974138479833528	0.0007073133770455906	0.004572234555528781	0.0197198382694134
1:Ins:C:5	0.01540843024381644	0.002110320312575027	0.001910087669690057	7.879589019665901e-06	0.0008976645423922491	0.0010178187958869956	0.00021292272836546998	0.00015404815044917086
1:Ins:T:0	0.00203228426977347	0.04200301149071919	0.029332297631783754	0.021921665785588403	0.010065050820094257	0.02892626427393111	0.059105743648468094	0.013647887602305673
