NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	6.976	143.06	2.842	86.936	1.681	0.448	20000.0
2	6.218	139.284	2.497	83.052	1.584	0.505	20000.0
3	5.849	141.573	2.342	83.891	1.696	0.46	30000.0
4	5.832	134.233	2.219	79.892	1.523	0.527	30000.0
5	5.706	133.939	2.288	80.201	1.497	0.537	20000.0
6	5.892	136.272	2.279	80.376	1.571	0.522	30000.0
7	5.922	139.711	2.28	80.668	1.546	0.512	20000.0
8	5.583	130.118	2.172	78.336	1.477	0.549	20000.0
9	5.947	137.218	2.344	82.236	1.567	0.498	30000.0
10	6.391	133.319	2.49	81.496	1.53	0.53	40000.0
11	6.25	137.488	2.484	83.943	1.557	0.493	50000.0
12	5.897	135.164	2.378	81.86	1.554	0.524	30000.0
13	5.809	133.407	2.377	81.328	1.495	0.532	30000.0
14	6.044	134.063	2.435	81.293	1.501	0.52	30000.0
15	5.475	131.204	2.209	79.304	1.467	0.536	40000.0
16	5.482	128.658	2.1	76.94	1.496	0.57	20000.0
17	6.037	134.528	2.389	81.815	1.478	0.526	20000.0
18	6.509	147.953	2.494	84.913	1.752	0.448	20000.0
19	6.051	135.887	2.402	82.284	1.489	0.515	20000.0
20	6.147	142.261	2.346	83.321	1.603	0.485	20000.0
21	6.195	141.811	2.431	84.961	1.707	0.455	60000.0
22	6.074	132.712	2.343	80.286	1.48	0.537	20000.0
23	5.987	136.279	2.291	82.75	1.563	0.509	30000.0
24	5.66	126.35	2.119	76.13	1.377	0.597	40000.0
25	6.191	140.43	2.327	83.407	1.626	0.491	20000.0
26	6.134	135.691	2.56	83.987	1.559	0.492	30000.0
27	5.946	134.085	2.42	81.982	1.621	0.518	20000.0
28	6.005	137.504	2.34	81.66	1.557	0.505	30000.0
29	5.888	137.923	2.291	82.172	1.602	0.504	20000.0
30	5.618	131.251	2.178	78.196	1.521	0.554	20000.0
31	6.127	134.984	2.461	81.243	1.494	0.529	20000.0
32	5.726	131.326	2.177	78.878	1.507	0.546	30000.0
33	5.699	136.184	2.248	79.181	1.555	0.534	20000.0
34	5.748	130.495	2.272	79.692	1.419	0.556	20000.0
35	5.749	130.12	2.311	80.589	1.519	0.54	20000.0
36	5.874	132.255	2.291	80.841	1.498	0.549	20000.0
37	6.161	136.085	2.476	83.043	1.523	0.502	40000.0
38	5.915	139.447	2.332	82.424	1.588	0.495	20000.0
39	5.741	131.337	2.265	79.068	1.461	0.556	20000.0
40	6.035	139.601	2.363	82.482	1.547	0.502	20000.0
41	5.382	126.469	2.067	76.775	1.377	0.579	30000.0
42	5.999	140.818	2.351	82.169	1.6	0.497	30000.0
43	5.862	134.687	2.395	80.752	1.56	0.522	20000.0
44	6.028	131.905	2.434	80.761	1.504	0.534	20000.0
45	5.865	136.356	2.297	81.921	1.554	0.508	40000.0
46	6.014	133.652	2.411	82.608	1.504	0.515	20000.0
47	6.493	141.918	2.628	84.961	1.643	0.455	30000.0
48	6.041	137.886	2.319	80.589	1.517	0.529	20000.0
49	5.543	130.657	2.294	77.911	1.435	0.549	30000.0
50	6.123	137.816	2.437	82.124	1.58	0.507	30000.0
51	6.053	125.679	2.433	77.754	1.433	0.576	20000.0
52	5.875	134.95	2.436	81.012	1.562	0.531	30000.0
53	6.053	134.954	2.299	80.643	1.506	0.533	20000.0
54	5.969	134.225	2.378	82.173	1.505	0.519	30000.0
55	5.644	132.198	2.233	79.051	1.502	0.556	40000.0
56	6.155	137.154	2.415	83.757	1.532	0.486	30000.0
57	6.098	140.746	2.356	82.332	1.633	0.508	30000.0
58	6.013	136.431	2.366	81.953	1.55	0.512	20000.0
59	5.703	135.57	2.249	81.744	1.569	0.512	20000.0
60	5.322	122.484	2.132	77.032	1.421	0.578	30000.0
61	5.66	131.324	2.225	80.181	1.487	0.549	20000.0
62	5.68	131.48	2.248	79.805	1.451	0.544	40000.0
63	5.894	139.069	2.238	81.778	1.595	0.498	30000.0
64	5.827	136.627	2.307	80.934	1.542	0.512	30000.0
65	6.775	148.762	2.708	88.128	1.848	0.424	20000.0
66	5.534	128.22	2.191	78.878	1.403	0.559	40000.0
67	5.59	130.111	2.216	78.925	1.43	0.549	20000.0
68	5.463	125.536	2.162	78.284	1.423	0.56	40000.0
69	5.524	132.322	2.162	78.846	1.494	0.543	30000.0
70	6.255	146.131	2.44	85.422	1.674	0.448	60000.0
71	5.939	136.106	2.287	81.289	1.465	0.523	20000.0
72	5.803	136.269	2.369	82.029	1.551	0.512	20000.0
73	5.935	137.653	2.332	82.514	1.526	0.515	20000.0
74	5.81	139.657	2.318	82.536	1.558	0.499	20000.0
75	6.2	139.497	2.434	81.476	1.526	0.517	30000.0
76	5.951	134.106	2.356	79.979	1.578	0.512	20000.0
77	5.875	135.716	2.202	80.212	1.557	0.525	20000.0
78	6.173	138.526	2.381	82.601	1.596	0.508	30000.0
79	5.778	132.985	2.243	78.845	1.479	0.546	40000.0
80	6.17	135.337	2.402	82.683	1.524	0.513	30000.0
81	5.628	128.052	2.331	78.927	1.428	0.558	20000.0
82	6.328	142.493	2.481	85.5	1.687	0.462	50000.0
83	6.496	141.199	2.525	82.366	1.614	0.506	20000.0
84	6.523	142.041	2.518	84.308	1.691	0.479	20000.0
85	6.139	137.592	2.411	82.937	1.556	0.508	40000.0
86	6.136	139.923	2.284	83.972	1.576	0.492	30000.0
87	5.77	134.007	2.284	81.124	1.493	0.524	20000.0
88	6.008	131.647	2.417	80.165	1.537	0.511	30000.0
89	6.224	139.493	2.354	82.059	1.565	0.507	50000.0
90	5.6	128.033	2.324	78.378	1.384	0.564	50000.0
91	5.483	126.219	2.146	75.928	1.39	0.587	30000.0
92	6.311	142.96	2.502	84.979	1.678	0.47	30000.0
93	6.159	145.001	2.351	83.118	1.677	0.487	20000.0
94	5.853	137.395	2.331	81.571	1.573	0.51	30000.0
95	6.596	145.788	2.589	85.07	1.708	0.462	30000.0
96	5.989	130.958	2.459	80.093	1.538	0.538	30000.0
97	6.243	139.138	2.494	83.717	1.632	0.496	20000.0
98	5.767	136.262	2.326	80.862	1.536	0.518	30000.0
99	5.817	131.159	2.252	79.893	1.495	0.531	20000.0
100	5.921	134.562	2.233	81.208	1.484	0.532	30000.0
