NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
31	14.175	122.105	4.368	75.967	1.258	0.597	20000.0
32	13.728	122.589	4.25	75.499	1.336	0.592	20000.0
33	13.595	119.716	4.196	76.438	1.263	0.592	20000.0
34	12.97	117.4	4.045	73.23	1.239	0.623	40000.0
35	13.116	118.377	4.117	73.721	1.245	0.615	40000.0
36	13.198	121.032	4.051	75.853	1.296	0.58	20000.0
37	13.307	119.118	4.157	75.692	1.239	0.592	20000.0
38	13.042	116.324	4.18	72.998	1.247	0.625	20000.0
39	13.785	119.386	4.163	74.581	1.252	0.609	20000.0
40	12.151	109.123	3.815	68.639	1.085	0.669	70000.0
41	13.723	116.679	4.079	74.254	1.237	0.62	20000.0
42	14.098	124.753	4.215	77.077	1.379	0.567	20000.0
43	13.668	119.408	4.088	75.49	1.25	0.608	20000.0
44	13.157	117.813	4.103	75.082	1.208	0.603	20000.0
45	13.622	120.518	4.158	73.975	1.302	0.592	20000.0
46	13.434	121.813	4.387	76.601	1.346	0.574	40000.0
47	13.88	119.975	4.337	75.455	1.245	0.602	20000.0
48	14.691	126.869	4.422	78.065	1.425	0.556	20000.0
49	12.745	114.84	3.904	70.872	1.244	0.632	30000.0
50	13.652	120.399	4.124	75.444	1.24	0.607	30000.0
51	12.828	119.134	4.138	75.188	1.275	0.588	20000.0
52	13.814	123.705	4.239	77.072	1.34	0.569	40000.0
53	13.028	113.207	3.985	71.97	1.18	0.643	40000.0
54	13.191	120.894	4.312	75.172	1.336	0.587	20000.0
55	13.676	122.035	4.289	75.76	1.279	0.595	40000.0
56	13.37	119.748	4.295	75.848	1.255	0.602	20000.0
57	13.282	116.692	4.114	72.476	1.241	0.644	60000.0
58	13.387	118.326	4.339	75.585	1.262	0.604	30000.0
59	13.684	121.554	4.324	75.749	1.29	0.588	20000.0
60	14.027	121.644	4.178	75.874	1.297	0.595	20000.0
61	13.76	123.888	4.522	78.274	1.409	0.557	40000.0
62	13.658	122.184	4.284	74.177	1.336	0.613	30000.0
63	13.226	118.518	4.086	73.317	1.319	0.614	20000.0
64	13.284	120.927	3.924	74.313	1.273	0.602	20000.0
65	13.757	121.151	4.164	75.56	1.227	0.608	20000.0
66	12.18	109.593	3.748	68.063	1.091	0.676	30000.0
67	13.51	119.204	4.229	75.726	1.238	0.602	20000.0
68	13.297	117.478	4.152	74.038	1.251	0.621	30000.0
69	13.371	118.984	4.03	75.862	1.278	0.58	20000.0
70	13.41	119.584	3.959	73.902	1.298	0.609	20000.0
71	14.765	127.392	4.365	78.048	1.365	0.571	30000.0
72	13.345	114.478	3.993	73.526	1.181	0.628	50000.0
73	13.879	121.764	4.183	76.43	1.303	0.58	30000.0
74	12.932	120.135	4.126	75.242	1.267	0.591	40000.0
75	13.219	114.814	4.097	72.302	1.18	0.652	30000.0
76	13.18	119.399	3.95	73.431	1.368	0.598	20000.0
77	13.734	122.297	4.194	74.622	1.247	0.606	20000.0
78	14.095	122.232	4.266	76.087	1.285	0.588	30000.0
79	13.009	119.414	4.283	76.031	1.358	0.579	20000.0
80	13.657	122.284	4.508	75.527	1.289	0.601	30000.0
81	13.576	119.42	4.018	76.143	1.323	0.572	30000.0
82	13.337	123.172	4.176	76.655	1.36	0.566	30000.0
83	13.42	123.774	4.184	76.209	1.444	0.561	20000.0
84	13.087	119.642	4.151	75.909	1.304	0.58	30000.0
85	13.448	121.105	4.142	76.726	1.264	0.574	40000.0
86	13.804	126.068	4.0	77.844	1.355	0.557	30000.0
87	12.392	111.581	3.736	71.883	1.189	0.62	30000.0
88	13.015	121.522	3.998	74.316	1.374	0.578	20000.0
89	14.149	125.575	4.542	77.777	1.357	0.576	30000.0
90	14.893	127.604	4.448	79.02	1.424	0.551	30000.0
91	12.876	116.669	4.262	73.055	1.217	0.619	20000.0
92	13.583	122.692	4.253	74.14	1.408	0.597	20000.0
93	12.618	117.231	3.534	71.761	1.295	0.614	30000.0
94	12.857	115.851	3.872	71.031	1.307	0.639	100000.0
95	12.954	117.983	3.975	73.098	1.248	0.615	20000.0
96	13.027	120.098	4.08	73.988	1.285	0.598	40000.0
97	13.324	120.495	4.078	74.163	1.331	0.589	20000.0
98	12.345	115.133	3.802	70.81	1.213	0.637	20000.0
99	13.672	118.438	4.264	74.297	1.183	0.644	20000.0
100	12.898	119.758	4.081	74.088	1.389	0.592	30000.0
