MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
1:Del:C:1	0.21742645427130355	0.5222784627974033	0.2341722265012595	0.11437662335292771	0.16687321691117177	0.10905901466711328	0.24425103452152938	0.020331701923450966	0.015566879923155615
1:Del:C:2	0.4709784260392189	0.018474884221710362	0.0818828142610829	0.10213677316391527	0.016281392981039436	0.08322879355210035	0.019135126555228917	0.005027843014403856	0.015433018687035087
1:Del:C:3	0.009125458753916647	0.04539371140299863	0.06983305396966695	0.03184077210259943	0.29643787854947734	0.03878949797985342	0.029349989648058874	0.011808006204279593	0.02629265529003425
1:Del:C:4	0.0030486565802250753	0.04657562694563868	0.029976634702262573	0.02933094254260311	0.02408299577930336	0.030621872813579785	0.039003077074368786	0.016029279567271893	0.00719346056120969
1:Del:C:5	0.0029226249972099084	0.01343970260726401	0.008735803494741495	0.00755520997127558	0.013644845650931568	0.017608314102358805	0.03648160095512992	0.056745975175085735	0.015917196782045267
1:Del:T:0	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
1:Del:T:1	0.07194357921901244	0.01720097759541881	0.03819961223786389	0.1129216685527317	0.05312623108108369	0.17444673568856614	0.03494778998178163	0.015849257560728917	0.022406628468111194
1:Del:T:2	0.0025853538949432674	0.0034463841449485244	0.04463108398059422	0.0002719218391310718	0.01546752482679878	0.0065313780203676685	0.00040918025321656673	0.028007719996348327	0.059920135255669325
1:Del:T:3	5.001088118934405e-06	0.004056269026843324	0.005097770739417698	0.0009465698224633457	0.006033159513630721	8.106932737064199e-06	0.013033404267708874	0.003453613773851885	0.0054028644004557695
1:Del:T:4	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
1:Del:T:5	0.0025454575989982183	0.002620608272754379	0.016183129009179446	0.001154347677561134	0.006954433195665644	0.006041648140395637	0.003675495970323652	0.014508582286245054	0.011353995597614812
1:Ins:C:0	0.0031697068888519196	0.0006546251859714402	0.012655004252356718	0.002682790272536462	0.012419538639657618	0.0078150121702663	0.0018690781815607238	0.006488335399876632	0.00684523549187773
1:Ins:C:1	0.0035887356137709503	0.0011511516707815167	0.008244645510986857	0.030619927021290464	0.006155620315815895	0.013651291435717496	0.0010241510665844088	0.005200942215205942	0.0012833251945659186
1:Ins:C:2	5.0329853945640935e-06	0.0012063617322172603	0.004016809500556242	0.003679302672162805	0.0033795882346637995	0.001165936735570341	0.002359459401506001	0.017969414319131828	0.013226432253451676
1:Ins:C:3	3.6356468123699416e-06	0.012962050787183443	0.007001708296358089	0.0014721065186559202	0.007909320272657111	0.0015430712128886625	0.004232696532359342	0.026950819669018328	0.016140550175852298
1:Ins:C:4	0.0032101304932595554	0.010197468180077189	0.017716417652619568	0.0024430976063020754	0.021268147446490387	0.012397761195593517	0.00547990111257846	0.006634731782407641	0.0026679763512925093
1:Ins:C:5	0.017732012126026576	0.0032501718106163935	0.0016773710844651647	3.16005402794417e-06	0.00043174930555608173	7.937915351021729e-06	0.0008848447767795164	1.074696366686112e-05	0.00026230506381352825
1:Ins:T:0	0.0022288298670416385	0.032967347314306894	0.03247602270526727	0.02991727097078315	0.027135879862151883	0.014361487542865634	0.07730879056106564	0.01733686009312578	0.008158233802529224
1:Ins:T:1	0.014766862022424903	0.01949933799553776	0.023014159909555475	0.030205273150070155	0.028331320851588102	0.2381822874501404	0.02255969090736302	0.029088276724406434	0.008465717315599405
1:Ins:T:2	0.04566768125753697	0.02213589060923533	0.06066776374278074	0.0006395931143627021	0.03615777642066718	0.01379028185035608	0.02836634152668141	0.0162187039001968	0.05401630476987975
1:Ins:T:3	0.002389763099887432	0.0004914097451219846	0.017202700197903056	0.0006313478020436491	0.005141140153497752	0.0034123788238957786	0.001422592303036936	0.0009918332248150818	0.003485871383761605
1:Ins:T:4	0.0032024987055808652	0.0012112053887108232	0.018577861326796993	3.0580060561646862e-06	0.005572364633180769	0.0038508550412120713	6.847253757911176e-06	0.0005483808808918411	0.0019377258409076603
1:Ins:T:5	0.02169045797906051	0.014641192929497617	0.04580383261217946	0.0024510304560315787	0.018282322281226157	0.004272039673127778	0.039775832298992383	0.01786113502428691	0.015810465831429497
2:Del:R:0	0.0018256632630604486	0.0021460913102559686	2.7521801064297986e-06	0.15368640326806143	0.0010395619008204467	0.004301901549892193	0.0025164438317585823	0.0021162562343090886	0.00933143053950104
2:Del:R:1	4.969512907848639e-06	6.393602113803354e-06	3.60820151044551e-06	0.03457817227946066	7.57129233932119e-06	0.00038076749419303725	0.0003197791746578105	1.0728011694709494e-05	0.0006698025484121218
2:Del:R:2	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
2:Del:R:3	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
2:Del:R:4	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
2:Del:R:5	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
3:Del:R:0	0.00017267592461507774	5.929098993817661e-06	3.4224739169985698e-06	0.0570092033762262	6.754500867316437e-06	0.0009480598374123872	0.0003195111468605205	1.008324691909479e-05	0.000998260306398606
3:Del:R:1	0.0014598147442785945	0.002307869146180792	0.007902952010717001	3.305311033727776e-06	0.0025383436174348617	0.007096334618863836	0.0030437505776785773	0.009624649451092478	0.00943868799557663
3:Del:R:2	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
3:Del:R:3	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
3:Del:R:4	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
3:Del:R:5	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
4:Del:R:0	0.004248625568745013	0.002112416808258644	0.009827798645076484	0.03817555098058875	0.0221156689879966	0.01652696532478899	0.004922455166845907	0.0035117104272831055	0.017070294286459103
4:Del:R:1	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
4:Del:R:2	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
4:Del:R:3	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
4:Del:R:4	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
4:Del:R:5	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
5:Del:R:0	0.012231853015929915	0.03376692593914441	0.07621786314782032	0.031235677682954748	0.024000157019436825	0.05151605109690052	0.04139606988142171	0.48774770736694334	0.1709648873459169
5:Del:R:1	5.501944150410054e-06	6.513830790026987e-06	3.636602771264208e-06	0.026539126332547767	7.798386173334393e-06	0.00018639753261368242	0.00031977674113647936	1.0970177747395837e-05	0.0006699874230679371
5:Del:R:2	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
5:Del:R:3	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
5:Del:R:4	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
5:Del:R:5	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
2:Ins:R:0	0.00481154190182679	0.012743187752994345	0.00444245798249085	0.002105347602164258	0.0069618475526785776	0.0022991364086783505	0.0019287875643730955	0.010677250094275337	0.01575234079229972
2:Ins:R:1	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
2:Ins:R:2	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
2:Ins:R:3	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
2:Ins:R:4	6.921305706555358e-06	7.654944441810585e-06	4.2217874050010096e-06	4.113126526590349e-06	9.541530810110998e-06	1.0171663792704066e-05	7.89527285519398e-06	1.2306725869848378e-05	1.3102220547125399e-05
