NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	9.761	70.917	3.146	49.922	0.63	0.821	20000.0
2	9.677	69.029	3.168	48.414	0.606	0.836	20000.0
3	9.374	68.118	3.027	47.343	0.605	0.845	40000.0
4	10.368	77.723	3.278	53.084	0.672	0.804	20000.0
5	10.358	71.507	3.351	50.068	0.628	0.833	40000.0
6	10.328	75.515	3.33	54.039	0.697	0.793	20000.0
7	10.44	75.214	3.422	52.89	0.677	0.801	20000.0
8	9.791	69.127	3.127	48.517	0.641	0.828	30000.0
9	10.546	75.473	3.372	51.796	0.632	0.808	40000.0
10	10.038	69.625	3.274	49.576	0.634	0.826	40000.0
11	9.478	67.293	3.118	47.014	0.626	0.843	20000.0
12	9.477	66.882	3.059	46.469	0.604	0.842	30000.0
13	9.429	64.64	3.054	46.451	0.596	0.85	20000.0
14	10.266	75.48	3.284	52.078	0.657	0.805	20000.0
15	9.965	72.938	3.282	51.379	0.661	0.818	20000.0
16	10.346	73.105	3.395	53.205	0.662	0.8	20000.0
17	10.516	79.873	3.405	54.652	0.731	0.783	30000.0
18	9.986	72.899	3.214	50.865	0.643	0.824	40000.0
19	9.14	67.623	3.085	48.604	0.622	0.823	40000.0
20	10.512	72.865	3.402	50.618	0.644	0.827	30000.0
21	9.928	66.482	3.231	47.842	0.62	0.836	20000.0
22	10.664	76.688	3.395	53.118	0.67	0.803	40000.0
23	10.619	80.444	3.332	54.966	0.717	0.793	40000.0
24	9.553	67.848	3.113	47.764	0.616	0.832	50000.0
25	9.998	71.19	3.198	50.055	0.632	0.833	30000.0
26	9.862	70.107	3.122	48.937	0.613	0.837	20000.0
27	10.987	78.545	3.438	54.608	0.675	0.793	20000.0
28	9.537	65.102	3.116	45.923	0.602	0.839	20000.0
29	9.987	72.634	3.21	50.044	0.664	0.809	30000.0
30	11.561	82.143	3.706	56.97	0.731	0.775	30000.0
31	9.805	70.913	3.256	49.66	0.62	0.822	30000.0
32	9.911	70.032	3.229	49.393	0.645	0.823	20000.0
33	9.587	66.537	3.108	47.618	0.619	0.831	20000.0
34	10.311	74.244	3.376	52.526	0.657	0.806	30000.0
35	10.379	70.818	3.299	50.248	0.634	0.833	30000.0
36	10.534	78.364	3.321	53.491	0.707	0.798	30000.0
37	10.095	73.433	3.264	52.345	0.662	0.811	30000.0
38	9.816	71.192	3.171	49.995	0.644	0.818	20000.0
39	10.067	70.724	3.254	49.757	0.621	0.83	40000.0
40	10.627	75.23	3.417	52.179	0.66	0.815	20000.0
41	10.679	77.26	3.385	52.167	0.68	0.81	40000.0
42	9.693	67.983	3.142	48.707	0.639	0.824	20000.0
43	10.981	78.127	3.574	53.927	0.665	0.805	30000.0
44	10.84	79.032	3.477	54.735	0.68	0.788	20000.0
45	9.78	71.377	3.206	49.86	0.644	0.821	20000.0
46	10.52	75.426	3.325	52.422	0.66	0.816	40000.0
47	10.795	79.519	3.387	54.687	0.701	0.791	40000.0
48	9.695	69.719	3.124	48.313	0.634	0.835	60000.0
49	9.995	70.934	3.291	49.701	0.644	0.821	40000.0
50	10.042	71.966	3.225	50.768	0.661	0.823	30000.0
51	9.794	69.489	3.142	48.591	0.634	0.827	20000.0
52	9.132	63.028	2.985	45.326	0.581	0.847	50000.0
53	9.201	63.751	3.021	46.034	0.588	0.845	20000.0
54	10.187	73.415	3.325	51.329	0.678	0.802	20000.0
55	9.712	71.131	3.238	50.69	0.656	0.814	40000.0
56	9.928	72.691	3.2	51.479	0.647	0.812	30000.0
57	10.095	71.38	3.31	51.128	0.644	0.813	30000.0
58	10.569	75.794	3.384	52.304	0.629	0.82	30000.0
59	9.569	65.44	3.174	46.641	0.585	0.847	30000.0
60	10.917	80.804	3.622	56.969	0.664	0.784	40000.0
61	10.245	71.917	3.252	50.195	0.631	0.82	40000.0
62	10.708	77.049	3.375	52.932	0.678	0.802	20000.0
63	10.756	77.107	3.483	53.249	0.663	0.809	50000.0
64	10.219	74.938	3.297	53.214	0.646	0.803	30000.0
65	9.488	70.041	3.145	48.964	0.629	0.835	20000.0
66	9.803	70.569	3.211	48.531	0.607	0.835	20000.0
67	10.246	72.013	3.301	50.701	0.62	0.831	20000.0
68	9.839	68.916	3.25	49.633	0.619	0.82	20000.0
69	9.789	67.751	3.206	47.979	0.584	0.843	30000.0
70	9.869	70.33	3.178	49.639	0.613	0.828	50000.0
71	10.164	73.854	3.255	52.41	0.661	0.799	20000.0
72	10.396	70.365	3.408	49.677	0.623	0.83	20000.0
73	9.937	72.61	3.201	50.544	0.622	0.825	20000.0
74	10.468	75.793	3.312	51.145	0.663	0.829	40000.0
75	10.392	76.831	3.343	53.088	0.696	0.805	30000.0
76	9.887	68.674	3.141	47.846	0.627	0.836	30000.0
77	10.002	73.446	3.223	51.895	0.676	0.804	30000.0
78	9.471	67.821	3.052	47.505	0.646	0.832	20000.0
79	10.818	75.464	3.52	52.395	0.685	0.818	20000.0
80	10.2	71.156	3.272	50.192	0.621	0.82	40000.0
81	9.884	69.473	3.25	49.085	0.62	0.835	30000.0
82	10.096	69.33	3.24	48.768	0.599	0.84	20000.0
83	10.592	78.432	3.493	54.586	0.66	0.8	20000.0
84	11.001	78.96	3.671	54.807	0.675	0.805	20000.0
85	10.451	77.048	3.374	52.855	0.669	0.805	30000.0
86	9.957	68.943	3.26	49.603	0.619	0.833	20000.0
87	9.98	69.24	3.258	48.361	0.634	0.836	20000.0
88	9.909	68.909	3.185	48.136	0.597	0.847	20000.0
89	9.818	68.744	3.083	48.472	0.608	0.836	20000.0
90	9.906	72.773	3.233	51.31	0.634	0.819	50000.0
91	10.136	70.745	3.202	49.405	0.627	0.83	20000.0
92	10.264	70.856	3.409	50.513	0.591	0.821	30000.0
93	11.121	85.3	3.629	58.223	0.73	0.772	20000.0
94	10.008	71.683	3.268	49.975	0.673	0.814	40000.0
95	11.073	82.462	3.527	55.371	0.698	0.797	20000.0
96	10.086	70.338	3.324	49.618	0.609	0.83	20000.0
97	9.386	68.745	3.047	49.051	0.634	0.826	30000.0
98	10.89	81.942	3.519	56.807	0.703	0.774	30000.0
99	11.138	76.595	3.586	53.483	0.647	0.806	20000.0
100	10.028	73.128	3.256	51.042	0.678	0.813	30000.0
