NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
2	0.001	0.06	0.0	0.027	0.0	1.0	30000.0
3	0.003	0.198	0.001	0.095	0.0	1.0	40000.0
4	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
5	0.067	3.993	0.047	2.895	0.019	0.998	60000.0
6	0.0	0.0	0.0	0.0	0.0	1.0	40000.0
7	0.2	19.847	0.141	14.14	0.137	0.941	30000.0
8	0.0	0.0	0.0	0.0	0.0	1.0	40000.0
9	0.0	0.0	0.0	0.0	0.0	1.0	40000.0
10	0.001	0.06	0.0	0.026	0.0	1.0	30000.0
11	0.2	19.847	0.141	14.14	0.137	0.941	20000.0
12	0.2	19.847	0.141	14.14	0.137	0.941	20000.0
13	0.267	19.913	0.163	13.93	0.149	0.938	40000.0
14	0.2	19.847	0.141	14.14	0.137	0.941	20000.0
15	0.0	0.0	0.0	0.0	0.0	1.0	20000.0
16	0.001	0.083	0.001	0.051	0.0	1.0	40000.0
17	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
18	0.0	0.0	0.0	0.0	0.0	1.0	50000.0
19	0.2	19.847	0.141	14.14	0.137	0.941	40000.0
20	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
21	0.267	19.913	0.163	13.93	0.149	0.938	60000.0
22	0.401	34.835	0.284	26.26	0.241	0.897	50000.0
23	0.2	19.847	0.141	14.14	0.137	0.941	40000.0
24	0.002	0.095	0.001	0.05	0.0	1.0	40000.0
25	0.0	0.0	0.0	0.0	0.0	1.0	20000.0
26	0.001	0.083	0.001	0.052	0.0	1.0	90000.0
27	0.2	19.847	0.141	14.14	0.137	0.941	20000.0
28	0.002	0.107	0.001	0.05	0.0	1.0	50000.0
29	0.0	0.0	0.0	0.0	0.0	1.0	50000.0
30	0.0	0.0	0.0	0.0	0.0	1.0	20000.0
31	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
32	0.002	0.116	0.001	0.057	0.0	1.0	50000.0
33	0.0	0.0	0.0	0.0	0.0	1.0	20000.0
34	0.002	0.119	0.001	0.06	0.0	1.0	40000.0
35	0.2	19.847	0.141	14.14	0.137	0.941	20000.0
36	0.467	39.76	0.305	28.07	0.287	0.879	20000.0
37	0.002	0.095	0.001	0.05	0.0	1.0	30000.0
38	0.001	0.083	0.001	0.052	0.0	1.0	30000.0
39	0.2	19.847	0.141	14.14	0.137	0.941	20000.0
40	0.002	0.095	0.001	0.05	0.0	1.0	30000.0
41	0.0	0.0	0.0	0.0	0.0	1.0	120000.0
42	0.0	0.0	0.0	0.0	0.0	1.0	40000.0
43	0.001	0.06	0.0	0.026	0.0	1.0	20000.0
44	0.201	19.907	0.142	14.167	0.137	0.941	30000.0
45	0.2	19.847	0.141	14.14	0.137	0.941	20000.0
