MutationType	ID83A
1:Del:C:0	5.193246406633989e-06
1:Del:C:1	0.1874968683719635
1:Del:C:2	0.10173125751316547
1:Del:C:3	0.04055375412106514
1:Del:C:4	0.03639946717768908
1:Del:C:5	0.024084746558219194
1:Del:T:0	5.193246729504608e-06
1:Del:T:1	0.04489939123392105
1:Del:T:2	0.012624391764402389
1:Del:T:3	0.011445337450131774
1:Del:T:4	0.008345152407418937
1:Del:T:5	0.0132691549975425
1:Ins:C:0	0.010164841813966631
1:Ins:C:1	0.006513935241382569
1:Ins:C:2	0.0063499182346276935
1:Ins:C:3	0.006162550109438598
1:Ins:C:4	0.006244584815576672
1:Ins:C:5	0.012608923576772213
1:Ins:T:0	0.025232425387948752
1:Ins:T:1	0.043173753432929514
1:Ins:T:2	0.02618888920173049
1:Ins:T:3	0.006884843208827079
1:Ins:T:4	0.0048272343317512425
1:Ins:T:5	0.01630665929056704
2:Del:R:0	0.01128135263454169
2:Del:R:1	0.00447580281412229
2:Del:R:2	5.193246574890509e-06
2:Del:R:3	0.0003331646941342115
2:Del:R:4	5.193246502130933e-06
2:Del:R:5	5.193246502130933e-06
3:Del:R:0	0.007099595633335411
3:Del:R:1	0.0008485545057510535
3:Del:R:2	5.193246765884396e-06
3:Del:R:3	5.193246374801675e-06
3:Del:R:4	5.193246165617893e-06
3:Del:R:5	5.193246729504608e-06
4:Del:R:0	0.007044953384902328
4:Del:R:1	0.0008602681969796322
4:Del:R:2	5.193246292947151e-06
4:Del:R:3	5.193246179260313e-06
4:Del:R:4	5.1932464884885125e-06
4:Del:R:5	5.1932462429249425e-06
5:Del:R:0	0.048815468288958073
5:Del:R:1	5.193246329326939e-06
5:Del:R:2	5.193246229282522e-06
5:Del:R:3	5.193246806811658e-06
5:Del:R:4	5.19324609740579e-06
5:Del:R:5	5.193246443013777e-06
2:Ins:R:0	0.016427765348926187
2:Ins:R:1	0.002796872700564563
2:Ins:R:2	0.00041906721203758933
2:Ins:R:3	0.00041516017765388827
2:Ins:R:4	0.00039173191528334427
2:Ins:R:5	5.193246738599555e-06
3:Ins:R:0	0.015252752620726824
3:Ins:R:1	0.0013873629581576097
3:Ins:R:2	0.00042296867027289407
3:Ins:R:3	5.1932462201875755e-06
3:Ins:R:4	5.193246452108724e-06
3:Ins:R:5	5.193246379349148e-06
4:Ins:R:0	0.014424996059387922
4:Ins:R:1	0.0007665585983386336
4:Ins:R:2	5.193246620365244e-06
4:Ins:R:3	0.0004229691201953756
4:Ins:R:4	5.193245983718952e-06
4:Ins:R:5	5.193246443013777e-06
5:Ins:R:0	0.1465551759302616
5:Ins:R:1	0.008602772844024003
5:Ins:R:2	0.0004229712447840939
5:Ins:R:3	5.193246638555138e-06
5:Ins:R:4	5.1932465703430355e-06
5:Ins:R:5	5.19324661581777e-06
2:Del:M:1	0.013471750123426319
3:Del:M:1	0.0029062188474927096
3:Del:M:2	0.0018363907921593635
4:Del:M:1	0.00393308250233531
4:Del:M:2	0.0011570032690906373
4:Del:M:3	0.0003253544876406522
5:Del:M:1	0.026473871376365424
5:Del:M:2	0.005170782883651554
5:Del:M:3	0.0032146637089317666
5:Del:M:4	0.00038392277163438847
5:Del:M:5	5.193245615373599e-06
