NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
65	3.097	40.043	1.456	28.333	0.279	0.953	30000.0
66	4.764	76.145	1.937	52.931	0.605	0.807	30000.0
67	5.421	81.741	2.332	54.061	0.672	0.8	20000.0
68	4.432	66.761	1.913	45.412	0.497	0.874	20000.0
69	4.599	70.943	1.967	51.513	0.539	0.821	20000.0
70	4.261	67.892	1.893	48.14	0.525	0.838	50000.0
71	4.535	64.451	1.909	45.538	0.511	0.848	50000.0
72	4.97	71.618	2.076	51.63	0.503	0.832	20000.0
73	5.568	83.193	2.548	58.059	0.633	0.794	30000.0
74	4.609	69.442	1.928	47.001	0.549	0.85	20000.0
75	4.3	67.237	1.958	46.479	0.521	0.846	40000.0
76	3.989	59.997	1.772	43.002	0.462	0.868	40000.0
77	3.959	52.751	1.687	37.416	0.49	0.864	20000.0
78	4.435	65.047	2.0	44.321	0.474	0.881	20000.0
79	4.221	63.071	1.808	42.79	0.47	0.888	30000.0
80	4.325	66.183	1.963	47.766	0.487	0.841	20000.0
81	4.575	66.488	1.973	48.205	0.509	0.861	20000.0
82	5.026	74.282	2.055	52.47	0.573	0.827	20000.0
83	4.698	76.108	2.058	53.334	0.665	0.784	20000.0
84	4.16	63.812	1.837	46.312	0.477	0.869	20000.0
85	4.113	61.02	1.797	42.294	0.468	0.87	20000.0
86	4.058	57.914	1.833	43.725	0.391	0.873	40000.0
87	4.511	66.162	1.947	47.214	0.472	0.851	20000.0
88	3.754	52.954	1.571	38.619	0.398	0.901	30000.0
89	4.418	60.921	1.947	44.006	0.388	0.894	20000.0
90	5.468	83.752	2.255	57.025	0.666	0.781	20000.0
91	4.995	74.952	2.16	53.842	0.597	0.819	20000.0
92	4.903	71.258	2.126	50.262	0.548	0.84	30000.0
93	4.953	76.779	2.122	53.437	0.614	0.803	20000.0
94	4.007	60.218	1.723	42.522	0.435	0.879	30000.0
95	4.429	65.906	1.847	47.43	0.502	0.846	20000.0
96	4.796	64.807	2.071	46.673	0.459	0.872	40000.0
97	4.329	68.108	1.85	50.362	0.621	0.807	30000.0
98	3.727	52.032	1.576	37.622	0.396	0.895	30000.0
99	4.471	67.731	2.008	50.167	0.487	0.844	30000.0
100	4.279	59.613	1.942	41.756	0.439	0.9	20000.0
