NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	12.115	88.802	3.818	58.919	0.825	0.757	20000.0
2	12.133	87.351	3.788	56.82	0.789	0.788	30000.0
3	11.908	90.256	3.726	58.777	0.83	0.771	20000.0
4	12.074	90.569	3.663	59.25	0.855	0.762	20000.0
5	12.66	90.809	3.954	59.75	0.837	0.761	40000.0
6	12.709	93.155	4.014	63.028	0.853	0.737	20000.0
7	11.984	87.962	3.756	58.465	0.865	0.747	20000.0
8	12.742	95.586	3.992	63.264	0.926	0.729	30000.0
9	11.871	88.971	3.689	58.572	0.846	0.758	20000.0
10	11.938	83.91	3.682	56.528	0.8	0.786	50000.0
11	12.087	88.111	3.906	58.881	0.822	0.766	20000.0
12	12.174	84.798	3.844	56.959	0.76	0.78	40000.0
13	12.408	92.302	3.897	60.425	0.875	0.748	20000.0
14	12.487	94.156	3.912	61.649	0.89	0.729	20000.0
15	11.683	85.273	3.633	56.495	0.782	0.788	20000.0
16	12.68	92.93	3.995	62.237	0.848	0.734	20000.0
17	12.104	89.397	3.799	58.968	0.856	0.745	20000.0
18	11.802	89.152	3.722	60.002	0.817	0.761	40000.0
19	12.01	90.193	3.868	61.088	0.821	0.746	20000.0
20	12.828	94.927	4.079	63.069	0.874	0.725	30000.0
21	12.971	94.403	4.212	63.648	0.86	0.73	20000.0
22	12.219	89.641	3.709	59.522	0.842	0.757	20000.0
23	12.511	93.432	3.854	60.866	0.856	0.749	20000.0
24	12.045	88.26	3.796	59.261	0.844	0.751	50000.0
25	12.711	91.206	3.99	61.194	0.842	0.745	20000.0
26	12.082	89.135	3.719	58.779	0.819	0.761	20000.0
27	12.918	94.826	4.014	62.931	0.887	0.727	30000.0
28	12.293	90.336	3.782	58.849	0.827	0.766	20000.0
29	11.633	84.635	3.753	56.562	0.817	0.77	50000.0
30	13.185	95.293	4.168	63.038	0.871	0.726	30000.0
31	12.004	85.37	3.86	57.405	0.769	0.783	40000.0
32	12.444	89.649	3.942	60.864	0.838	0.752	20000.0
33	11.5	80.258	3.551	53.922	0.776	0.797	20000.0
34	11.956	86.076	3.675	56.853	0.817	0.772	20000.0
35	12.916	92.072	3.963	61.299	0.837	0.755	20000.0
36	11.81	85.531	3.608	56.383	0.811	0.781	20000.0
