MutationType	ID83A	ID83B	ID83C
4:Del:R:4	7.287342264135077e-06	5.923171752328926e-06	7.15260136132656e-07
4:Del:R:5	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
5:Del:R:0	0.058988369087444426	0.06778487385190601	0.020561636528000235
5:Del:R:1	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
5:Del:R:2	7.287342264135077e-06	5.923171752328926e-06	7.15260136132656e-07
5:Del:R:3	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
5:Del:R:4	7.287342264135077e-06	5.923171752328926e-06	7.15260136132656e-07
5:Del:R:5	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
2:Ins:R:0	0.00399508403327161	0.0025198787857856077	0.05755326680839062
2:Ins:R:1	0.0027768629783383857	0.003839201052797705	0.0017339557926121785
2:Ins:R:2	0.0004827009368750623	0.0007120739341684157	5.111826046544366e-07
2:Ins:R:3	0.0005907851763367944	0.00046713209116092005	4.593052618417914e-07
2:Ins:R:4	2.0892443991442633e-05	0.001525640748868682	4.980296520784577e-07
2:Ins:R:5	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
3:Ins:R:0	8.290149476124498e-05	3.276845969395481e-06	0.06333211161196232
3:Ins:R:1	0.0024293008082599955	0.000900391256625852	3.548215926940657e-07
3:Ins:R:2	0.0006722731391141678	0.0002910962643215953	0.00018947628818665407
3:Ins:R:3	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
3:Ins:R:4	7.287342264135077e-06	5.923171752328926e-06	7.15260136132656e-07
3:Ins:R:5	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
4:Ins:R:0	4.931065441269311e-06	2.9050972625555007e-06	0.05998667802661657
4:Ins:R:1	0.0002578743488800228	0.0007130739764875215	0.002015401285771361
4:Ins:R:2	7.287342264135077e-06	5.923171752328926e-06	7.15260136132656e-07
4:Ins:R:3	0.000423388666615665	0.0007042176516563359	8.155075296940595e-05
4:Ins:R:4	7.287342264135077e-06	5.923171752328926e-06	7.15260136132656e-07
4:Ins:R:5	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
5:Ins:R:0	8.432564764322868e-07	4.2080942880113807e-07	0.6095023828744889
5:Ins:R:1	0.012354478585914421	0.012097693763818392	1.7967690985276618e-07
5:Ins:R:2	0.0005595486418178553	0.0007869706997399817	4.683613336009529e-07
5:Ins:R:3	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
5:Ins:R:4	7.287342264135077e-06	5.923171752328926e-06	7.15260136132656e-07
5:Ins:R:5	7.2873422959673916e-06	5.923171825088502e-06	7.152601335747022e-07
2:Del:M:1	0.009998307262455626	0.01947017829513518	0.014709494504448344
3:Del:M:1	0.0031714154263409	0.0026135550100455872	0.00284470208234481
3:Del:M:2	7.952104107289415e-05	0.004356023420637314	0.00292325184981749
4:Del:M:1	0.00451498002385847	0.007212173250885456	0.0008751474806490477
4:Del:M:2	0.0007053877926080077	0.003120172620941162	0.00021347769856276954
4:Del:M:3	0.0003820029026519478	0.00048588257476012587	4.945061748173884e-07
5:Del:M:1	0.04278615216446859	0.02216612973472417	0.005879595793773618
5:Del:M:2	0.006658955127742843	0.003924030005195505	0.004252344052786867
5:Del:M:3	0.005458021551139609	0.0027939158315406585	0.00011086251884933063
5:Del:M:4	0.0003966235131974827	0.0006648322164630827	4.997423638997134e-07
5:Del:M:5	7.287342264135077e-06	5.923171752328926e-06	7.15260136132656e-07
