NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	165.807	61.596	24.484	49.353	0.408	0.774	20000.0
2	163.907	61.823	24.246	49.149	0.411	0.774	70000.0
3	163.563	60.633	24.274	48.698	0.398	0.776	40000.0
4	163.553	61.487	24.277	49.026	0.408	0.775	40000.0
5	162.721	61.726	24.163	48.991	0.405	0.775	30000.0
6	164.536	61.083	24.456	49.037	0.4	0.777	50000.0
7	165.598	61.676	24.588	49.395	0.408	0.772	30000.0
8	163.45	62.042	24.195	49.222	0.415	0.77	50000.0
9	162.358	61.106	24.12	49.039	0.406	0.773	20000.0
10	162.608	60.741	24.184	48.706	0.399	0.778	40000.0
11	163.083	61.346	24.23	48.945	0.412	0.775	40000.0
12	163.408	61.58	24.19	49.159	0.411	0.772	40000.0
13	164.146	61.496	24.311	48.931	0.404	0.776	30000.0
14	162.592	61.217	24.019	48.702	0.409	0.775	30000.0
15	163.398	60.95	24.329	48.828	0.399	0.779	30000.0
16	163.213	61.182	24.305	49.128	0.406	0.771	40000.0
17	164.441	61.906	24.56	49.269	0.405	0.775	20000.0
18	163.397	61.007	24.353	49.002	0.4	0.779	50000.0
19	162.204	60.205	24.413	48.687	0.395	0.782	60000.0
20	163.746	60.99	24.247	48.577	0.403	0.781	50000.0
21	164.062	61.164	24.409	48.927	0.403	0.776	80000.0
22	162.292	61.124	24.207	48.763	0.407	0.776	30000.0
23	164.117	61.357	24.293	48.69	0.404	0.778	30000.0
24	165.279	61.415	24.736	49.507	0.406	0.771	30000.0
25	163.625	60.803	24.2	48.763	0.399	0.779	40000.0
26	165.424	61.33	24.384	49.132	0.409	0.773	30000.0
27	163.2	61.195	24.153	48.91	0.4	0.776	40000.0
28	164.123	60.699	24.295	48.582	0.399	0.781	40000.0
29	165.737	61.987	24.591	49.493	0.409	0.769	50000.0
30	165.168	61.24	24.543	49.074	0.4	0.776	30000.0
31	164.327	60.918	24.515	48.683	0.395	0.78	30000.0
32	164.209	60.961	24.324	48.637	0.403	0.778	40000.0
33	163.212	61.354	24.038	48.804	0.407	0.773	50000.0
34	161.332	60.886	24.118	48.738	0.401	0.781	40000.0
35	162.67	60.977	23.895	48.632	0.403	0.775	40000.0
36	162.924	61.196	24.271	48.652	0.408	0.778	20000.0
37	166.035	61.516	24.795	49.72	0.409	0.767	40000.0
38	164.296	61.25	24.539	48.853	0.402	0.776	40000.0
39	162.556	60.789	24.175	48.922	0.396	0.776	30000.0
40	164.101	61.802	24.32	49.295	0.409	0.774	30000.0
41	164.824	61.299	24.495	48.833	0.402	0.781	20000.0
42	164.801	61.843	24.525	49.334	0.414	0.771	20000.0
43	164.617	61.553	24.332	49.04	0.408	0.775	20000.0
44	164.795	60.994	24.203	48.671	0.398	0.777	50000.0
45	161.786	60.789	23.835	48.377	0.404	0.78	40000.0
46	163.758	61.487	24.245	48.94	0.407	0.775	20000.0
47	165.408	61.507	24.611	49.323	0.408	0.774	40000.0
48	163.091	61.088	24.291	48.846	0.399	0.776	30000.0
49	162.566	61.096	24.057	48.873	0.403	0.773	20000.0
50	165.174	61.467	24.723	49.502	0.412	0.768	30000.0
51	164.142	60.937	24.257	48.65	0.399	0.78	20000.0
52	165.722	61.802	24.724	49.703	0.412	0.766	40000.0
53	163.74	60.765	24.374	48.983	0.399	0.778	30000.0
54	164.112	60.86	24.452	48.649	0.402	0.78	30000.0
55	163.989	62.05	24.25	49.198	0.41	0.772	30000.0
56	161.964	60.995	23.876	48.569	0.402	0.778	30000.0
57	162.429	60.865	24.191	48.733	0.407	0.774	30000.0
58	164.089	61.448	24.411	49.452	0.409	0.769	20000.0
59	165.227	61.662	24.785	49.865	0.404	0.768	20000.0
60	162.867	61.574	24.221	49.003	0.409	0.774	20000.0
61	165.337	61.355	24.444	48.792	0.404	0.779	50000.0
62	162.014	61.002	23.968	48.566	0.405	0.778	50000.0
63	164.115	61.46	24.508	49.165	0.408	0.773	70000.0
64	164.986	61.77	24.43	49.227	0.41	0.774	40000.0
65	162.698	61.246	24.215	48.983	0.406	0.775	60000.0
66	163.527	61.635	24.336	48.979	0.404	0.774	30000.0
67	165.913	61.928	24.619	49.221	0.412	0.773	30000.0
68	162.932	61.257	24.337	48.896	0.407	0.774	30000.0
69	162.87	61.956	24.209	49.306	0.42	0.769	20000.0
70	164.593	62.012	24.445	49.48	0.412	0.77	40000.0
71	164.439	61.521	24.387	48.836	0.407	0.775	20000.0
72	163.124	61.505	24.349	48.899	0.407	0.777	30000.0
73	162.775	61.02	24.315	48.98	0.402	0.777	30000.0
74	163.398	61.89	24.18	49.104	0.41	0.77	40000.0
75	165.07	61.51	24.491	49.481	0.407	0.768	40000.0
76	161.353	60.491	23.91	48.355	0.403	0.779	20000.0
77	166.39	61.979	24.798	49.537	0.409	0.774	50000.0
78	163.739	61.214	24.152	48.698	0.407	0.778	50000.0
79	163.345	61.303	23.975	48.751	0.404	0.776	20000.0
80	162.727	60.543	24.285	48.478	0.399	0.779	30000.0
81	163.575	61.109	23.888	48.326	0.4	0.78	30000.0
82	164.519	61.803	24.446	49.253	0.407	0.772	30000.0
83	165.786	61.987	24.874	49.544	0.413	0.773	40000.0
84	163.883	60.961	24.361	48.683	0.398	0.779	30000.0
85	162.819	61.267	24.154	48.702	0.406	0.776	20000.0
86	164.613	61.499	24.475	49.096	0.408	0.774	50000.0
87	161.751	60.419	24.14	48.301	0.396	0.782	40000.0
88	161.223	60.749	24.088	48.414	0.404	0.781	50000.0
89	162.776	60.861	24.177	48.759	0.402	0.778	20000.0
90	163.328	61.287	24.244	48.74	0.405	0.777	70000.0
91	161.743	60.494	24.059	48.614	0.397	0.777	30000.0
92	162.185	61.274	23.732	48.589	0.404	0.777	40000.0
93	164.726	60.946	24.403	49.016	0.403	0.775	40000.0
94	161.668	61.005	23.84	48.583	0.405	0.776	20000.0
95	163.444	61.324	24.205	48.755	0.408	0.775	30000.0
96	163.777	61.144	24.316	48.759	0.408	0.776	20000.0
97	161.058	60.267	23.668	47.704	0.396	0.789	40000.0
98	162.879	61.215	24.307	49.05	0.402	0.775	50000.0
99	164.292	61.847	24.402	49.151	0.411	0.774	30000.0
100	163.531	61.616	24.209	49.202	0.406	0.769	30000.0
